order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,order_hour,order_month,order_dayofweek,is_weekend,age_group,customer_tenure_months,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,days_since_last_order_pti,customer_avg_spend_before,customer_max_discount_before,customer_cod_rate_before,customer_high_discount_rate_before,customer_repurchase_rate_before,hist_spend_sum_7d,hist_order_count_7d,hist_return_count_7d,hist_return_rate_7d,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_90d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,is_returned
LGS1ORD0002960,C000004,2025-08-23 09:00:00,Female,40,Gold,Lazada,Phuket,1600,Health,WellPlus,0,4.15,Standard,3.0,0.0743,Nationwide,Clearance,0.2,Shopee,Credit_Card,3,2580.65,0.28,2167.75,5574.21,3,9,8,5,1,30-40,53.333333333333336,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0002961,C000816,2025-08-23 11:00:00,Male,59,Bronze,Web,Chonburi,1283,Electronics,GadgetWorld,1,3.82,Eco,5.0,0.0972,Bangkok Only,No Promotion,0.0,Lazada,Bank_Transfer,4,11918.36,0.03,1430.2,46243.22,5,11,8,5,1,>50,42.766666666666666,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0002962,C000700,2025-08-23 13:00:00,Female,72,Bronze,TV,Remote_Area,399,Home_Appliance,CleanMate,0,3.89,Express,1.6,0.0917,Nationwide,No Promotion,0.0,TV_Show,COD,1,9974.24,0.03,299.23,9675.01,1,13,8,5,1,>50,13.3,2.0,2.0,1.0,99,102,2639.2,0.28,1.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2573.23,1,1,1.0,5278.4,2,2,1.0,0
LGS1ORD0002963,C001003,2025-08-23 15:00:00,Male,38,Gold,Web,Chonburi,351,Fashion,FitStyle,0,3.4,Regional,4.2,0.1352,Regional,Clearance,0.2,TV_Show,COD,2,2343.57,0.28,1312.4,3374.74,4,15,8,5,1,30-40,11.7,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0002964,C001038,2025-08-23 17:00:00,Female,26,Bronze,Web,Chonburi,263,Kitchen,ChefHome,0,4.22,Eco,5.0,0.0552,Bangkok Only,No Promotion,0.0,Lazada,Credit_Card,1,1153.67,0.03,34.61,1119.06,5,17,8,5,1,20-30,8.766666666666667,3.0,1.0,0.3333333333333333,74,86,7550.683333333333,0.28,1.0,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,8175.73,1,1,1.0,19575.65,2,1,0.5,22652.05,3,1,0.3333333333333333,0
LGS1ORD0002965,C000368,2025-08-23 19:00:00,Male,54,Silver,CallCenter,Chonburi,885,Home_Appliance,PureAir,1,4.0,Regional,4.2,0.084,Regional,No Promotion,0.0,TV_Show,Credit_Card,3,12435.34,0.05,1865.3,35440.73,4,19,8,5,1,>50,29.5,4.0,1.0,0.25,216,23,2403.2375,0.25,0.75,0.25,0.0,0.0,0,0,0.0,4336.82,1,0,0.0,4336.82,1,0,0.0,4336.82,1,0,0.0,6738.43,2,0,0.0,9612.95,4,1,0.25,0
LGS1ORD0002966,C000080,2025-08-23 20:00:00,Female,39,Bronze,Web,Nakhon Ratchasima,447,Electronics,GadgetWorld,0,3.78,Standard,3.0,0.1092,Nationwide,Campaign,0.15,Shopee,PromptPay,1,5939.95,0.18,1069.19,4870.76,3,20,8,5,1,30-40,14.9,3.0,0.0,0.0,-1,125,2725.1866666666665,0.28,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3971.16,2,0,0.0,8175.5599999999995,3,0,0.0,1
LGS1ORD0002967,C000275,2025-08-23 22:00:00,Male,41,Gold,Shopee,Chiang Mai,433,Cosmetics,FreshLook,1,3.9,Express,1.6,0.0832,Nationwide,Campaign,0.05,Shopee,COD,1,1249.59,0.13,162.45,1087.14,1,22,8,5,1,40-50,14.433333333333334,4.0,2.0,0.5,67,77,2260.7475,0.28,0.75,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1613.72,1,1,1.0,9042.99,4,2,0.5,9042.99,4,2,0.5,0
LGS1ORD0002968,C000916,2025-08-24 00:00:00,Male,62,Bronze,Shopee,Bangkok,1320,Health,MediCare,1,4.31,Regional,4.2,0.0604,Regional,No Promotion,0.0,Lazada,Bank_Transfer,1,712.64,0.03,21.38,691.26,4,0,8,6,1,>50,44.0,3.0,1.0,0.3333333333333333,187,56,3164.5033333333336,0.23,0.0,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,6425.04,1,0,0.0,6425.04,1,0,0.0,7961.52,2,0,0.0,9493.51,3,1,0.3333333333333333,0
LGS1ORD0002969,C001093,2025-08-24 02:00:00,Male,63,Silver,Shopee,Songkhla,1234,Cosmetics,FreshLook,0,4.2,Standard,3.0,0.0612,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,1474.76,0.05,73.74,1401.02,3,2,8,6,1,>50,41.13333333333333,1.0,1.0,1.0,133,141,28018.28,0.2,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,28018.28,1,1,1.0,28018.28,1,1,1.0,0
LGS1ORD0002970,C000398,2025-08-24 04:00:00,Female,43,Silver,TV,Phuket,694,Fashion,FitStyle,0,3.46,Express,1.6,0.128,Nationwide,Campaign,0.15,CallCenter,COD,2,1474.81,0.2,589.92,2359.69,1,4,8,6,1,40-50,23.133333333333333,3.0,0.0,0.0,-1,23,4428.453333333333,0.3,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,3122.22,1,0,0.0,3122.22,1,0,0.0,3122.22,1,0,0.0,4042.56,2,0,0.0,13285.359999999999,3,0,0.0,1
LGS1ORD0002971,C000012,2025-08-24 06:00:00,Female,44,Platinum,Lazada,Songkhla,445,Fashion,SilkTouch,1,3.4,Eco,5.0,0.1133,Bangkok Only,Clearance,0.25,Lazada,COD,1,1685.01,0.35,589.75,1095.26,5,6,8,6,1,40-50,14.833333333333334,6.0,1.0,0.16666666666666666,115,73,2976.34,0.3,0.3333333333333333,0.8333333333333334,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2651.1,1,0,0.0,17858.04,6,1,0.16666666666666666,17858.04,6,1,0.16666666666666666,1
LGS1ORD0002972,C000255,2025-08-24 08:00:00,Male,68,Bronze,CallCenter,Chonburi,471,Home_Appliance,PureAir,1,3.62,Regional,4.2,0.1153,Regional,Campaign,0.05,TV_Show,COD,3,10882.46,0.08,2611.79,30035.59,4,8,8,6,1,>50,15.7,2.0,1.0,0.5,175,189,1408.665,0.18,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2817.33,2,1,0.5,1
LGS1ORD0002973,C000093,2025-08-24 10:00:00,Male,48,Bronze,Web,Remote_Area,1389,Electronics,NovaTech,1,3.5,Eco,5.0,0.1131,Bangkok Only,Campaign,0.1,Web,COD,1,7211.08,0.13,937.44,6273.64,5,10,8,6,1,40-50,46.3,2.0,1.0,0.5,20,36,16767.53,0.23,1.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1985.36,1,1,1.0,1985.36,1,1,1.0,33535.06,2,1,0.5,33535.06,2,1,0.5,1
LGS1ORD0002974,C000496,2025-08-24 12:00:00,Male,55,Bronze,Web,Remote_Area,674,Health,WellPlus,1,3.95,Standard,3.0,0.0875,Nationwide,Campaign,0.15,TV_Show,Bank_Transfer,2,1215.45,0.18,437.56,1993.33,3,12,8,6,1,>50,22.466666666666665,7.0,3.0,0.42857142857142855,19,26,4352.104285714286,0.28,0.7142857142857143,0.5714285714285714,0.0,0.0,0,0,0.0,7096.22,1,1,1.0,7096.22,1,1,1.0,14484.619999999999,3,1,0.3333333333333333,26453.27,6,3,0.5,30464.73,7,3,0.42857142857142855,0
LGS1ORD0002975,C000852,2025-08-24 14:00:00,Male,72,Bronze,Shopee,Nakhon Ratchasima,417,Home_Appliance,CleanMate,0,3.81,Express,1.6,0.0808,Nationwide,Campaign,0.15,TV_Show,Bank_Transfer,2,12135.79,0.18,4368.88,19902.7,1,14,8,6,1,>50,13.9,4.0,2.0,0.5,114,84,2341.505,0.18,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2793.44,1,0,0.0,9047.66,3,1,0.3333333333333333,9366.02,4,2,0.5,0
LGS1ORD0002976,C000712,2025-08-24 15:00:00,Female,37,Bronze,Web,Songkhla,1556,Kitchen,ChefHome,0,4.18,Standard,3.0,0.0692,Nationwide,Clearance,0.2,TV_Show,COD,2,4011.07,0.23,1845.09,6177.04,3,15,8,6,1,30-40,51.86666666666667,1.0,1.0,1.0,158,171,485.8,0.08,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,485.8,1,1,1.0,485.8,1,1,1.0,1
LGS1ORD0002977,C000379,2025-08-24 17:00:00,Female,33,Bronze,TV,Phuket,927,Home_Appliance,PureAir,0,3.96,Eco,5.0,0.0868,Bangkok Only,Clearance,0.25,Shopee,COD,1,4107.82,0.28,1150.19,2957.63,5,17,8,6,1,30-40,30.9,4.0,3.0,0.75,60,70,5864.0199999999995,0.18,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,13211.3,1,1,1.0,19075.199999999997,2,2,1.0,23456.079999999998,4,3,0.75,1
LGS1ORD0002978,C000466,2025-08-24 19:00:00,Male,41,Silver,Web,Chonburi,1063,Cosmetics,SunSafe,1,4.1,Standard,3.0,0.0761,Nationwide,Clearance,0.25,Web,COD,1,606.48,0.3,181.94,424.53,3,19,8,6,1,40-50,35.43333333333333,3.0,0.0,0.0,-1,58,1468.0199999999998,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1128.98,1,0,0.0,1128.98,1,0,0.0,2598.06,2,0,0.0,4404.0599999999995,3,0,0.0,0
LGS1ORD0002979,C000016,2025-08-24 21:00:00,Male,18,Gold,TV,Bangkok,1466,Fashion,FitStyle,0,3.72,Express,1.6,0.0973,Nationwide,No Promotion,0.0,Lazada,PromptPay,1,1942.54,0.08,155.4,1787.14,1,21,8,6,1,<20,48.86666666666667,1.0,0.0,0.0,-1,60,1247.84,0.13,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1247.84,1,0,0.0,1247.84,1,0,0.0,1247.84,1,0,0.0,0
LGS1ORD0002980,C000089,2025-08-24 23:00:00,Male,39,Bronze,TV,Khon Kaen,1418,Fashion,SilkTouch,0,3.73,Eco,5.0,0.1,Bangkok Only,Campaign,0.05,Web,COD,2,643.31,0.08,102.93,1183.7,5,23,8,6,1,30-40,47.266666666666666,5.0,1.0,0.2,219,5,7701.386,0.28,0.2,0.2,0.0,12080.76,1,0,0.0,12080.76,1,0,0.0,12080.76,1,0,0.0,15280.03,2,0,0.0,30261.22,4,0,0.0,38506.93,5,1,0.2,1
LGS1ORD0002981,C001014,2025-08-25 01:00:00,Male,54,Bronze,TV,Bangkok,1521,Fashion,FitStyle,0,3.62,Express,1.6,0.1035,Nationwide,Clearance,0.25,Shopee,PromptPay,1,2267.83,0.28,634.99,1632.84,1,1,8,0,0,>50,50.7,1.0,0.0,0.0,-1,187,1926.44,0.03,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1926.44,1,0,0.0,1
LGS1ORD0002982,C001027,2025-08-25 03:00:00,Female,55,Bronze,Lazada,Nakhon Ratchasima,302,Electronics,ShieldCase,0,3.7,Eco,5.0,0.1043,Bangkok Only,Campaign,0.1,Shopee,COD,3,11638.69,0.13,4539.09,30376.99,5,3,8,0,0,>50,10.066666666666666,2.0,2.0,1.0,108,125,2240.02,0.18,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2340.45,1,1,1.0,4480.04,2,2,1.0,0
LGS1ORD0002983,C000582,2025-08-25 05:00:00,Female,24,Bronze,TV,Bangkok,758,Cosmetics,FreshLook,0,4.0,Regional,4.2,0.084,Regional,Campaign,0.1,TV_Show,PromptPay,1,375.58,0.13,48.83,326.76,4,5,8,0,0,20-30,25.266666666666666,4.0,2.0,0.5,20,27,9665.515,0.28,0.5,0.5,0.0,0.0,0,0,0.0,25206.38,1,1,1.0,25783.850000000002,2,2,1.0,25783.850000000002,2,2,1.0,35150.69,3,2,0.6666666666666666,38662.06,4,2,0.5,0
LGS1ORD0002984,C000462,2025-08-25 07:00:00,Female,18,Gold,Shopee,Khon Kaen,574,Fashion,UrbanWear,0,3.6,Eco,5.0,0.1173,Bangkok Only,Campaign,0.15,TV_Show,COD,2,2339.06,0.2299999999999999,1075.97,3602.15,5,7,8,0,0,<20,19.133333333333333,1.0,0.0,0.0,-1,208,1421.31,0.28,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1421.31,1,0,0.0,1
LGS1ORD0002985,C000825,2025-08-25 09:00:00,Male,38,Silver,Shopee,Khon Kaen,511,Fashion,UrbanWear,0,3.45,Standard,3.0,0.1228,Nationwide,No Promotion,0.0,TV_Show,COD,2,1248.27,0.05,124.83,2371.71,3,9,8,0,0,30-40,17.033333333333335,5.0,3.0,0.6,45,60,4480.742,0.25,0.2,0.2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1502.8,1,1,1.0,1502.8,1,1,1.0,6605.04,3,2,0.6666666666666666,22403.710000000003,5,3,0.6,1
LGS1ORD0002986,C001111,2025-08-25 10:00:00,Male,29,Silver,TV,Bangkok,622,Fashion,SilkTouch,0,3.47,Express,1.6,0.1214,Nationwide,Clearance,0.25,TV_Show,COD,1,1639.24,0.3,491.77,1147.46,1,10,8,0,0,20-30,20.733333333333334,3.0,1.0,0.3333333333333333,222,181,2680.0566666666664,0.2,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,8040.169999999999,3,1,0.3333333333333333,1
LGS1ORD0002987,C000310,2025-08-25 12:00:00,Female,64,Bronze,TV,Nakhon Ratchasima,970,Health,WellPlus,0,4.14,Express,1.6,0.0663,Nationwide,No Promotion,0.0,TV_Show,COD,1,716.22,0.03,21.49,694.74,1,12,8,0,0,>50,32.333333333333336,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1
LGS1ORD0002988,C000238,2025-08-25 14:00:00,Female,53,Bronze,Web,Bangkok,786,Home_Appliance,PureAir,1,3.7,Regional,4.2,0.1065,Regional,No Promotion,0.0,Shopee,PromptPay,3,3079.59,0.03,277.16,8961.6,4,14,8,0,0,>50,26.2,6.0,3.0,0.5,21,32,8038.568333333334,0.23,0.8333333333333334,0.16666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,27254.36,2,1,0.5,30649.92,3,1,0.3333333333333333,40811.380000000005,4,2,0.5,48231.41,6,3,0.5,0
LGS1ORD0002989,C000306,2025-08-25 16:00:00,Female,60,Bronze,TV,Phuket,413,Kitchen,ChefHome,0,4.2,Eco,5.0,0.0716,Bangkok Only,Campaign,0.05,TV_Show,COD,1,3609.87,0.08,288.79,3321.08,5,16,8,0,0,>50,13.766666666666667,2.0,1.0,0.5,148,105,2487.805,0.23,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,4975.61,2,1,0.5,4975.61,2,1,0.5,0
LGS1ORD0002990,C000934,2025-08-25 18:00:00,Male,18,Gold,Shopee,Bangkok,831,Home_Appliance,CleanMate,0,3.89,Regional,4.2,0.0917,Regional,Campaign,0.15,Web,Credit_Card,1,10365.65,0.2299999999999999,2384.1,7981.55,4,18,8,0,0,<20,27.7,2.0,0.0,0.0,-1,112,6366.825,0.33,0.5,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,12733.65,2,0,0.0,12733.65,2,0,0.0,0
LGS1ORD0002991,C000194,2025-08-25 20:00:00,Other,30,Silver,Web,Nakhon Ratchasima,1360,Kitchen,ChefHome,0,4.15,Eco,5.0,0.0769,Bangkok Only,Campaign,0.05,TV_Show,PromptPay,4,4091.3,0.1,1636.52,14728.68,5,20,8,0,0,20-30,45.333333333333336,1.0,0.0,0.0,-1,188,448.13,0.25,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,448.13,1,0,0.0,0
LGS1ORD0002992,C000970,2025-08-25 22:00:00,Male,28,Gold,Lazada,Chiang Mai,1035,Health,VitaLife,0,4.26,Standard,3.0,0.052,Nationwide,Campaign,0.1,Web,COD,2,447.86,0.18,161.23,734.49,3,22,8,0,0,20-30,34.5,3.0,0.0,0.0,-1,122,4557.16,0.18,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,9404.41,1,0,0.0,13671.48,3,0,0.0,0
LGS1ORD0002993,C000150,2025-08-26 00:00:00,Female,43,Platinum,TV,Phuket,1535,Health,VitaLife,0,4.35,Express,1.6,0.0459,Nationwide,Campaign,0.15,Web,Bank_Transfer,2,1515.15,0.25,757.57,2272.72,1,0,8,1,0,40-50,51.166666666666664,1.0,0.0,0.0,-1,24,1758.13,0.15,1.0,0.0,0.0,0.0,0,0,0.0,1758.13,1,0,0.0,1758.13,1,0,0.0,1758.13,1,0,0.0,1758.13,1,0,0.0,1758.13,1,0,0.0,0
LGS1ORD0002994,C000792,2025-08-26 02:00:00,Male,64,Bronze,Shopee,Nakhon Ratchasima,517,Fashion,FitStyle,0,3.41,Eco,5.0,0.1199,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,1,969.94,0.03,29.1,940.84,5,2,8,1,0,>50,17.233333333333334,1.0,0.0,0.0,-1,62,3669.6,0.13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3669.6,1,0,0.0,3669.6,1,0,0.0,3669.6,1,0,0.0,0
LGS1ORD0002995,C001048,2025-08-26 04:00:00,Male,31,Silver,TV,Nakhon Ratchasima,1591,Home_Appliance,HomePro,1,3.82,Express,1.6,0.0982,Nationwide,Clearance,0.2,Web,COD,1,2243.36,0.25,560.84,1682.52,1,4,8,1,0,30-40,53.03333333333333,3.0,1.0,0.3333333333333333,130,94,1070.66,0.2,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3211.98,3,1,0.3333333333333333,3211.98,3,1,0.3333333333333333,1
LGS1ORD0002996,C000687,2025-08-26 05:00:00,Female,48,Silver,Web,Chiang Mai,1617,Fashion,SilkTouch,0,3.21,Express,1.6,0.14,Nationwide,Campaign,0.15,TV_Show,Bank_Transfer,1,1930.57,0.2,386.11,1544.46,1,5,8,1,0,40-50,53.9,1.0,0.0,0.0,-1,138,409.98,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,409.98,1,0,0.0,409.98,1,0,0.0,0
LGS1ORD0002997,C000509,2025-08-26 07:00:00,Male,40,Silver,Web,Chonburi,1064,Electronics,NovaTech,0,4.06,Eco,5.0,0.0675,Bangkok Only,Clearance,0.25,Web,COD,3,9908.85,0.3,8917.96,20808.58,5,7,8,1,0,30-40,35.46666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0002998,C000647,2025-08-26 09:00:00,Female,59,Gold,Shopee,Chiang Mai,1658,Cosmetics,FreshLook,0,4.14,Express,1.6,0.0763,Nationwide,Clearance,0.2,Web,COD,1,1471.05,0.28,411.89,1059.15,1,9,8,1,0,>50,55.266666666666666,5.0,2.0,0.4,-3,12,2543.228,0.28,0.6,0.6,0.0,0.0,0,0,0.0,1226.93,1,1,1.0,1226.93,1,1,1.0,5949.66,4,2,0.5,12716.14,5,2,0.4,12716.14,5,2,0.4,0
LGS1ORD0002999,C000036,2025-08-26 11:00:00,Male,47,Bronze,Shopee,Chiang Mai,663,Electronics,NovaTech,1,3.64,Standard,3.0,0.119,Nationwide,Clearance,0.2,Web,COD,1,1431.21,0.23,329.18,1102.03,3,11,8,1,0,40-50,22.1,3.0,0.0,0.0,-1,50,5192.126666666667,0.28,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2055.45,1,0,0.0,2055.45,1,0,0.0,13282.61,2,0,0.0,15576.380000000001,3,0,0.0,1
LGS1ORD0003000,C001184,2025-08-26 13:00:00,Male,32,Silver,Web,Bangkok,860,Kitchen,ChefHome,0,3.68,Standard,3.0,0.1004,Nationwide,Campaign,0.05,CallCenter,COD,2,3297.59,0.1,659.52,5935.66,3,13,8,1,0,30-40,28.666666666666668,3.0,1.0,0.3333333333333333,27,11,4935.613333333334,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,12838.99,1,0,0.0,14322.789999999999,2,1,0.5,14322.789999999999,2,1,0.5,14806.84,3,1,0.3333333333333333,14806.84,3,1,0.3333333333333333,0
LGS1ORD0003001,C000235,2025-08-26 15:00:00,Male,47,Bronze,TV,Nakhon Ratchasima,680,Electronics,ShieldCase,0,3.54,Express,1.6,0.1118,Nationwide,No Promotion,0.0,Web,COD,2,4908.24,0.03,294.49,9521.99,1,15,8,1,0,40-50,22.666666666666668,1.0,0.0,0.0,-1,199,292.45,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,292.45,1,0,0.0,0
LGS1ORD0003002,C000267,2025-08-26 17:00:00,Female,42,Bronze,TV,Chiang Mai,623,Health,VitaLife,0,4.19,Express,1.6,0.0608,Nationwide,Campaign,0.15,TV_Show,Credit_Card,1,3539.38,0.18,637.09,2902.3,1,17,8,1,0,40-50,20.766666666666666,2.0,0.0,0.0,-1,159,2365.46,0.23,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,860.46,1,0,0.0,4730.92,2,0,0.0,0
LGS1ORD0003003,C000039,2025-08-26 19:00:00,Female,48,Bronze,Shopee,Bangkok,1644,Cosmetics,SunSafe,0,4.06,Standard,3.0,0.0733,Nationwide,No Promotion,0.0,CallCenter,COD,2,608.49,0.03,36.51,1180.47,3,19,8,1,0,40-50,54.8,3.0,1.0,0.3333333333333333,11,25,11172.83,0.18,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,6926.63,1,1,1.0,6926.63,1,1,1.0,12942.08,2,1,0.5,33518.49,3,1,0.3333333333333333,33518.49,3,1,0.3333333333333333,0
LGS1ORD0003004,C000037,2025-08-26 21:00:00,Female,62,Gold,TV,Bangkok,568,Home_Appliance,CleanMate,1,3.91,Eco,5.0,0.096,Bangkok Only,Clearance,0.2,Web,PromptPay,2,8314.58,0.28,4656.17,11973.0,5,21,8,1,0,>50,18.933333333333334,3.0,0.0,0.0,-1,35,1161.54,0.28,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1088.48,1,0,0.0,1088.48,1,0,0.0,3484.62,3,0,0.0,3484.62,3,0,0.0,0
LGS1ORD0003005,C001145,2025-08-26 23:00:00,Female,50,Silver,TV,Bangkok,1642,Electronics,NovaTech,0,4.0,Express,1.6,0.0923,Nationwide,Campaign,0.1,Lazada,Credit_Card,1,8463.87,0.15,1269.58,7194.29,1,23,8,1,0,40-50,54.733333333333334,3.0,1.0,0.3333333333333333,71,77,5718.083333333333,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,6866.51,1,1,1.0,6866.51,1,1,1.0,17154.25,3,1,0.3333333333333333,0
LGS1ORD0003006,C000023,2025-08-27 00:00:00,Male,46,Bronze,Shopee,Bangkok,329,Electronics,NovaTech,1,4.02,Regional,4.2,0.0853,Regional,Campaign,0.15,Lazada,Bank_Transfer,1,10082.26,0.18,1814.81,8267.45,4,0,8,2,0,40-50,10.966666666666667,3.0,1.0,0.3333333333333333,119,54,5438.753333333333,0.28,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,9885.81,1,0,0.0,9885.81,1,0,0.0,16316.259999999998,3,1,0.3333333333333333,16316.259999999998,3,1,0.3333333333333333,0
LGS1ORD0003007,C001012,2025-08-27 02:00:00,Male,44,Gold,CallCenter,Remote_Area,1234,Electronics,NovaTech,0,3.81,Express,1.6,0.0894,Nationwide,Campaign,0.15,Web,COD,1,10253.69,0.2299999999999999,2358.35,7895.34,1,2,8,2,0,40-50,41.13333333333333,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS1ORD0003008,C000387,2025-08-27 04:00:00,Female,25,Bronze,TV,Chonburi,912,Home_Appliance,HomePro,1,4.1,Eco,5.0,0.0603,Bangkok Only,No Promotion,0.0,Web,COD,1,3235.26,0.03,97.06,3138.2,5,4,8,2,0,20-30,30.4,4.0,0.0,0.0,-1,31,6763.3575,0.18,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,12997.45,2,0,0.0,12997.45,2,0,0.0,27053.43,4,0,0.0,27053.43,4,0,0.0,0
