order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,order_hour,order_month,order_dayofweek,is_weekend,age_group,customer_tenure_months,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,days_since_last_order_pti,customer_avg_spend_before,customer_max_discount_before,customer_cod_rate_before,customer_high_discount_rate_before,customer_repurchase_rate_before,hist_spend_sum_7d,hist_order_count_7d,hist_return_count_7d,hist_return_rate_7d,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_90d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,is_returned
LGS2ORD0025336,C016456,2025-09-08 19:00:00,Male,62,Bronze,TV,Remote_Area,1025,Fashion,SilkTouch,0,3.35,Standard,3.0,0.1153,Nationwide,Clearance,0.25,Shopee,Credit_Card,1,2164.62,0.28,606.09,1558.53,3,19,9,0,0,>50,34.166666666666664,3.0,1.0,0.3333333333333333,246,53,11577.983333333335,0.23,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,19918.4,1,0,0.0,19918.4,1,0,0.0,23986.59,2,0,0.0,34733.950000000004,3,1,0.3333333333333333,1
LGS2ORD0025337,C012349,2025-09-08 19:00:00,Male,48,Gold,TV,Nakhon Ratchasima,666,Home_Appliance,PureAir,0,3.91,Eco,5.0,0.0898,Bangkok Only,Campaign,0.15,TV_Show,PromptPay,1,11049.63,0.2299999999999999,2541.42,8508.22,5,19,9,0,0,40-50,22.2,2.0,0.0,0.0,-1,64,1392.3,0.28,0.5,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1147.98,1,0,0.0,2784.6,2,0,0.0,2784.6,2,0,0.0,1
LGS2ORD0025338,C010784,2025-09-08 20:00:00,Female,51,Silver,Lazada,Khon Kaen,1349,Cosmetics,SunSafe,0,4.17,Standard,3.0,0.0728,Nationwide,Campaign,0.1,Shopee,Credit_Card,3,919.98,0.15,413.99,2345.94,3,20,9,0,0,>50,44.96666666666667,6.0,0.0,0.0,-1,96,4412.275000000001,0.2,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,18711.46,4,0,0.0,26473.65,6,0,0.0,0
LGS2ORD0025339,C010177,2025-09-08 20:00:00,Male,54,Silver,CallCenter,Phuket,1004,Electronics,NovaTech,0,4.19,Eco,5.0,0.0694,Bangkok Only,Campaign,0.05,Lazada,COD,1,10814.35,0.1,1081.44,9732.92,5,20,9,0,0,>50,33.46666666666667,2.0,2.0,1.0,104,113,1484.4850000000001,0.3,1.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1280.96,1,1,1.0,2968.9700000000003,2,2,1.0,0
LGS2ORD0025340,C015819,2025-09-08 20:00:00,Female,29,Bronze,TV,Bangkok,581,Home_Appliance,CleanMate,0,3.93,Standard,3.0,0.0787,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,7628.4,0.03,228.85,7399.55,3,20,9,0,0,20-30,19.366666666666667,5.0,2.0,0.4,-7,7,3717.2760000000003,0.28,0.6,0.6,0.0,0.0,0,0,0.0,13723.789999999999,2,1,0.5,14776.57,3,2,0.6666666666666666,14776.57,3,2,0.6666666666666666,18068.57,4,2,0.5,18586.38,5,2,0.4,0
LGS2ORD0025341,C015310,2025-09-08 20:00:00,Female,38,Gold,Lazada,Chiang Mai,1286,Kitchen,ChefHome,1,4.05,Standard,3.0,0.0752,Nationwide,Campaign,0.1,TV_Show,COD,1,4806.86,0.18,865.23,3941.62,3,20,9,0,0,30-40,42.86666666666667,3.0,0.0,0.0,-1,62,9000.686666666666,0.2299999999999999,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3971.63,1,0,0.0,17759.31,2,0,0.0,27002.06,3,0,0.0,0
LGS2ORD0025342,C016443,2025-09-08 21:00:00,Male,44,Silver,Web,Bangkok,1689,Electronics,GadgetWorld,1,3.52,Standard,3.0,0.1205,Nationwide,Campaign,0.15,Shopee,PromptPay,2,8273.31,0.2,3309.32,13237.3,3,21,9,0,0,40-50,56.3,10.0,2.0,0.2,61,43,3257.6730000000002,0.3,0.4,0.2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3976.13,1,0,0.0,7697.55,3,1,0.3333333333333333,18221.63,8,2,0.25,32576.730000000003,10,2,0.2,1
LGS2ORD0025343,C017127,2025-09-08 21:00:00,Other,28,Gold,Lazada,Bangkok,1207,Health,WellPlus,0,4.35,Standard,3.0,0.0557,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,1355.81,0.08,216.93,2494.69,3,21,9,0,0,20-30,40.233333333333334,1.0,0.0,0.0,-1,66,2525.41,0.28,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2525.41,1,0,0.0,2525.41,1,0,0.0,2525.41,1,0,0.0,0
LGS2ORD0025344,C015950,2025-09-08 21:00:00,Female,46,Silver,Web,Bangkok,1595,Home_Appliance,PureAir,1,3.87,Express,1.6,0.0776,Nationwide,Campaign,0.05,TV_Show,COD,2,6971.38,0.1,1394.28,12548.49,1,21,9,0,0,40-50,53.166666666666664,3.0,1.0,0.3333333333333333,2,4,2986.75,0.1,0.3333333333333333,0.0,0.0,3484.87,1,1,1.0,7885.16,2,1,0.5,7885.16,2,1,0.5,7885.16,2,1,0.5,8960.25,3,1,0.3333333333333333,8960.25,3,1,0.3333333333333333,0
LGS2ORD0025345,C015471,2025-09-08 21:00:00,Male,27,Silver,Web,Chiang Mai,776,Fashion,UrbanWear,0,3.98,Standard,3.0,0.0789,Nationwide,Clearance,0.2,TV_Show,Credit_Card,1,934.3,0.25,233.57,700.72,3,21,9,0,0,20-30,25.866666666666667,3.0,1.0,0.3333333333333333,103,24,6996.433333333333,0.15,0.6666666666666666,0.0,0.0,0.0,0,0,0.0,10004.05,1,0,0.0,10004.05,1,0,0.0,10004.05,1,0,0.0,20989.3,3,1,0.3333333333333333,20989.3,3,1,0.3333333333333333,1
LGS2ORD0025346,C016750,2025-09-08 21:00:00,Male,41,Bronze,TV,Bangkok,1144,Fashion,FitStyle,0,3.58,Express,1.6,0.1126,Nationwide,Clearance,0.2,Lazada,PromptPay,2,638.28,0.23,293.61,982.95,1,21,9,0,0,40-50,38.13333333333333,3.0,0.0,0.0,-1,60,4183.933333333333,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,781.74,1,0,0.0,9092.56,2,0,0.0,12551.8,3,0,0.0,0
LGS2ORD0025347,C010074,2025-09-08 22:00:00,Female,61,Platinum,TV,Chiang Mai,1140,Fashion,FitStyle,0,3.22,Eco,5.0,0.1391,Bangkok Only,Campaign,0.05,Web,Credit_Card,2,1285.54,0.15,385.66,2185.42,5,22,9,0,0,>50,38.0,5.0,1.0,0.2,30,38,4301.364,0.3,0.4,0.6,0.0,0.0,0,0,0.0,0.0,0,0,0.0,7060.04,1,1,1.0,7060.04,1,1,1.0,8161.02,2,1,0.5,21506.82,5,1,0.2,0
LGS2ORD0025348,C014697,2025-09-08 22:00:00,Male,65,Bronze,TV,Nakhon Ratchasima,660,Fashion,UrbanWear,0,3.45,Express,1.6,0.124,Nationwide,Campaign,0.15,Lazada,Credit_Card,1,1372.69,0.18,247.08,1125.6,1,22,9,0,0,>50,22.0,4.0,0.0,0.0,-1,85,8812.4275,0.23,0.75,0.25,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,7676.18,1,0,0.0,35249.71,4,0,0.0,35249.71,4,0,0.0,1
LGS2ORD0025349,C017914,2025-09-08 22:00:00,Male,32,Bronze,Web,Remote_Area,1572,Electronics,ShieldCase,1,3.63,Standard,3.0,0.1024,Nationwide,Campaign,0.15,TV_Show,COD,1,3998.7,0.18,719.77,3278.94,3,22,9,0,0,30-40,52.4,5.0,3.0,0.6,55,69,4933.768000000001,0.18,0.4,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,11792.51,2,2,1.0,23926.480000000003,4,2,0.5,24668.840000000004,5,3,0.6,1
LGS2ORD0025350,C010310,2025-09-08 22:00:00,Male,54,Silver,TV,Chiang Mai,1122,Home_Appliance,HomePro,0,4.09,Standard,3.0,0.0718,Nationwide,Clearance,0.2,Lazada,COD,4,10785.15,0.25,10785.15,32355.46,3,22,9,0,0,>50,37.4,4.0,2.0,0.5,120,70,5623.977500000001,0.3,0.75,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3693.51,1,0,0.0,4315.21,2,1,0.5,22495.910000000003,4,2,0.5,0
LGS2ORD0025351,C017641,2025-09-08 23:00:00,Male,52,Bronze,CallCenter,Bangkok,1124,Cosmetics,Beauty Lab,0,4.19,Standard,3.0,0.0712,Nationwide,No Promotion,0.0,Lazada,COD,3,1589.03,0.03,143.01,4624.06,3,23,9,0,0,>50,37.46666666666667,2.0,1.0,0.5,245,212,2928.8050000000003,0.18,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,5857.610000000001,2,1,0.5,1
LGS2ORD0025352,C015573,2025-09-08 23:00:00,Female,45,Silver,Shopee,Bangkok,1659,Kitchen,CookEasy,0,4.19,Regional,4.2,0.0726,Regional,Campaign,0.1,TV_Show,COD,1,2504.61,0.15,375.69,2128.92,4,23,9,0,0,40-50,55.3,8.0,2.0,0.25,86,30,2588.7337500000003,0.3,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,813.42,1,0,0.0,813.42,1,0,0.0,17109.67,7,1,0.14285714285714285,20709.870000000003,8,2,0.25,0
LGS2ORD0025353,C014545,2025-09-08 23:00:00,Male,39,Gold,Lazada,Nakhon Ratchasima,870,Health,WellPlus,0,4.15,Standard,3.0,0.0603,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,1,4639.98,0.08,371.2,4268.78,3,23,9,0,0,30-40,29.0,3.0,2.0,0.6666666666666666,19,28,5369.463333333333,0.2299999999999999,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,9361.83,1,1,1.0,9361.83,1,1,1.0,15617.4,2,1,0.5,15617.4,2,1,0.5,16108.39,3,2,0.6666666666666666,0
LGS2ORD0025354,C014776,2025-09-08 23:00:00,Female,41,Bronze,Lazada,Khon Kaen,951,Fashion,FitStyle,0,3.6,Express,1.6,0.1059,Nationwide,No Promotion,0.0,Web,Credit_Card,2,2398.67,0.03,143.92,4653.42,1,23,9,0,0,40-50,31.7,6.0,3.0,0.5,83,47,3219.431666666667,0.23,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1044.94,1,0,0.0,1044.94,1,0,0.0,13872.54,3,1,0.3333333333333333,19316.59,6,3,0.5,1
LGS2ORD0025355,C016938,2025-09-09 00:00:00,Male,18,Silver,Shopee,Bangkok,1048,Health,WellPlus,0,4.35,Eco,5.0,0.0504,Bangkok Only,Clearance,0.2,CallCenter,Credit_Card,3,939.79,0.25,704.84,2114.53,5,0,9,1,0,<20,34.93333333333333,6.0,0.0,0.0,-1,56,8349.686666666666,0.25,0.16666666666666666,0.16666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,30095.81,1,0,0.0,33671.69,2,0,0.0,47811.03,5,0,0.0,50098.12,6,0,0.0,1
LGS2ORD0025356,C012584,2025-09-09 00:00:00,Male,45,Platinum,CallCenter,Songkhla,784,Fashion,UrbanWear,0,3.63,Standard,3.0,0.1042,Nationwide,Clearance,0.2,Shopee,COD,2,2528.83,0.3,1517.3,3540.36,3,0,9,1,0,40-50,26.133333333333333,7.0,4.0,0.5714285714285714,60,64,5007.231428571428,0.35,0.5714285714285714,0.5714285714285714,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3927.63,1,1,1.0,28767.74,4,3,0.75,35050.619999999995,7,4,0.5714285714285714,1
LGS2ORD0025357,C016251,2025-09-09 00:00:00,Other,54,Bronze,TV,Remote_Area,1288,Home_Appliance,HomePro,1,4.05,Eco,5.0,0.0696,Bangkok Only,Clearance,0.25,Web,PromptPay,2,10997.98,0.28,6158.87,15837.08,5,0,9,1,0,>50,42.93333333333333,4.0,1.0,0.25,169,6,2317.855,0.18,1.0,0.0,0.0,1651.11,1,0,0.0,1651.11,1,0,0.0,1651.11,1,0,0.0,1651.11,1,0,0.0,4375.13,3,0,0.0,9271.42,4,1,0.25,0
LGS2ORD0025358,C016700,2025-09-09 00:00:00,Female,39,Gold,Lazada,Khon Kaen,1300,Fashion,SilkTouch,0,3.51,Standard,3.0,0.1179,Nationwide,Campaign,0.15,Lazada,COD,1,1453.89,0.2299999999999999,334.39,1119.49,3,0,9,1,0,30-40,43.333333333333336,3.0,0.0,0.0,-1,32,11979.986666666666,0.33,1.0,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,8161.43,1,0,0.0,8161.43,1,0,0.0,21859.57,2,0,0.0,35939.96,3,0,0.0,1
LGS2ORD0025359,C011989,2025-09-09 01:00:00,Male,32,Bronze,TV,Phuket,1297,Fashion,SilkTouch,0,3.32,Express,1.6,0.1306,Nationwide,Clearance,0.25,Shopee,COD,1,1765.94,0.28,494.46,1271.48,1,1,9,1,0,30-40,43.233333333333334,8.0,6.0,0.75,38,31,2413.3849999999998,0.28,0.5,0.25,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1773.43,2,1,0.5,1773.43,2,1,0.5,12443.2,6,4,0.6666666666666666,19307.079999999998,8,6,0.75,1
LGS2ORD0025360,C015165,2025-09-09 01:00:00,Female,45,Bronze,TV,Bangkok,1649,Fashion,UrbanWear,0,3.48,Standard,3.0,0.1243,Nationwide,No Promotion,0.0,Shopee,COD,2,1347.01,0.03,80.82,2613.2,3,1,9,1,0,40-50,54.96666666666667,11.0,6.0,0.5454545454545454,-16,2,7872.262727272727,0.23,0.5454545454545454,0.2727272727272727,0.0,36498.740000000005,2,2,1.0,45115.84,3,2,0.6666666666666666,50000.68000000001,4,2,0.5,56210.600000000006,5,2,0.4,76801.04000000001,9,5,0.5555555555555556,86594.89,11,6,0.5454545454545454,1
LGS2ORD0025361,C015804,2025-09-09 01:00:00,Female,32,Gold,Lazada,Khon Kaen,999,Electronics,ShieldCase,1,3.79,Regional,4.2,0.0958,Regional,Campaign,0.05,TV_Show,COD,1,2725.99,0.13,354.38,2371.61,4,1,9,1,0,30-40,33.3,7.0,2.0,0.2857142857142857,76,10,2912.491428571429,0.28,0.2857142857142857,0.2857142857142857,0.0,0.0,0,0,0.0,3059.72,1,0,0.0,3059.72,1,0,0.0,9497.05,2,0,0.0,14570.949999999999,5,2,0.4,20387.440000000002,7,2,0.2857142857142857,0
LGS2ORD0025362,C012770,2025-09-09 01:00:00,Male,45,Bronze,CallCenter,Bangkok,291,Electronics,NovaTech,1,3.75,Express,1.6,0.1011,Nationwide,Clearance,0.2,CallCenter,COD,2,8893.15,0.23,4090.85,13695.45,1,1,9,1,0,40-50,9.7,3.0,0.0,0.0,-1,104,3876.4933333333333,0.23,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,11629.48,3,0,0.0,11629.48,3,0,0.0,1
LGS2ORD0025363,C012226,2025-09-09 02:00:00,Male,41,Bronze,Web,Songkhla,1690,Kitchen,ChefHome,0,3.96,Standard,3.0,0.0769,Nationwide,Campaign,0.05,CallCenter,COD,1,1081.24,0.08,86.5,994.74,3,2,9,1,0,40-50,56.333333333333336,4.0,1.0,0.25,8,21,6434.5,0.28,0.25,0.25,0.0,0.0,0,0,0.0,3315.27,1,1,1.0,6705.719999999999,2,1,0.5,6705.719999999999,2,1,0.5,7351.41,3,1,0.3333333333333333,25738.0,4,1,0.25,1
LGS2ORD0025364,C015295,2025-09-09 02:00:00,Female,27,Bronze,CallCenter,Bangkok,612,Kitchen,KitchenMax,0,3.93,Express,1.6,0.0782,Nationwide,Clearance,0.25,TV_Show,COD,1,2126.3,0.28,595.36,1530.94,1,2,9,1,0,20-30,20.4,9.0,4.0,0.4444444444444444,-5,10,4955.1577777777775,0.28,0.8888888888888888,0.1111111111111111,0.0,0.0,0,0,0.0,10129.16,1,1,1.0,10725.81,2,1,0.5,19580.12,3,1,0.3333333333333333,19580.12,3,1,0.3333333333333333,44596.42,9,4,0.4444444444444444,1
LGS2ORD0025365,C014147,2025-09-09 02:00:00,Female,18,Silver,Web,Nakhon Ratchasima,1625,Fashion,FitStyle,1,3.38,Express,1.6,0.1169,Nationwide,Campaign,0.15,TV_Show,PromptPay,2,2069.32,0.2,827.73,3310.9,1,2,9,1,0,<20,54.166666666666664,2.0,0.0,0.0,-1,107,1256.28,0.3,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2512.56,2,0,0.0,2512.56,2,0,0.0,1
LGS2ORD0025366,C014183,2025-09-09 02:00:00,Female,33,Silver,Lazada,Nakhon Ratchasima,576,Cosmetics,SunSafe,0,4.07,Express,1.6,0.0833,Nationwide,Campaign,0.05,Web,PromptPay,1,588.79,0.1,58.88,529.91,1,2,9,1,0,30-40,19.2,4.0,1.0,0.25,31,15,4352.4974999999995,0.25,0.75,0.25,0.0,0.0,0,0,0.0,6851.5,1,0,0.0,9592.31,3,1,0.3333333333333333,9592.31,3,1,0.3333333333333333,17409.989999999998,4,1,0.25,17409.989999999998,4,1,0.25,0
LGS2ORD0025367,C013664,2025-09-09 02:00:00,Female,45,Silver,CallCenter,Remote_Area,631,Cosmetics,Beauty Lab,0,4.33,Express,1.6,0.0522,Nationwide,Campaign,0.05,Lazada,COD,1,2188.96,0.1,218.9,1970.07,1,2,9,1,0,40-50,21.033333333333335,3.0,2.0,0.6666666666666666,74,86,7251.079999999999,0.25,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,17453.25,1,1,1.0,21753.239999999998,3,2,0.6666666666666666,21753.239999999998,3,2,0.6666666666666666,0
LGS2ORD0025368,C015013,2025-09-09 03:00:00,Male,51,Bronze,TV,Bangkok,605,Cosmetics,SunSafe,0,4.03,Standard,3.0,0.0838,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,1671.64,0.03,50.15,1621.49,3,3,9,1,0,>50,20.166666666666668,4.0,2.0,0.5,-1,13,4213.07,0.23,0.75,0.25,0.0,0.0,0,0,0.0,7236.679999999999,2,1,0.5,7236.679999999999,2,1,0.5,9361.06,3,2,0.6666666666666666,9361.06,3,2,0.6666666666666666,16852.28,4,2,0.5,0
LGS2ORD0025369,C012245,2025-09-09 03:00:00,Female,22,Bronze,Web,Bangkok,1503,Fashion,FitStyle,0,3.4,Standard,3.0,0.1339,Nationwide,Campaign,0.05,Web,COD,2,1163.66,0.08,186.19,2141.13,3,3,9,1,0,20-30,50.1,4.0,1.0,0.25,162,149,12900.84,0.23,0.5,0.25,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,28819.44,2,1,0.5,51603.36,4,1,0.25,1
LGS2ORD0025370,C016232,2025-09-09 03:00:00,Male,29,Platinum,TV,Bangkok,1032,Cosmetics,FreshLook,0,4.22,Eco,5.0,0.0532,Bangkok Only,Campaign,0.15,CallCenter,Credit_Card,1,1844.33,0.25,461.08,1383.25,5,3,9,1,0,20-30,34.4,5.0,2.0,0.4,4,16,2368.1699999999996,0.3,0.8,0.4,0.0,0.0,0,0,0.0,2639.79,2,2,1.0,2639.79,2,2,1.0,2639.79,2,2,1.0,3114.41,3,2,0.6666666666666666,11840.849999999999,5,2,0.4,0
LGS2ORD0025371,C016740,2025-09-09 03:00:00,Male,30,Bronze,Web,Nakhon Ratchasima,1067,Electronics,NovaTech,0,3.78,Standard,3.0,0.0929,Nationwide,Campaign,0.05,Web,Credit_Card,2,8807.37,0.08,1409.18,16205.56,3,3,9,1,0,20-30,35.56666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
LGS2ORD0025372,C017107,2025-09-09 04:00:00,Female,54,Silver,CallCenter,Bangkok,1655,Cosmetics,FreshLook,0,4.28,Standard,3.0,0.0587,Nationwide,Campaign,0.15,Web,COD,3,329.58,0.2,197.75,791.0,3,4,9,1,0,>50,55.166666666666664,1.0,1.0,1.0,108,117,1981.93,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1981.93,1,1,1.0,1981.93,1,1,1.0,0
LGS2ORD0025373,C017499,2025-09-09 04:00:00,Female,41,Bronze,Shopee,Chonburi,1284,Kitchen,CookEasy,1,4.03,Express,1.6,0.0911,Nationwide,Campaign,0.15,Web,COD,2,1271.91,0.18,457.89,2085.93,1,4,9,1,0,40-50,42.8,7.0,3.0,0.42857142857142855,162,2,3908.6285714285723,0.23,0.5714285714285714,0.2857142857142857,0.0,515.74,1,0,0.0,515.74,1,0,0.0,8955.89,2,0,0.0,8955.89,2,0,0.0,17923.329999999998,4,1,0.25,27360.400000000005,7,3,0.42857142857142855,1
LGS2ORD0025374,C010813,2025-09-09 04:00:00,Other,37,Bronze,TV,Nakhon Ratchasima,1169,Health,WellPlus,0,4.41,Standard,3.0,0.0547,Nationwide,Campaign,0.05,TV_Show,PromptPay,2,2814.67,0.08,450.35,5178.99,3,4,9,1,0,30-40,38.96666666666667,5.0,0.0,0.0,-1,50,2221.9,0.18,0.2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3909.75,2,0,0.0,4369.43,3,0,0.0,5741.76,4,0,0.0,11109.5,5,0,0.0,0
LGS2ORD0025375,C014394,2025-09-09 04:00:00,Male,42,Platinum,TV,Nakhon Ratchasima,1327,Cosmetics,Beauty Lab,0,4.04,Standard,3.0,0.0734,Nationwide,Campaign,0.15,CallCenter,COD,1,1717.44,0.25,429.36,1288.08,3,4,9,1,0,40-50,44.233333333333334,9.0,1.0,0.1111111111111111,194,50,2353.781111111111,0.3,0.3333333333333333,0.2222222222222222,0.0,0.0,0,0,0.0,0.0,0,0,0.0,9033.87,2,0,0.0,9793.57,3,0,0.0,15665.64,7,0,0.0,21184.03,9,1,0.1111111111111111,0
LGS2ORD0025376,C010673,2025-09-09 05:00:00,Male,47,Silver,Lazada,Chiang Mai,1615,Home_Appliance,PureAir,0,4.18,Standard,3.0,0.0673,Nationwide,Clearance,0.2,TV_Show,COD,1,14472.29,0.25,3618.07,10854.21,3,5,9,1,0,40-50,53.833333333333336,2.0,0.0,0.0,-1,117,1498.605,0.25,1.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2997.21,2,0,0.0,2997.21,2,0,0.0,1
LGS2ORD0025377,C017412,2025-09-09 05:00:00,Female,34,Silver,Lazada,Remote_Area,453,Electronics,ShieldCase,1,3.68,Regional,4.2,0.1048,Regional,No Promotion,0.0,Shopee,COD,2,8575.55,0.05,857.56,16293.55,4,5,9,1,0,30-40,15.1,3.0,2.0,0.6666666666666666,120,66,4151.25,0.3,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,9808.04,1,0,0.0,10328.69,2,1,0.5,12453.75,3,2,0.6666666666666666,1
LGS2ORD0025378,C016129,2025-09-09 05:00:00,Male,44,Gold,Lazada,Bangkok,816,Fashion,FitStyle,0,3.85,Express,1.6,0.0886,Nationwide,No Promotion,0.0,Web,COD,1,2520.82,0.08,201.67,2319.15,1,5,9,1,0,40-50,27.2,5.0,2.0,0.4,108,122,7852.806,0.28,0.4,0.4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,6103.71,2,1,0.5,39264.03,5,2,0.4,0
LGS2ORD0025379,C016987,2025-09-09 05:00:00,Male,64,Bronze,TV,Songkhla,603,Home_Appliance,HomePro,1,4.27,Standard,3.0,0.0587,Nationwide,No Promotion,0.0,Lazada,COD,1,10367.56,0.03,311.03,10056.53,3,5,9,1,0,>50,20.1,4.0,1.0,0.25,181,94,4752.5599999999995,0.23,0.75,0.25,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,10709.52,3,0,0.0,19010.239999999998,4,1,0.25,0
LGS2ORD0025380,C014872,2025-09-09 06:00:00,Male,46,Bronze,CallCenter,Nakhon Ratchasima,602,Home_Appliance,PureAir,0,4.08,Standard,3.0,0.0796,Nationwide,Clearance,0.2,TV_Show,Credit_Card,2,11630.95,0.23,5350.24,17911.66,3,6,9,1,0,40-50,20.066666666666666,6.0,1.0,0.16666666666666666,227,106,5937.518333333333,0.23,0.8333333333333334,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,34328.35,4,0,0.0,35625.11,6,1,0.16666666666666666,0
LGS2ORD0025381,C010058,2025-09-09 06:00:00,Female,39,Bronze,Web,Bangkok,1536,Electronics,ShieldCase,1,4.05,Express,1.6,0.0808,Nationwide,Clearance,0.25,TV_Show,Credit_Card,1,7537.38,0.28,2110.47,5426.91,1,6,9,1,0,30-40,51.2,6.0,2.0,0.3333333333333333,8,18,4123.275,0.28,0.5,0.16666666666666666,0.0,0.0,0,0,0.0,11387.04,2,1,0.5,11387.04,2,1,0.5,11387.04,2,1,0.5,20877.93,4,1,0.25,24739.649999999998,6,2,0.3333333333333333,1
LGS2ORD0025382,C017316,2025-09-09 06:00:00,Other,22,Platinum,Lazada,Remote_Area,882,Fashion,SilkTouch,0,3.45,Standard,3.0,0.1242,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,962.78,0.1,96.28,866.5,3,6,9,1,0,20-30,29.4,2.0,1.0,0.5,111,119,1451.33,0.35,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1818.52,1,1,1.0,2902.66,2,1,0.5,0
LGS2ORD0025383,C010645,2025-09-09 06:00:00,Male,45,Bronze,TV,Chonburi,1545,Home_Appliance,CleanMate,0,4.14,Standard,3.0,0.0736,Nationwide,Campaign,0.15,Lazada,COD,1,11879.79,0.18,2138.36,9741.42,3,6,9,1,0,40-50,51.5,7.0,2.0,0.2857142857142857,88,14,2524.558571428571,0.28,0.7142857142857143,0.14285714285714285,0.0,0.0,0,0,0.0,6712.49,2,0,0.0,6712.49,2,0,0.0,7953.389999999999,3,0,0.0,8814.6,4,1,0.25,17671.91,7,2,0.2857142857142857,0
