order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,order_hour,order_month,order_dayofweek,is_weekend,age_group,customer_tenure_months,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,days_since_last_order_pti,customer_avg_spend_before,customer_max_discount_before,customer_cod_rate_before,customer_high_discount_rate_before,customer_repurchase_rate_before,hist_spend_sum_7d,hist_order_count_7d,hist_return_count_7d,hist_return_rate_7d,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_90d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,category_return_rate_pti,product_return_rate_pti,brand_return_rate_pti,courier_return_rate_pti,courier_type_return_rate_pti,payment_return_rate_pti,channel_return_rate_pti,product_quality_score,product_rating_gap,damage_rating_gap,fragile_damage_risk,logistics_risk_score,remote_logistics_risk,product_price_index,category_price_index,category_avg_rating,supplier_return_rate_pti,is_cod,is_high_discount,low_rating_alert,is_first_order,discount_amount_ratio,amount_per_item,log_unit_price,log_total_amount,category_payment,category_channel,province_payment,tier_payment,category_province,brand_channel,province_category_return_rate_pti,is_fragile_cod,is_remote_cod,is_fashion_cod,high_discount_cod,low_rating_high_discount,remote_category_cod,price_band,discount_band,rating_band,order_time_bucket,customer_value_band,is_returned
LGS1ORD0002554,C000370,2025-07-22 05:00:00,Male,45,Silver,Lazada,Bangkok,218,Fashion,FitStyle,False,3.7,Standard,3.0,0.1119,Nationwide,Clearance,0.25,Lazada,Credit_Card,2,2372.68,0.3,1423.61,3321.75,3,5,7,1,0,40-50,7.266666666666667,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.5553505535055351,0.5,0.5854922279792746,0.29931972789115646,0.29931972789115646,0.18944099378881987,0.29691211401425177,2.1952,0.7999999999999998,0.08951999999999997,0.0,0.3,0.0,2.295873406435426,1.2418863516270875,3.602661737523105,0.29508196721311475,0,1,1,1,0.3000004214643357,1660.875,7.7721967724868355,8.108548032301442,Fashion_Credit_Card,Fashion_Lazada,Bangkok_Credit_Card,Silver_Credit_Card,Fashion_Bangkok,FitStyle_Lazada,0.4866666666666667,0,0,0,0,1,0_Fashion,price_q3,>25%,3.6-4.0,night,value_q1,1
LGS1ORD0002555,C000037,2025-07-22 07:00:00,Female,62,Gold,TV,Bangkok,533,Cosmetics,FreshLook,False,4.05,Standard,3.0,0.0764,Nationwide,Clearance,0.2,Web,COD,2,755.89,0.28,423.3,1088.48,3,7,7,1,0,>50,17.766666666666666,2.0,0.0,0.0,-1,65,1198.07,0.2299999999999999,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,716.31,1,0,0.0,2396.14,2,0,0.0,2396.14,2,0,0.0,0.17266187050359713,0.0,0.17880794701986755,0.3001132502831257,0.3001132502831257,0.4379446640316206,0.31099656357388317,1.5612000000000001,0.4500000000000002,0.034380000000000015,0.0,0.3,0.0,0.7014667594669142,1.241960266567129,4.0904452466907335,0.21875,1,1,0,0,0.2800010583550517,544.24,6.629217932442933,6.993455797171666,Cosmetics_COD,Cosmetics_Web,Bangkok_COD,Gold_COD,Cosmetics_Bangkok,FreshLook_Web,0.13043478260869565,0,0,0,1,0,0_Cosmetics,price_q1,>25%,4.0-4.4,morning,value_q2,0
LGS1ORD0002556,C000548,2025-07-22 09:00:00,Male,66,Gold,Shopee,Phuket,1494,Home_Appliance,PureAir,False,4.15,Express,1.6,0.0694,Nationwide,Campaign,0.1,Web,PromptPay,2,6917.84,0.18,2490.42,11345.27,1,9,7,1,0,>50,49.8,3.0,1.0,0.3333333333333333,77,12,1562.1266666666668,0.13,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,1023.72,1,0,0.0,2963.99,2,0,0.0,4686.38,3,1,0.3333333333333333,4686.38,3,1,0.3333333333333333,4686.38,3,1,0.3333333333333333,0.24336283185840707,0.0,0.20765027322404372,0.2803867403314917,0.2803867403314917,0.17346938775510204,0.31046312178387653,1.4051999999999998,0.34999999999999964,0.024289999999999975,0.0,0.16,0.16,1.313321240338434,1.27131169623393,4.018836158192091,0.13157894736842105,0,0,0,0,0.17999982653545038,5672.635,8.842003404502423,9.33664433453621,Home_Appliance_PromptPay,Home_Appliance_Web,Phuket_PromptPay,Gold_PromptPay,Home_Appliance_Phuket,PureAir_Web,0.4,0,0,0,0,0,0_Home_Appliance,price_q5,15-25%,4.0-4.4,morning,value_q2,0
LGS1ORD0002557,C001075,2025-07-22 11:00:00,Male,33,Silver,Shopee,Nakhon Ratchasima,756,Electronics,GadgetWorld,True,4.0,Express,1.6,0.0802,Nationwide,Clearance,0.2,Shopee,PromptPay,4,2426.63,0.25,2426.63,7279.9,1,11,7,1,0,30-40,25.2,2.0,0.0,0.0,-1,68,1492.075,0.25,1.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1774.75,1,0,0.0,1774.75,1,0,0.0,2984.15,2,0,0.0,0.4085603112840467,0.5555555555555556,0.43902439024390244,0.28,0.28,0.17302798982188294,0.30808080808080807,1.6416,0.5,0.0401,0.0802,0.2402,0.0,1.1606798360995518,1.2628585545065543,3.7915069860279442,0.2857142857142857,0,1,0,0,0.25,1819.975,7.794670751769672,8.893009759923247,Electronics_PromptPay,Electronics_Shopee,Nakhon Ratchasima_PromptPay,Silver_PromptPay,Electronics_Nakhon Ratchasima,GadgetWorld_Shopee,0.40476190476190477,0,0,0,0,0,0_Electronics,price_q4,15-25%,3.6-4.0,morning,value_q2,0
LGS1ORD0002558,C000864,2025-07-22 13:00:00,Male,59,Bronze,Web,Bangkok,1317,Kitchen,CookEasy,False,3.81,Regional,4.2,0.0892,Regional,Campaign,0.05,Shopee,PromptPay,4,1560.75,0.08,499.44,5743.56,4,13,7,1,0,>50,43.9,1.0,0.0,0.0,-1,75,12594.12,0.13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,12594.12,1,0,0.0,12594.12,1,0,0.0,12594.12,1,0,0.0,0.17073170731707318,0.0,0.12727272727272726,0.31839622641509435,0.31839622641509435,0.17258883248730963,0.30756302521008405,1.9036,0.69,0.061548,0.0,0.42000000000000004,0.0,1.5663407297514365,1.2468357728170119,4.044645892351275,0.21739130434782608,0,0,1,0,0.08,1435.89,7.35356226637368,8.656008599012134,Kitchen_PromptPay,Kitchen_Shopee,Bangkok_PromptPay,Bronze_PromptPay,Kitchen_Bangkok,CookEasy_Shopee,0.12790697674418605,0,0,0,0,0,0_Kitchen,price_q4,5-10%,3.6-4.0,afternoon,value_q4,0
LGS1ORD0002559,C000181,2025-07-22 15:00:00,Female,38,Bronze,CallCenter,Remote_Area,758,Electronics,NovaTech,True,3.46,Express,1.6,0.1147,Nationwide,Campaign,0.15,Shopee,COD,1,6878.79,0.18,1238.18,5640.61,1,15,7,1,0,30-40,25.266666666666666,1.0,0.0,0.0,-1,87,16328.34,0.13,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,16328.34,1,0,0.0,16328.34,1,0,0.0,16328.34,1,0,0.0,0.4077669902912621,0.6666666666666666,0.4479166666666667,0.2796143250688705,0.2796143250688705,0.43759873617693523,0.3070469798657718,2.4576000000000002,1.04,0.119288,0.1147,0.2747,0.2747,0.8993176129207122,1.2628585545065543,3.7915069860279442,0.3829787234042553,1,0,1,0,0.1799996801763101,5640.61,8.836343407205732,8.637924764748774,Electronics_COD,Electronics_Shopee,Remote_Area_COD,Bronze_COD,Electronics_Remote_Area,NovaTech_Shopee,0.6060606060606061,1,1,0,0,0,1_Electronics,price_q4,15-25%,<=3.6,afternoon,value_q4,0
LGS1ORD0002560,C001117,2025-07-22 17:00:00,Male,45,Bronze,TV,Nakhon Ratchasima,945,Kitchen,ChefHome,False,4.29,Eco,5.0,0.0632,Bangkok Only,No Promotion,0.0,Web,COD,1,1405.87,0.03,42.18,1363.69,5,17,7,1,0,40-50,31.5,3.0,3.0,1.0,73,83,3916.3799999999997,0.23,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,5428.93,1,1,1.0,10319.59,2,2,1.0,11749.14,3,3,1.0,0.17027027027027028,0.14285714285714285,0.2129032258064516,0.3575525812619503,0.3575525812619503,0.43725335438042623,0.3099315068493151,1.2156,0.20999999999999996,0.013271999999999999,0.0,0.5,0.0,0.37189533838851446,1.2468357728170119,4.044645892351275,0.35555555555555557,1,0,0,0,0.030002774082952197,1363.69,7.2491226576786705,7.21868257559943,Kitchen_COD,Kitchen_Web,Nakhon Ratchasima_COD,Bronze_COD,Kitchen_Nakhon Ratchasima,ChefHome_Web,0.1,0,0,0,0,0,0_Kitchen,price_q2,<=5%,4.0-4.4,afternoon,value_q3,0
LGS1ORD0002561,C000079,2025-07-22 19:00:00,Female,53,Bronze,TV,Bangkok,222,Health,MediCare,False,3.79,Regional,4.2,0.0817,Regional,Campaign,0.15,TV_Show,COD,1,345.94,0.18,62.27,283.67,4,19,7,1,0,>50,7.4,2.0,0.0,0.0,-1,46,3172.355,0.13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2786.62,1,0,0.0,6344.71,2,0,0.0,6344.71,2,0,0.0,6344.71,2,0,0.0,0.1274131274131274,0.5,0.14893617021276595,0.3176470588235294,0.3176470588235294,0.43690851735015773,0.3094098883572568,1.8636,0.71,0.058006999999999996,0.0,0.42000000000000004,0.0,0.10750695439282656,1.2049124746443798,4.26582995951417,0.3170731707317073,1,0,1,0,0.1800023125397468,283.67,5.849151854333263,5.6513306146537765,Health_COD,Health_TV_Show,Bangkok_COD,Bronze_COD,Health_Bangkok,MediCare_TV_Show,0.12658227848101267,0,0,0,0,0,0_Health,price_q1,15-25%,3.6-4.0,evening,value_q3,0
LGS1ORD0002562,C001162,2025-07-22 20:00:00,Male,35,Bronze,CallCenter,Bangkok,1046,Fashion,SilkTouch,True,3.91,Standard,3.0,0.0838,Nationwide,Campaign,0.1,Web,PromptPay,1,631.94,0.13,82.15,549.79,3,20,7,1,0,30-40,34.86666666666667,4.0,0.0,0.0,-1,22,2585.6475,0.23,0.25,0.25,0.0,0.0,0,0,0.0,917.87,1,0,0.0,917.87,1,0,0.0,917.87,1,0,0.0,10342.59,4,0,0.0,10342.59,4,0,0.0,0.5561694290976059,0.3333333333333333,0.5474452554744526,0.2997737556561086,0.2997737556561086,0.17215189873417722,0.3094017094017094,1.7603999999999997,0.5899999999999999,0.049441999999999986,0.0838,0.3838,0.0,0.3799949545041418,1.2418863516270875,3.602661737523105,0.39436619718309857,0,0,1,0,0.1299965186568345,549.79,6.450375630921773,6.311353611279376,Fashion_PromptPay,Fashion_Web,Bangkok_PromptPay,Bronze_PromptPay,Fashion_Bangkok,SilkTouch_Web,0.4900662251655629,0,0,0,0,0,0_Fashion,price_q1,10-15%,3.6-4.0,evening,value_q2,0
LGS1ORD0002563,C000035,2025-07-22 22:00:00,Female,37,Gold,TV,Chiang Mai,538,Home_Appliance,PureAir,True,4.0,Eco,5.0,0.0779,Bangkok Only,No Promotion,0.0,TV_Show,COD,2,15232.54,0.08,2437.21,28027.87,5,22,7,1,0,30-40,17.933333333333334,1.0,0.0,0.0,-1,73,950.71,0.28,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,950.71,1,0,0.0,950.71,1,0,0.0,950.71,1,0,0.0,0.24282560706401765,0.16666666666666666,0.20652173913043478,0.3568702290076336,0.3568702290076336,0.43656422379826637,0.3089171974522293,1.6232,0.5,0.03895,0.0779,0.5779,0.0,3.2444884072784856,1.27131169623393,4.018836158192091,0.28,1,0,0,0,0.08000011816807964,14013.935,9.631254854861766,10.240990329396865,Home_Appliance_COD,Home_Appliance_TV_Show,Chiang Mai_COD,Gold_COD,Home_Appliance_Chiang Mai,PureAir_TV_Show,0.18,1,0,0,0,0,0_Home_Appliance,price_q5,5-10%,3.6-4.0,evening,value_q2,0
LGS1ORD0002564,C000360,2025-07-23 00:00:00,Female,50,Platinum,Shopee,Songkhla,332,Home_Appliance,PureAir,True,4.08,Eco,5.0,0.07,Bangkok Only,Campaign,0.1,Shopee,COD,2,1320.44,0.2,528.18,2112.7,5,0,7,2,0,40-50,11.066666666666666,3.0,1.0,0.3333333333333333,93,17,3423.603333333334,0.3,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,8761.76,1,0,0.0,8761.76,1,0,0.0,8761.76,1,0,0.0,10270.810000000001,3,1,0.3333333333333333,10270.810000000001,3,1,0.3333333333333333,0.2422907488986784,0.14285714285714285,0.20540540540540542,0.35619047619047617,0.35619047619047617,0.43622047244094486,0.3065326633165829,1.48,0.41999999999999993,0.0294,0.07,0.5700000000000001,0.5700000000000001,0.2445648084587682,1.27131169623393,4.018836158192091,0.3888888888888889,1,0,0,0,0.2000015146466329,1056.35,7.186477330062407,7.656195245290791,Home_Appliance_COD,Home_Appliance_Shopee,Songkhla_COD,Platinum_COD,Home_Appliance_Songkhla,PureAir_Shopee,0.3333333333333333,1,1,0,0,0,1_Home_Appliance,price_q2,15-25%,4.0-4.4,night,value_q3,0
LGS1ORD0002565,C000475,2025-07-23 02:00:00,Female,48,Silver,Shopee,Bangkok,1390,Fashion,UrbanWear,False,3.8,Standard,3.0,0.0938,Nationwide,Campaign,0.1,Lazada,Credit_Card,1,962.62,0.15,144.39,818.23,3,2,7,2,0,40-50,46.333333333333336,3.0,2.0,0.6666666666666666,103,108,2395.653333333333,0.2,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,7186.96,3,2,0.6666666666666666,7186.96,3,2,0.6666666666666666,0.5551470588235294,0.5,0.5330188679245284,0.2994350282485876,0.2994350282485876,0.19069767441860466,0.2985781990521327,1.9504000000000001,0.7000000000000002,0.06566000000000001,0.0,0.3,0.0,0.565530969322694,1.2418863516270875,3.602661737523105,0.42105263157894735,0,0,1,0,0.14999688350543308,818.23,6.870697026025532,6.708364874708457,Fashion_Credit_Card,Fashion_Lazada,Bangkok_Credit_Card,Silver_Credit_Card,Fashion_Bangkok,UrbanWear_Lazada,0.4868421052631579,0,0,0,0,0,0_Fashion,price_q1,10-15%,3.6-4.0,night,value_q2,0
LGS1ORD0002566,C001075,2025-07-23 04:00:00,Male,33,Silver,Shopee,Nakhon Ratchasima,757,Electronics,NovaTech,True,3.64,Express,1.6,0.119,Nationwide,Clearance,0.2,TV_Show,COD,1,1359.49,0.25,339.87,1019.61,1,4,7,2,0,30-40,25.233333333333334,3.0,0.0,0.0,-1,0,3421.35,0.25,0.6666666666666666,0.6666666666666666,0.0,7279.9,1,0,0.0,7279.9,1,0,0.0,7279.9,1,0,0.0,9054.65,2,0,0.0,9054.65,2,0,0.0,10264.05,3,0,0.0,0.4069767441860465,0.6,0.44559585492227977,0.2792297111416781,0.2792297111416781,0.4358772619984264,0.30842607313195547,2.312,0.8599999999999999,0.10233999999999999,0.119,0.279,0.0,0.1625627780169321,1.2628585545065543,3.7915069860279442,0.3181818181818182,1,1,1,0,0.24999816107510905,1019.61,7.215600207957405,6.928155766739816,Electronics_COD,Electronics_TV_Show,Nakhon Ratchasima_COD,Silver_COD,Electronics_Nakhon Ratchasima,NovaTech_TV_Show,0.3953488372093023,1,0,0,1,1,0_Electronics,price_q1,15-25%,3.6-4.0,night,value_q3,1
LGS1ORD0002567,C000165,2025-07-23 06:00:00,Male,29,Bronze,Shopee,Bangkok,1598,Electronics,ShieldCase,True,3.63,Eco,5.0,0.1064,Bangkok Only,No Promotion,0.0,CallCenter,Bank_Transfer,2,3346.11,0.03,200.77,6491.45,5,6,7,2,0,20-30,53.266666666666666,2.0,1.0,0.5,137,6,3988.445,0.03,1.0,0.0,0.0,5911.72,1,0,0.0,5911.72,1,0,0.0,5911.72,1,0,0.0,5911.72,1,0,0.0,7976.89,2,1,0.5,7976.89,2,1,0.5,0.4081237911025145,0.5,0.35175879396984927,0.35551330798479086,0.35551330798479086,0.17857142857142858,0.3221884498480243,2.2212,0.8700000000000001,0.09256800000000001,0.1064,0.6064,0.0,1.0349723378134914,1.2628585545065543,3.7915069860279442,0.2127659574468085,0,0,1,0,0.030000508052634253,3245.725,8.11585256592374,8.778395242313564,Electronics_Bank_Transfer,Electronics_CallCenter,Bangkok_Bank_Transfer,Bronze_Bank_Transfer,Electronics_Bangkok,ShieldCase_CallCenter,0.29457364341085274,0,0,0,0,0,0_Electronics,price_q4,<=5%,3.6-4.0,night,value_q3,0
LGS1ORD0002568,C000693,2025-07-23 08:00:00,Female,18,Gold,Web,Bangkok,1082,Fashion,FitStyle,False,3.53,Express,1.6,0.1162,Nationwide,No Promotion,0.0,Shopee,PromptPay,3,1934.63,0.08,464.31,5339.59,1,8,7,2,0,<20,36.06666666666667,5.0,0.0,0.0,-1,22,2976.9519999999998,0.2299999999999999,0.4,0.2,0.0,0.0,0,0,0.0,959.84,1,0,0.0,959.84,1,0,0.0,2345.8,3,0,0.0,5404.94,4,0,0.0,14884.759999999998,5,0,0.0,0.5541284403669725,0.6,0.5876288659793815,0.2802197802197802,0.2802197802197802,0.1717171717171717,0.3060200668896321,2.3996000000000004,0.9700000000000002,0.11271400000000002,0.0,0.16,0.0,3.690531401300079,1.2418863516270875,3.602661737523105,0.4666666666666667,0,0,1,0,0.07999979324211864,1779.8633333333335,7.56818813386911,8.5830914127424,Fashion_PromptPay,Fashion_Shopee,Bangkok_PromptPay,Gold_PromptPay,Fashion_Bangkok,FitStyle_Shopee,0.48366013071895425,0,0,0,0,0,0_Fashion,price_q4,5-10%,<=3.6,morning,value_q3,0
LGS1ORD0002569,C001084,2025-07-23 10:00:00,Male,47,Bronze,Shopee,Chiang Mai,1220,Kitchen,ChefHome,True,4.23,Standard,3.0,0.0598,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,4,2053.08,0.03,246.37,7965.97,3,10,7,2,0,40-50,40.666666666666664,2.0,1.0,0.5,39,49,918.81,0.23,0.5,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1302.05,1,1,1.0,1837.62,2,1,0.5,1837.62,2,1,0.5,1837.62,2,1,0.5,0.16981132075471697,0.0,0.21153846153846154,0.29909706546275394,0.29909706546275394,0.19040247678018576,0.30952380952380953,1.2483999999999995,0.2699999999999996,0.016145999999999973,0.0598,0.3598,0.0,2.1724197645672803,1.2468357728170119,4.044645892351275,0.2153846153846154,0,0,0,0,0.030000048707308047,1991.4925,7.627583338123413,8.983059523840453,Kitchen_Credit_Card,Kitchen_TV_Show,Chiang Mai_Credit_Card,Bronze_Credit_Card,Kitchen_Chiang Mai,ChefHome_TV_Show,0.18032786885245902,0,0,0,0,0,0_Kitchen,price_q5,<=5%,4.0-4.4,morning,value_q2,1
LGS1ORD0002570,C000550,2025-07-23 12:00:00,Female,41,Silver,CallCenter,Nakhon Ratchasima,1092,Cosmetics,SunSafe,False,4.17,Standard,3.0,0.0682,Nationwide,No Promotion,0.0,Web,Bank_Transfer,4,1875.72,0.05,375.14,7127.73,3,12,7,2,0,40-50,36.4,2.0,1.0,0.5,139,95,6500.295,0.2,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,13000.59,2,1,0.5,13000.59,2,1,0.5,0.1722488038277512,0.2,0.1736111111111111,0.29988726042841035,0.29988726042841035,0.17786561264822134,0.30887372013651876,1.3756,0.33000000000000007,0.022506000000000005,0.0,0.3,0.0,4.593438249168664,1.241960266567129,4.0904452466907335,0.2638888888888889,0,0,0,0,0.04999946687138805,1781.9325,7.537280851244757,8.87188837692587,Cosmetics_Bank_Transfer,Cosmetics_Web,Nakhon Ratchasima_Bank_Transfer,Silver_Bank_Transfer,Cosmetics_Nakhon Ratchasima,SunSafe_Web,0.16279069767441862,0,0,0,0,0,0_Cosmetics,price_q4,<=5%,4.0-4.4,morning,value_q4,0
LGS1ORD0002571,C001025,2025-07-23 14:00:00,Male,44,Silver,TV,Khon Kaen,1172,Home_Appliance,CleanMate,True,4.0,Express,1.6,0.0897,Nationwide,Campaign,0.15,Shopee,COD,2,10710.62,0.2,4284.25,17136.98,1,14,7,2,0,40-50,39.06666666666667,3.0,1.0,0.3333333333333333,68,45,4520.626666666667,0.25,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0,0.0,9651.5,1,0,0.0,9934.58,2,1,0.5,9934.58,2,1,0.5,13561.880000000001,3,1,0.3333333333333333,0.24175824175824176,0.3333333333333333,0.2469879518072289,0.27983539094650206,0.27983539094650206,0.4363207547169811,0.3055091819699499,1.7176,0.5,0.04485,0.0897,0.2497,0.0,1.9837659067836144,1.27131169623393,4.018836158192091,0.4268292682926829,1,0,0,0,0.2000000933652767,8568.49,9.279084412507279,9.749052332231066,Home_Appliance_COD,Home_Appliance_Shopee,Khon Kaen_COD,Silver_COD,Home_Appliance_Khon Kaen,CleanMate_Shopee,0.20689655172413793,1,0,0,0,0,0_Home_Appliance,price_q5,15-25%,3.6-4.0,afternoon,value_q3,0
LGS1ORD0002572,C000604,2025-07-23 15:00:00,Male,49,Bronze,Shopee,Remote_Area,618,Fashion,UrbanWear,False,3.82,Eco,5.0,0.0879,Bangkok Only,Campaign,0.15,Lazada,COD,1,677.41,0.18,121.93,555.47,5,15,7,2,0,40-50,20.6,5.0,3.0,0.6,50,3,8067.794,0.23,0.8,0.2,0.0,5140.87,1,0,0.0,5140.87,1,0,0.0,5140.87,1,0,0.0,34210.840000000004,4,3,0.75,40338.97,5,3,0.6,40338.97,5,3,0.6,0.5531135531135531,0.2857142857142857,0.5305164319248826,0.3548387096774194,0.3548387096774194,0.43597800471327575,0.2978723404255319,1.8832000000000002,0.6800000000000002,0.05977200000000002,0.0,0.5,0.5,0.3839207649801118,1.2418863516270875,3.602661737523105,0.36619718309859156,1,0,1,0,0.17999439039872459,555.47,6.51975182493509,6.321613260906696,Fashion_COD,Fashion_Lazada,Remote_Area_COD,Bronze_COD,Fashion_Remote_Area,UrbanWear_Lazada,0.7049180327868853,0,1,1,0,0,1_Fashion,price_q1,15-25%,3.6-4.0,afternoon,value_q4,1
LGS1ORD0002573,C000683,2025-07-23 17:00:00,Male,40,Bronze,Lazada,Remote_Area,803,Electronics,ShieldCase,False,3.77,Eco,5.0,0.1153,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,2,2708.51,0.03,162.51,5254.5,5,17,7,2,0,30-40,26.766666666666666,3.0,3.0,1.0,73,83,3014.0200000000004,0.23,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,915.33,1,1,1.0,9042.060000000001,3,3,1.0,9042.060000000001,3,3,1.0,0.40733590733590735,0.3,0.35,0.3560606060606061,0.3560606060606061,0.19165378670788252,0.305,2.1524,0.73,0.084169,0.0,0.5,0.5,0.8377576888123595,1.2628585545065543,3.7915069860279442,0.42,0,0,1,0,0.029999889237994317,2627.25,7.904523085717203,8.56703042626341,Electronics_Credit_Card,Electronics_Shopee,Remote_Area_Credit_Card,Bronze_Credit_Card,Electronics_Remote_Area,ShieldCase_Shopee,0.5970149253731343,0,0,0,0,0,0_Electronics,price_q4,<=5%,3.6-4.0,afternoon,value_q3,0
LGS1ORD0002574,C000295,2025-07-23 19:00:00,Female,48,Gold,Lazada,Remote_Area,922,Kitchen,CookEasy,False,4.09,Express,1.6,0.0672,Nationwide,No Promotion,0.0,CallCenter,Credit_Card,2,5402.18,0.08,864.35,9940.01,1,19,7,2,0,40-50,30.733333333333334,2.0,1.0,0.5,40,54,3406.7400000000002,0.28,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2025.39,1,1,1.0,6813.4800000000005,2,1,0.5,6813.4800000000005,2,1,0.5,6813.4800000000005,2,1,0.5,0.17204301075268819,0.0,0.12612612612612611,0.27945205479452057,0.27945205479452057,0.19135802469135801,0.3212121212121212,1.4476,0.41000000000000014,0.027552000000000007,0.0,0.16,0.16,2.710765190428336,1.2468357728170119,4.044645892351275,0.13636363636363635,0,0,0,0,0.08000011106627325,4970.005,8.594742948114236,9.204423904146656,Kitchen_Credit_Card,Kitchen_CallCenter,Remote_Area_Credit_Card,Gold_Credit_Card,Kitchen_Remote_Area,CookEasy_CallCenter,0.3,0,0,0,0,0,0_Kitchen,price_q5,5-10%,4.0-4.4,evening,value_q3,0
LGS1ORD0002575,C000164,2025-07-23 21:00:00,Female,48,Bronze,TV,Remote_Area,941,Health,WellPlus,False,4.14,Express,1.6,0.0663,Nationwide,Campaign,0.05,Shopee,COD,1,724.12,0.08,57.93,666.19,1,21,7,2,0,40-50,31.366666666666667,1.0,0.0,0.0,-1,14,2898.22,0.23,0.0,1.0,0.0,0.0,0,0,0.0,2898.22,1,0,0.0,2898.22,1,0,0.0,2898.22,1,0,0.0,2898.22,1,0,0.0,2898.22,1,0,0.0,0.12692307692307692,0.25,0.1232876712328767,0.27906976744186046,0.27906976744186046,0.4364207221350079,0.30449251247920134,1.3904000000000003,0.3600000000000003,0.02386800000000002,0.0,0.16,0.16,0.25247667341261726,1.2049124746443798,4.26582995951417,0.375,1,0,0,0,0.08000055239463072,666.19,6.586337158399587,6.503074862922624,Health_COD,Health_Shopee,Remote_Area_COD,Bronze_COD,Health_Remote_Area,WellPlus_Shopee,0.21739130434782608,0,1,0,0,0,1_Health,price_q1,5-10%,4.0-4.4,evening,value_q2,0
LGS1ORD0002576,C001042,2025-07-23 23:00:00,Female,63,Gold,Lazada,Khon Kaen,574,Electronics,GadgetWorld,False,3.57,Standard,3.0,0.108,Nationwide,Campaign,0.05,CallCenter,COD,1,592.06,0.13,76.97,515.09,3,23,7,2,0,>50,19.133333333333333,1.0,0.0,0.0,-1,16,548.14,0.18,1.0,0.0,0.0,0.0,0,0,0.0,548.14,1,0,0.0,548.14,1,0,0.0,548.14,1,0,0.0,548.14,1,0,0.0,548.14,1,0,0.0,0.40655105973025046,0.5454545454545454,0.43548387096774194,0.29954954954954954,0.29954954954954954,0.43607843137254904,0.3202416918429003,2.294,0.9300000000000002,0.10044000000000002,0.0,0.3,0.0,0.08212400950239951,1.2628585545065543,3.7915069860279442,0.3888888888888889,1,0,1,0,0.13000371583961087,515.09,6.385295574317778,6.246281168877058,Electronics_COD,Electronics_CallCenter,Khon Kaen_COD,Gold_COD,Electronics_Khon Kaen,GadgetWorld_CallCenter,0.3695652173913043,0,0,0,0,0,0_Electronics,price_q1,10-15%,<=3.6,evening,value_q1,0
