order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,is_returned
ORD_S2_018451,C_S2_01511,2025-07-28 23:00:00,Female,19,Gold,LINE,Chonburi,1154,Cosmetics,SunSafe,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,2,650.0,0.1,0.0,0.1,130.0,1170.0,1,0,23,-1,0,0.0,0
ORD_S2_018452,C_S2_01996,2025-07-28 23:00:00,Female,47,Silver,LINE,Khon Kaen,2166,Cosmetics,SunSafe,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,COD,1,650.0,0.05,0.0,0.05,32.5,617.5,2,0,23,9,9,0.3333333333333333,0
ORD_S2_018453,C_S2_02031,2025-07-28 23:00:00,Female,56,Silver,TV,Chonburi,1587,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,1,2500.0,0.05,0.0,0.05,125.0,2375.0,3,0,23,22,6,0.3333333333333333,0
ORD_S2_018454,C_S2_03730,2025-07-28 23:00:00,Female,64,Platinum,TV,Chiang Mai,1115,Home_Appliance,HomePro,1,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,1,2200.0,0.05,0.0,0.05,110.0,2090.0,1,1,23,25,5,0.0,1
ORD_S2_018455,C_S2_04290,2025-07-28 23:00:00,Female,62,Bronze,Web,Chonburi,1670,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,1,1990.0,0.05,0.0,0.05,99.5,1890.5,3,0,23,21,7,0.2857142857142857,0
ORD_S2_018456,C_S2_00679,2025-07-29 00:00:00,Other,29,Silver,Web,Phuket,1998,Supplement,MuscleFuel,0,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,1800.0,0.05,0.0,0.05,90.0,1710.0,2,0,0,37,2,0.5,0
ORD_S2_018457,C_S2_01553,2025-07-29 00:00:00,Female,47,Bronze,TV,Chonburi,1126,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,1100.0,0.05,0.0,0.05,55.0,1045.0,3,0,0,39,2,0.0,1
ORD_S2_018458,C_S2_03032,2025-07-29 00:00:00,Female,49,Bronze,TV,Phuket,573,Fashion,SilkTouch,1,3.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,COD,1,2500.0,0.05,0.0,0.05,125.0,2375.0,1,0,0,-1,0,0.0,0
ORD_S2_018459,C_S2_02444,2025-07-29 01:00:00,Male,56,Bronze,App,Chonburi,1878,Electronics,ShieldCase,0,4.4,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,2,350.0,0.1,0.0,0.1,70.0,630.0,2,1,1,26,4,0.5,1
ORD_S2_018460,C_S2_02460,2025-07-29 01:00:00,Female,45,Silver,Web,Chonburi,2064,Electronics,TimeX,1,4.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,3500.0,0.1,0.0,0.1,562.5,5031.75,1,0,1,-1,0,0.0,1
ORD_S2_018461,C_S2_02728,2025-07-29 01:00:00,Other,40,Silver,LINE,Songkhla,1008,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,1990.0,0.15,0.0,0.15,298.5,1691.5,2,0,1,27,3,0.0,1
ORD_S2_018462,C_S2_03031,2025-07-29 01:00:00,Other,29,Bronze,Web,Chiang Mai,1423,Electronics,BoomBox,1,3.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,2,990.0,0.05,0.0,0.05,99.0,1881.0,2,0,1,26,6,0.1666666666666666,0
ORD_S2_018463,C_S2_00330,2025-07-29 02:00:00,Female,53,Silver,App,Bangkok,1462,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,2,290.0,0.1,0.0,0.1,58.0,522.0,1,0,2,26,1,0.0,0
ORD_S2_018464,C_S2_00471,2025-07-29 02:00:00,Female,32,Gold,LINE,Songkhla,1657,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,1800.0,0.15,0.0,0.15,540.0,3060.0,1,0,2,25,2,0.5,1
ORD_S2_018465,C_S2_03013,2025-07-29 02:00:00,Male,62,Silver,App,Remote_Area,1264,Supplement,OmegaPlus,0,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,2,750.0,0.15,0.0,0.15,225.0,1275.0,3,0,2,38,8,0.0,0
ORD_S2_018466,C_S2_03150,2025-07-29 02:00:00,Other,64,Bronze,LINE,Nonthaburi,1800,Electronics,BoomBox,1,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,1,990.0,0.05,0.0,0.05,49.5,940.5,2,0,2,-1,0,0.0,1
ORD_S2_018467,C_S2_03603,2025-07-29 02:00:00,Female,48,Bronze,App,Songkhla,964,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,2,450.0,0.05,0.0,0.05,45.0,855.0,1,0,2,29,1,0.0,0
ORD_S2_018468,C_S2_03714,2025-07-29 02:00:00,Other,40,Bronze,TV,Songkhla,2142,Supplement,GlowDrink,0,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,3,0,2,27,4,0.25,1
ORD_S2_018469,C_S2_03737,2025-07-29 02:00:00,Male,35,Bronze,LINE,Remote_Area,1067,Cosmetics,SunSafe,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,650.0,0.05,0.0,0.05,65.0,1235.0,1,1,2,26,4,0.25,1
ORD_S2_018470,C_S2_04806,2025-07-29 02:00:00,Male,54,Bronze,TV,Nonthaburi,965,Electronics,BoomBox,1,3.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,990.0,0.05,0.0,0.05,49.5,940.5,2,1,2,24,1,0.0,1
ORD_S2_018471,C_S2_01051,2025-07-29 03:00:00,Female,64,Platinum,TV,Nonthaburi,1312,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,2,1,3,30,3,0.3333333333333333,1
ORD_S2_018472,C_S2_02650,2025-07-29 03:00:00,Female,47,Bronze,TV,Chonburi,1883,Cosmetics,AromaX,1,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Credit_Card,2,2800.0,0.1,0.0,0.1,560.0,5031.75,1,0,3,16,1,1.0,1
ORD_S2_018473,C_S2_03030,2025-07-29 03:00:00,Female,67,Bronze,Web,Bangkok,1332,Home_Appliance,BlendIt,1,3.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,2,1100.0,0.1,0.0,0.1,220.0,1980.0,1,0,3,25,8,0.125,0
ORD_S2_018474,C_S2_03990,2025-07-29 03:00:00,Male,35,Bronze,TV,Songkhla,740,Cosmetics,AromaX,1,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,2,2800.0,0.05,0.0,0.05,280.0,5031.75,3,0,3,37,3,0.0,0
ORD_S2_018475,C_S2_00747,2025-07-29 04:00:00,Female,37,Bronze,LINE,Nonthaburi,973,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,450.0,0.05,0.0,0.05,45.0,855.0,3,0,4,34,2,0.0,0
ORD_S2_018476,C_S2_01382,2025-07-29 04:00:00,Female,37,Bronze,LINE,Nonthaburi,775,Home_Appliance,PureAir,1,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,3850.0,0.15,0.0,0.15,562.5,3287.5,1,0,4,34,7,0.4285714285714285,0
ORD_S2_018477,C_S2_03435,2025-07-29 04:00:00,Male,27,Bronze,TV,Chonburi,1099,Cosmetics,SunSafe,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,COD,1,650.0,0.1,0.0,0.1,65.0,585.0,2,1,4,41,5,0.2,1
ORD_S2_018478,C_S2_04282,2025-07-29 04:00:00,Female,30,Silver,LINE,Songkhla,1119,Cosmetics,SunSafe,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,650.0,0.05,0.0,0.05,65.0,1235.0,3,1,4,30,3,1.0,0
ORD_S2_018479,C_S2_00134,2025-07-29 05:00:00,Female,64,Platinum,TV,Nonthaburi,1137,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,5,21,3,0.3333333333333333,0
ORD_S2_018480,C_S2_00688,2025-07-29 05:00:00,Male,34,Bronze,LINE,Phuket,1744,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,1,1100.0,0.05,0.0,0.05,55.0,1045.0,2,0,5,24,6,0.5,0
ORD_S2_018481,C_S2_00859,2025-07-29 05:00:00,Female,60,Silver,LINE,Nonthaburi,1009,Electronics,BoomBox,1,3.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,990.0,0.05,0.0,0.05,99.0,1881.0,1,0,5,21,6,0.3333333333333333,0
ORD_S2_018482,C_S2_01684,2025-07-29 05:00:00,Male,25,Bronze,App,Remote_Area,1021,Supplement,OmegaPlus,0,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,750.0,0.05,0.0,0.05,37.5,712.5,1,0,5,26,4,0.0,0
ORD_S2_018483,C_S2_01699,2025-07-29 05:00:00,Female,22,Bronze,App,Songkhla,652,Cosmetics,SunSafe,0,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,2,650.0,0.05,0.0,0.05,65.0,1235.0,1,0,5,6,4,0.25,1
ORD_S2_018484,C_S2_03146,2025-07-29 05:00:00,Female,59,Silver,Web,Nonthaburi,1331,Supplement,GlowDrink,0,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,2,1200.0,0.05,0.0,0.05,120.0,2280.0,3,0,5,15,5,0.4,0
ORD_S2_018485,C_S2_04625,2025-07-29 05:00:00,Male,28,Bronze,Web,Khon Kaen,631,Electronics,ShieldCase,0,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,1,350.0,0.05,0.0,0.05,17.5,332.5,2,0,5,-1,0,0.0,0
ORD_S2_018486,C_S2_00702,2025-07-29 06:00:00,Other,31,Silver,TV,Nonthaburi,825,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Bank_Transfer,1,1200.0,0.15,0.0,0.15,180.0,1020.0,1,1,6,8,7,0.1428571428571428,1
ORD_S2_018487,C_S2_02370,2025-07-29 06:00:00,Female,40,Silver,App,Chonburi,2084,Fashion,RunFast,0,4.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1990.0,0.05,0.0,0.05,199.0,3781.0,2,0,6,9,6,0.1666666666666666,0
ORD_S2_018488,C_S2_02943,2025-07-29 06:00:00,Other,37,Silver,App,Chonburi,1088,Cosmetics,SunSafe,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,650.0,0.1,0.0,0.1,65.0,585.0,3,1,6,18,5,0.6,0
ORD_S2_018489,C_S2_04507,2025-07-29 06:00:00,Female,52,Bronze,TV,Remote_Area,2064,Electronics,TimeX,1,4.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,2,3500.0,0.05,0.0,0.05,350.0,5031.75,2,0,6,33,4,0.25,0
ORD_S2_018490,C_S2_02127,2025-07-29 07:00:00,Other,64,Bronze,LINE,Nonthaburi,708,Home_Appliance,BlendIt,1,3.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Credit_Card,2,1100.0,0.05,0.0,0.05,110.0,2090.0,3,0,7,28,2,0.5,1
ORD_S2_018491,C_S2_03333,2025-07-29 07:00:00,Male,37,Silver,LINE,Remote_Area,1040,Fashion,RunFast,0,4.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,1990.0,0.05,0.0,0.05,199.0,3781.0,1,0,7,14,7,0.0,1
ORD_S2_018492,C_S2_03498,2025-07-29 07:00:00,Male,41,Bronze,Web,Remote_Area,2029,Home_Appliance,HomePro,1,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,2,2200.0,0.15,0.0,0.15,562.5,3837.5,1,0,7,30,2,0.5,0
ORD_S2_018493,C_S2_03750,2025-07-29 07:00:00,Female,52,Silver,Web,Chiang Mai,1187,Home_Appliance,PureAir,1,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,COD,1,3850.0,0.1,0.0,0.1,385.0,3465.0,1,0,7,43,6,0.5,1
ORD_S2_018494,C_S2_00265,2025-07-29 08:00:00,Male,57,Gold,App,Chonburi,1382,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,290.0,0.05,0.0,0.05,14.5,275.5,2,1,8,10,6,0.5,1
ORD_S2_018495,C_S2_00313,2025-07-29 08:00:00,Male,38,Gold,TV,Khon Kaen,765,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,1990.0,0.05,0.0,0.05,99.5,1890.5,3,0,8,24,2,0.0,0
ORD_S2_018496,C_S2_00382,2025-07-29 08:00:00,Male,29,Bronze,App,Chonburi,756,Electronics,ShieldCase,0,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,1,350.0,0.1,0.0,0.1,35.0,315.0,3,0,8,19,4,0.25,0
ORD_S2_018497,C_S2_00493,2025-07-29 08:00:00,Male,43,Silver,TV,Songkhla,767,Home_Appliance,HomePro,1,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,2200.0,0.05,0.0,0.05,110.0,2090.0,3,0,8,-1,0,0.0,0
ORD_S2_018498,C_S2_00520,2025-07-29 08:00:00,Female,42,Bronze,TV,Remote_Area,2062,Cosmetics,AromaX,1,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,COD,2,2800.0,0.2,0.0,0.2,562.5,5031.75,1,0,8,35,1,0.0,1
ORD_S2_018499,C_S2_00588,2025-07-29 08:00:00,Male,63,Bronze,LINE,Nonthaburi,1714,Cosmetics,GlowUp,1,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,450.0,0.05,0.0,0.05,22.5,427.5,1,0,8,12,4,0.25,0
ORD_S2_018500,C_S2_00631,2025-07-29 08:00:00,Female,35,Bronze,App,Chiang Mai,2246,Cosmetics,AromaX,1,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.15,Mobile_App,Credit_Card,1,2800.0,0.1,0.15,0.25,562.5,2237.5,3,0,8,27,7,0.4285714285714285,0
ORD_S2_018501,C_S2_01534,2025-07-29 08:00:00,Other,31,Silver,TV,Nonthaburi,1843,Home_Appliance,PureAir,1,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,1,3850.0,0.15,0.0,0.15,562.5,3287.5,2,1,8,12,2,0.5,0
ORD_S2_018502,C_S2_01618,2025-07-29 08:00:00,Female,65,Bronze,Web,Chiang Mai,2034,Electronics,BoomBox,1,3.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,1,990.0,0.05,0.0,0.05,49.5,940.5,1,0,8,8,6,0.1666666666666666,0
ORD_S2_018503,C_S2_02064,2025-07-29 08:00:00,Male,64,Gold,TV,Chiang Mai,1576,Cosmetics,AromaX,1,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Bank_Transfer,1,2800.0,0.05,0.0,0.05,140.0,2660.0,2,1,8,10,2,0.5,0
ORD_S2_018504,C_S2_02129,2025-07-29 08:00:00,Other,67,Bronze,Web,Chonburi,1682,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1100.0,0.1,0.0,0.1,220.0,1980.0,2,0,8,13,8,0.5,0
ORD_S2_018505,C_S2_02408,2025-07-29 08:00:00,Male,26,Bronze,TV,Remote_Area,616,Home_Appliance,CookEasy,1,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,1500.0,0.1,0.0,0.1,300.0,2700.0,3,0,8,11,2,0.0,0
ORD_S2_018506,C_S2_02505,2025-07-29 08:00:00,Female,32,Bronze,TV,Remote_Area,765,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,2,2500.0,0.05,0.0,0.05,250.0,4750.0,3,1,8,43,5,0.4,0
ORD_S2_018507,C_S2_02513,2025-07-29 08:00:00,Female,51,Gold,Web,Bangkok,1840,Cosmetics,SkinLab,1,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,2,1200.0,0.1,0.0,0.1,240.0,2160.0,2,1,8,35,3,0.0,1
ORD_S2_018508,C_S2_02773,2025-07-29 08:00:00,Male,23,Bronze,TV,Phuket,933,Cosmetics,GlowUp,1,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,1,450.0,0.15,0.0,0.15,67.5,382.5,2,0,8,32,2,0.0,1
ORD_S2_018509,C_S2_02959,2025-07-29 08:00:00,Female,58,Bronze,App,Songkhla,1458,Supplement,OmegaPlus,0,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,750.0,0.1,0.0,0.1,150.0,1350.0,2,0,8,39,2,0.5,0
ORD_S2_018510,C_S2_03044,2025-07-29 08:00:00,Other,40,Bronze,TV,Songkhla,955,Supplement,VitaBoost,0,3.7,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,890.0,0.05,0.0,0.05,44.5,845.5,3,0,8,-1,0,0.0,0
ORD_S2_018511,C_S2_03255,2025-07-29 08:00:00,Male,29,Silver,TV,Chonburi,729,Cosmetics,SkinLab,1,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,1,0,8,16,7,0.1428571428571428,0
ORD_S2_018512,C_S2_03505,2025-07-29 08:00:00,Male,38,Bronze,Web,Remote_Area,1285,Fashion,DenimCo,0,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,Campaign,0.05,TV_Show,Bank_Transfer,1,890.0,0.2,0.05,0.25,222.5,667.5,3,1,8,27,1,1.0,0
ORD_S2_018513,C_S2_03879,2025-07-29 08:00:00,Male,35,Bronze,TV,Chiang Mai,1985,Home_Appliance,BlendIt,1,3.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,Campaign,0.1,TikTok,Credit_Card,1,1100.0,0.05,0.1,0.15,165.0,935.0,1,0,8,7,2,0.0,0
ORD_S2_018514,C_S2_04100,2025-07-29 08:00:00,Female,53,Bronze,TV,Khon Kaen,1150,Supplement,GlowDrink,0,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,1200.0,0.05,0.0,0.05,60.0,1140.0,2,0,8,41,2,0.5,1
ORD_S2_018515,C_S2_04133,2025-07-29 08:00:00,Female,39,Gold,App,Chonburi,751,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,450.0,0.2,0.0,0.2,90.0,360.0,1,0,8,19,1,1.0,1
ORD_S2_018516,C_S2_04143,2025-07-29 08:00:00,Male,32,Silver,LINE,Phuket,1112,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,1,890.0,0.05,0.0,0.05,44.5,845.5,3,0,8,13,3,0.0,0
ORD_S2_018517,C_S2_04411,2025-07-29 08:00:00,Female,25,Silver,LINE,Remote_Area,934,Electronics,ShieldCase,0,4.4,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,350.0,0.05,0.0,0.05,17.5,332.5,2,0,8,8,3,0.3333333333333333,0
ORD_S2_018518,C_S2_04527,2025-07-29 08:00:00,Female,51,Bronze,Web,Khon Kaen,1356,Electronics,TimeX,1,4.7,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,COD,1,3500.0,0.15,0.0,0.15,525.0,2975.0,2,0,8,41,4,0.25,0
ORD_S2_018519,C_S2_04698,2025-07-29 08:00:00,Female,67,Bronze,Web,Bangkok,1834,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,2,290.0,0.05,0.0,0.05,29.0,551.0,1,1,8,21,2,0.5,0
ORD_S2_018520,C_S2_04705,2025-07-29 08:00:00,Male,48,Gold,LINE,Songkhla,1751,Fashion,RunFast,0,4.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,2,1990.0,0.1,0.0,0.1,398.0,3582.0,2,0,8,44,4,0.5,0
ORD_S2_018521,C_S2_04782,2025-07-29 08:00:00,Male,44,Bronze,TV,Songkhla,1016,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,2,890.0,0.05,0.0,0.05,89.0,1691.0,1,0,8,-1,0,0.0,1
ORD_S2_018522,C_S2_04963,2025-07-29 08:00:00,Female,52,Bronze,TV,Remote_Area,1151,Cosmetics,SunSafe,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,2,650.0,0.05,0.0,0.05,65.0,1235.0,2,0,8,24,2,0.0,0
ORD_S2_018523,C_S2_00036,2025-07-29 09:00:00,Male,43,Bronze,TV,Songkhla,1981,Electronics,SoundMax,1,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,1200.0,0.1,0.0,0.1,120.0,1080.0,1,0,9,29,6,0.0,0
ORD_S2_018524,C_S2_00810,2025-07-29 09:00:00,Female,58,Bronze,App,Songkhla,2096,Home_Appliance,BlendIt,1,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,1100.0,0.05,0.0,0.05,55.0,1045.0,3,0,9,37,5,0.2,1
ORD_S2_018525,C_S2_01271,2025-07-29 09:00:00,Female,59,Bronze,LINE,Songkhla,1415,Cosmetics,GlowUp,1,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,2,450.0,0.05,0.0,0.05,45.0,855.0,2,0,9,23,4,0.0,0
ORD_S2_018526,C_S2_01369,2025-07-29 09:00:00,Male,68,Bronze,TV,Songkhla,1958,Home_Appliance,CookEasy,1,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,1500.0,0.15,0.0,0.15,225.0,1275.0,3,0,9,-1,0,0.0,1
ORD_S2_018527,C_S2_01802,2025-07-29 09:00:00,Male,32,Silver,LINE,Phuket,1705,Cosmetics,GlowUp,1,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,COD,1,450.0,0.05,0.0,0.05,22.5,427.5,1,0,9,14,8,0.0,0
ORD_S2_018528,C_S2_02798,2025-07-29 09:00:00,Female,25,Silver,App,Phuket,1186,Electronics,TimeX,1,4.7,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,COD,1,3500.0,0.05,0.0,0.05,175.0,3325.0,3,0,9,42,1,0.0,1
ORD_S2_018529,C_S2_03216,2025-07-29 09:00:00,Female,29,Silver,TV,Songkhla,1289,Electronics,TimeX,1,4.7,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,3500.0,0.1,0.0,0.1,350.0,3150.0,3,0,9,-1,0,0.0,0
ORD_S2_018530,C_S2_03947,2025-07-29 09:00:00,Female,42,Bronze,App,Khon Kaen,2008,Supplement,GlowDrink,0,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,2,0,9,43,7,0.4285714285714285,0
ORD_S2_018531,C_S2_04121,2025-07-29 09:00:00,Female,43,Bronze,App,Phuket,1660,Cosmetics,AromaX,1,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,2,2800.0,0.15,0.0,0.15,562.5,5031.75,2,1,9,33,2,0.5,1
ORD_S2_018532,C_S2_00463,2025-07-29 10:00:00,Male,44,Bronze,TV,Songkhla,892,Electronics,TimeX,1,4.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,3500.0,0.15,0.0,0.15,525.0,2975.0,1,1,10,33,7,0.2857142857142857,0
ORD_S2_018533,C_S2_01270,2025-07-29 10:00:00,Female,29,Silver,TV,Bangkok,877,Home_Appliance,PureAir,1,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,COD,1,3850.0,0.05,0.0,0.05,192.5,3657.5,2,0,10,-1,0,0.0,0
ORD_S2_018534,C_S2_02901,2025-07-29 10:00:00,Male,18,Silver,TV,Chiang Mai,1099,Electronics,TimeX,1,4.7,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,3500.0,0.05,0.0,0.05,175.0,3325.0,2,0,10,38,5,0.6,0
