order_id,customer_id,order_date,age,membership_tier,province,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_30d,hist_order_count_60d,hist_return_rate_60d,hist_order_count_180d,hist_return_rate_180d,hist_order_count_365d,hist_return_rate_365d,is_cod,is_high_discount,low_rating_alert,discount_amount_ratio,amount_per_item,log_total_amount,category_payment,category_channel,province_payment,category_return_rate_pti,product_return_rate_pti,courier_return_rate_pti,price_band,discount_band,rating_band,is_high_value_order,is_fragile_cod,is_remote_cod,logistics_risk,province_category_return_rate_pti,brand_return_rate_pti,payment_return_rate_pti,channel_return_rate_pti,courier_type_return_rate_pti,is_returned
ORD03174,C0184,2025-11-14 18:00:00,46,Silver,Chonburi,Fashion,DenimCo,0,4.2,Eco,5.0,0.05,No Promotion,0.0,Shopee,Credit_Card,1,890.0,0.1,89.0,801.0,2,0,18,12,6,0.17,22.933333333333334,11,4,0,6,1,0.16666666666666666,87,1,0,0.0,405.0,1,0.0,3,0.3333333333333333,6,0.16666666666666666,0,0,0,0.1,801.0,6.687108607866515,Fashion_Credit_Card,Fashion_Shopee,Chonburi_Credit_Card,0.2824675324675325,0.25,0.28639846743295017,price_q2,5-10%,3.8-4.2,0,0,0,0.0,0.3780487804878049,0.25,0.27788649706457924,0.2813299232736573,0.28639846743295017,0
ORD03175,C0329,2025-11-14 22:00:00,23,Bronze,Phuket,Home_Appliance,HomePro,1,4.1,Express,1.5,0.01,No Promotion,0.0,Mobile_App,COD,2,2200.0,0.05,220.0,4180.0,2,0,22,38,3,0.0,50.43333333333333,11,4,0,3,0,0.0,-1,0,0,0.0,0.0,1,0.0,1,0.0,3,0.0,1,0,0,0.05,2090.0,8.338305731356565,Home_Appliance_COD,Home_Appliance_Mobile_App,Phuket_COD,0.28084415584415584,0.23493975903614459,0.2640232108317215,price_q5,<=5%,3.8-4.2,1,1,1,0.01,0.3181818181818182,0.23493975903614459,0.29257246376811596,0.2630890052356021,0.2640232108317215,0
ORD03176,C0381,2025-11-14 22:00:00,59,Gold,Khon Kaen,Supplement,VitaBoost,0,3.7,Express,1.5,0.01,No Promotion,0.0,Shopee,Credit_Card,1,890.0,0.15,133.5,756.5,1,0,22,76,6,0.67,36.6,11,4,0,6,4,0.6666666666666666,70,0,0,0.0,0.0,0,0.0,5,0.8,6,0.6666666666666666,0,0,1,0.15,756.5,6.630023537383524,Supplement_Credit_Card,Supplement_Shopee,Khon Kaen_Credit_Card,0.2867756315007429,0.3855421686746988,0.263768115942029,price_q1,10-15%,<=3.8,0,0,0,0.0,0.20987654320987653,0.3855421686746988,0.2776148582600195,0.280970625798212,0.263768115942029,1
ORD03177,C0101,2025-11-14 23:00:00,50,Gold,Phuket,Electronics,ShieldCase,0,4.4,Eco,5.0,0.05,No Promotion,0.0,Shopee,Credit_Card,1,350.0,0.15,52.5,297.5,1,0,23,245,1,0.0,41.1,11,4,0,1,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0,0,0.15,297.5,5.698769932832657,Electronics_Credit_Card,Electronics_Shopee,Phuket_Credit_Card,0.3054187192118227,0.3136094674556213,0.2861244019138756,price_q1,10-15%,4.2-4.6,0,0,0,0.0,0.2875,0.3136094674556213,0.2783203125,0.28188775510204084,0.2861244019138756,0
ORD03178,C0193,2025-11-14 23:00:00,31,Silver,Nonthaburi,Home_Appliance,HomePro,1,4.1,Express,1.5,0.01,No Promotion,0.0,TV_Show,Credit_Card,1,2200.0,0.1,220.0,1980.0,1,0,23,201,1,0.0,53.43333333333333,11,4,0,1,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,1,0.0,0,0,0,0.1,1980.0,7.591357046698551,Home_Appliance_Credit_Card,Home_Appliance_TV_Show,Nonthaburi_Credit_Card,0.28038897893030795,0.23353293413173654,0.2644787644787645,price_q4,5-10%,3.8-4.2,1,0,0,0.01,0.27692307692307694,0.23353293413173654,0.2780487804878049,0.2896039603960396,0.2644787644787645,0
ORD03179,C0103,2025-11-15 00:00:00,43,Bronze,Phuket,Electronics,TimeX,1,4.7,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Bank_Transfer,1,3500.0,0.05,175.0,3325.0,1,1,0,21,5,0.0,36.833333333333336,11,5,1,5,0,0.0,-1,1,0,0.0,845.5,1,0.0,3,0.0,5,0.0,0,0,0,0.05,3325.0,8.109525659752872,Electronics_Bank_Transfer,Electronics_TV_Show,Phuket_Bank_Transfer,0.30491803278688523,0.2867647058823529,0.2858508604206501,price_q5,<=5%,>4.6,1,0,0,0.05,0.2839506172839506,0.2867647058823529,0.2588347659980898,0.2892459826946848,0.2858508604206501,0
ORD03180,C0267,2025-11-15 02:00:00,58,Bronze,Songkhla,Fashion,UniStyle,0,4.5,Eco,5.0,0.05,No Promotion,0.0,TikTok,Bank_Transfer,2,290.0,0.05,29.0,551.0,1,0,2,9,4,0.0,33.36666666666667,11,5,1,4,0,0.0,-1,1,0,0.0,2280.0,1,0.0,3,0.0,4,0.0,0,0,0,0.05,275.5,6.313548046277095,Fashion_Bank_Transfer,Fashion_TikTok,Songkhla_Bank_Transfer,0.2820097244732577,0.2013888888888889,0.28557784145176696,price_q1,<=5%,4.2-4.6,0,0,0,0.0,0.3023255813953488,0.2013888888888889,0.258587786259542,0.27228327228327226,0.28557784145176696,0
ORD03181,C0145,2025-11-15 04:00:00,31,Silver,Songkhla,Cosmetics,SunSafe,0,4.5,Standard,3.0,0.02,No Promotion,0.0,TikTok,COD,1,650.0,0.1,65.0,585.0,1,1,4,2,9,0.22,36.2,11,5,1,9,2,0.2222222222222222,-10,1,1,1.0,1170.0,1,1.0,5,0.4,9,0.2222222222222222,1,0,0,0.1,585.0,6.373319789577012,Cosmetics_COD,Cosmetics_TikTok,Songkhla_COD,0.2306525037936267,0.22641509433962265,0.27945205479452057,price_q1,5-10%,4.2-4.6,0,0,1,0.0,0.2911392405063291,0.22641509433962265,0.2923076923076923,0.27195121951219514,0.27945205479452057,1
ORD03182,C0017,2025-11-15 08:00:00,24,Silver,Songkhla,Cosmetics,SkinLab,1,4.2,Express,1.5,0.01,No Promotion,0.0,TV_Show,Bank_Transfer,1,1200.0,0.1,120.0,1080.0,2,0,8,9,7,0.14,18.9,11,5,1,7,1,0.14285714285714285,3,2,1,0.5,2124.0,2,0.5,6,0.16666666666666666,7,0.14285714285714285,0,0,0,0.1,1080.0,6.985641817639208,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Songkhla_Bank_Transfer,0.2318181818181818,0.24675324675324675,0.26422372227579555,price_q2,5-10%,3.8-4.2,0,0,0,0.01,0.3,0.24675324675324675,0.2583412774070543,0.28888888888888886,0.26422372227579555,0
ORD03183,C0085,2025-11-15 08:00:00,19,Gold,Remote_Area,Supplement,VitaBoost,0,3.7,Express,1.5,0.01,No Promotion,0.0,TikTok,Credit_Card,1,890.0,0.15,133.5,756.5,3,0,8,56,4,0.0,55.0,11,5,1,4,0,0.0,-1,0,0,0.0,0.0,1,0.0,3,0.0,4,0.0,0,0,1,0.15,756.5,6.630023537383524,Supplement_Credit_Card,Supplement_TikTok,Remote_Area_Credit_Card,0.2878338278931751,0.38922155688622756,0.26396917148362237,price_q1,10-15%,<=3.8,0,0,0,0.0,0.3047619047619048,0.38922155688622756,0.2777777777777778,0.2728380024360536,0.26396917148362237,1
ORD03184,C0381,2025-11-15 10:00:00,59,Gold,Khon Kaen,Supplement,MuscleFuel,0,4.0,Eco,5.0,0.05,No Promotion,0.0,TikTok,COD,1,1800.0,0.15,270.0,1530.0,3,0,10,0,7,0.71,36.63333333333333,11,5,1,7,5,0.7142857142857143,-11,1,1,1.0,756.5,1,1.0,6,0.8333333333333334,7,0.7142857142857143,1,0,0,0.15,1530.0,7.333676395657684,Supplement_COD,Supplement_TikTok,Khon Kaen_COD,0.28888888888888886,0.29878048780487804,0.28530534351145037,price_q3,10-15%,3.8-4.2,0,0,0,0.0,0.21951219512195122,0.29878048780487804,0.29294755877034356,0.2737226277372263,0.28530534351145037,0
ORD03185,C0041,2025-11-15 11:00:00,62,Bronze,Chonburi,Home_Appliance,BlendIt,1,3.9,Express,1.5,0.01,No Promotion,0.0,Shopee,Credit_Card,2,1100.0,0.05,110.0,2090.0,2,0,11,76,6,0.5,24.466666666666665,11,5,1,6,3,0.5,73,0,0,0.0,0.0,0,0.0,2,1.0,6,0.5,0,0,1,0.05,1045.0,7.645397699428633,Home_Appliance_Credit_Card,Home_Appliance_Shopee,Chonburi_Credit_Card,0.27993527508090615,0.35374149659863946,0.2646775745909528,price_q4,<=5%,3.8-4.2,1,0,0,0.01,0.23529411764705882,0.35374149659863946,0.27848101265822783,0.28152866242038216,0.2646775745909528,1
ORD03186,C0233,2025-11-15 15:00:00,43,Silver,Songkhla,Home_Appliance,BlendIt,1,3.9,Eco,5.0,0.05,No Promotion,0.0,Mobile_App,Bank_Transfer,1,1100.0,0.1,110.0,990.0,1,0,15,9,9,0.0,34.9,11,5,1,9,0,0.0,-1,1,0,0.0,3240.0,2,0.0,5,0.0,9,0.0,0,0,1,0.1,990.0,6.898714534329988,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Songkhla_Bank_Transfer,0.28109854604200324,0.3581081081081081,0.28503336510962823,price_q2,5-10%,3.8-4.2,0,0,0,0.05,0.2976190476190476,0.3581081081081081,0.2580952380952381,0.2627450980392157,0.28503336510962823,1
ORD03187,C0433,2025-11-15 18:00:00,67,Bronze,Phuket,Fashion,RunFast,0,4.8,Express,1.5,0.01,No Promotion,0.0,TikTok,COD,2,1990.0,0.05,199.0,3781.0,2,0,18,44,9,0.44,52.63333333333333,11,5,1,9,4,0.4444444444444444,49,0,0,0.0,0.0,1,0.0,7,0.42857142857142855,9,0.4444444444444444,1,0,0,0.05,1890.5,8.238008249218403,Fashion_COD,Fashion_TikTok,Phuket_COD,0.2815533980582524,0.3057324840764331,0.2653846153846154,price_q5,<=5%,>4.6,1,0,1,0.0,0.25,0.3057324840764331,0.2926829268292683,0.2733900364520049,0.2653846153846154,0
ORD03188,C0180,2025-11-15 19:00:00,26,Silver,Chonburi,Supplement,OmegaPlus,0,4.6,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,Bank_Transfer,2,750.0,0.1,150.0,1350.0,3,0,19,58,9,0.44,25.7,11,5,1,9,4,0.4444444444444444,57,0,0,0.0,0.0,1,0.0,5,0.4,9,0.4444444444444444,0,0,0,0.1,675.0,7.208600337960199,Supplement_Bank_Transfer,Supplement_Mobile_App,Chonburi_Bank_Transfer,0.28846153846153844,0.20121951219512196,0.2801094890510949,price_q3,5-10%,4.2-4.6,0,0,0,0.0,0.3333333333333333,0.20121951219512196,0.2588011417697431,0.26370757180156656,0.2801094890510949,0
ORD03189,C0384,2025-11-16 00:00:00,35,Bronze,Chiang Mai,Fashion,RunFast,0,4.8,Express,1.5,0.01,No Promotion,0.0,TikTok,COD,1,1990.0,0.05,99.5,1890.5,2,0,0,72,6,0.33,23.6,11,6,1,6,2,0.3333333333333333,95,0,0,0.0,0.0,0,0.0,2,0.5,6,0.3333333333333333,1,0,0,0.05,1890.5,7.545125444073084,Fashion_COD,Fashion_TikTok,Chiang Mai_COD,0.28109854604200324,0.3037974683544304,0.26512968299711814,price_q3,<=5%,>4.6,1,0,0,0.0,0.27631578947368424,0.3037974683544304,0.2924187725631769,0.27305825242718446,0.26512968299711814,1
ORD03190,C0301,2025-11-16 00:00:00,32,Gold,Songkhla,Home_Appliance,BlendIt,1,3.9,Eco,5.0,0.05,No Promotion,0.0,TikTok,Credit_Card,1,1100.0,0.15,165.0,935.0,3,0,0,72,9,0.33,26.066666666666666,11,6,1,9,3,0.3333333333333333,65,0,0,0.0,0.0,0,0.0,5,0.6,9,0.3333333333333333,0,0,1,0.15,935.0,6.841615476477592,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Songkhla_Credit_Card,0.28225806451612906,0.3624161073825503,0.2857142857142857,price_q2,10-15%,3.8-4.2,0,0,0,0.05,0.3058823529411765,0.3624161073825503,0.2791828793774319,0.2739393939393939,0.2857142857142857,0
ORD03191,C0146,2025-11-16 05:00:00,33,Silver,Phuket,Fashion,SilkTouch,1,3.5,Express,1.5,0.01,No Promotion,0.0,TikTok,Credit_Card,1,2500.0,0.1,250.0,2250.0,1,0,5,13,7,0.14,73.83333333333333,11,6,1,7,1,0.14285714285714285,1,1,1,1.0,2160.0,1,1.0,5,0.2,7,0.14285714285714285,0,0,1,0.1,2250.0,7.719129840906732,Fashion_Credit_Card,Fashion_TikTok,Phuket_Credit_Card,0.28225806451612906,0.381294964028777,0.2658349328214971,price_q4,5-10%,<=3.8,1,0,0,0.01,0.24691358024691357,0.381294964028777,0.2789115646258503,0.2736077481840194,0.2658349328214971,0
ORD03192,C0249,2025-11-16 06:00:00,63,Bronze,Bangkok,Home_Appliance,BlendIt,1,3.9,Standard,3.0,0.02,No Promotion,0.0,TV_Show,COD,1,1100.0,0.05,55.0,1045.0,3,0,6,47,5,0.4,26.5,11,6,1,5,2,0.4,132,0,0,0.0,0.0,1,0.0,2,0.5,5,0.4,1,0,1,0.05,1045.0,6.952728644624869,Home_Appliance_COD,Home_Appliance_TV_Show,Bangkok_COD,0.28180354267310787,0.36,0.27985414767547856,price_q2,<=5%,3.8-4.2,0,1,0,0.02,0.27586206896551724,0.36,0.29305680793507666,0.2885326757090012,0.27985414767547856,0
ORD03193,C0267,2025-11-16 08:00:00,58,Bronze,Songkhla,Supplement,VitaBoost,0,3.7,Standard,3.0,0.02,No Promotion,0.0,TV_Show,Credit_Card,2,890.0,0.05,89.0,1691.0,1,1,8,1,5,0.0,33.4,11,6,1,5,0,0.0,-1,2,0,0.0,2831.0,2,0.0,4,0.0,5,0.0,0,0,1,0.05,845.5,7.433666540166168,Supplement_Credit_Card,Supplement_TV_Show,Songkhla_Credit_Card,0.2880354505169867,0.39285714285714285,0.2795992714025501,price_q3,<=5%,<=3.8,1,0,0,0.0,0.31958762886597936,0.39285714285714285,0.27864077669902915,0.2881773399014778,0.2795992714025501,0
ORD03194,C0500,2025-11-16 08:00:00,50,Silver,Bangkok,Home_Appliance,CookEasy,1,4.3,Standard,3.0,0.02,No Promotion,0.0,TikTok,COD,2,1500.0,0.1,300.0,2700.0,3,0,8,36,4,0.0,25.566666666666666,11,6,1,4,0,0.0,-1,0,0,0.0,0.0,1,0.0,2,0.0,4,0.0,1,0,0,0.1,1350.0,7.901377353792616,Home_Appliance_COD,Home_Appliance_TikTok,Bangkok_COD,0.28135048231511256,0.2597402597402597,0.27934485896269334,price_q4,5-10%,4.2-4.6,1,1,0,0.02,0.2711864406779661,0.2597402597402597,0.2927927927927928,0.27327690447400244,0.27934485896269334,0
ORD03195,C0474,2025-11-16 17:00:00,20,Silver,Chiang Mai,Cosmetics,GlowUp,1,4.9,Express,1.5,0.01,No Promotion,0.0,TV_Show,Bank_Transfer,1,450.0,0.1,45.0,405.0,3,0,17,236,2,0.0,72.9,11,6,1,2,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,2,0.0,0,0,0,0.1,405.0,6.0063531596017325,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Chiang Mai_Bank_Transfer,0.2314674735249622,0.24175824175824176,0.26558005752636626,price_q1,5-10%,>4.6,0,0,0,0.01,0.2631578947368421,0.24175824175824176,0.2585551330798479,0.2878228782287823,0.26558005752636626,0
ORD03196,C0257,2025-11-16 22:00:00,65,Bronze,Bangkok,Electronics,SoundMax,1,4.0,Standard,3.0,0.02,No Promotion,0.0,TikTok,Bank_Transfer,1,1200.0,0.05,60.0,1140.0,2,0,22,6,7,0.29,62.13333333333333,11,6,1,7,2,0.2857142857142857,0,2,1,0.5,5459.25,2,0.5,4,0.5,7,0.2857142857142857,0,0,0,0.05,1140.0,7.039660349862076,Electronics_Bank_Transfer,Electronics_TikTok,Bangkok_Bank_Transfer,0.3044189852700491,0.2328767123287671,0.2790909090909091,price_q2,<=5%,3.8-4.2,0,0,0,0.02,0.23333333333333334,0.2328767123287671,0.258309591642925,0.27294685990338163,0.2790909090909091,1
ORD03197,C0442,2025-11-17 01:00:00,53,Bronze,Bangkok,Fashion,UniStyle,0,4.5,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,COD,1,290.0,0.05,14.5,275.5,1,1,1,17,7,0.71,17.166666666666668,11,0,0,7,5,0.7142857142857143,44,1,0,0.0,275.5,2,0.5,5,0.6,7,0.7142857142857143,1,0,0,0.05,275.5,5.6222108209623896,Fashion_COD,Fashion_Mobile_App,Bangkok_COD,0.28180354267310787,0.2,0.27974568574023617,price_q1,<=5%,4.2-4.6,0,0,0,0.0,0.27450980392156865,0.2,0.2925292529252925,0.2633637548891786,0.27974568574023617,0
ORD03198,C0500,2025-11-17 03:00:00,50,Silver,Bangkok,Home_Appliance,CookEasy,1,4.3,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,COD,2,1500.0,0.1,300.0,2700.0,3,1,3,0,5,0.0,25.6,11,0,0,5,0,0.0,-1,1,0,0.0,2700.0,2,0.0,3,0.0,5,0.0,1,0,0,0.1,1350.0,7.901377353792616,Home_Appliance_COD,Home_Appliance_Mobile_App,Bangkok_COD,0.2808988764044944,0.25806451612903225,0.279491833030853,price_q4,5-10%,4.2-4.6,1,1,0,0.02,0.26666666666666666,0.25806451612903225,0.2922661870503597,0.2630208333333333,0.279491833030853,0
ORD03199,C0494,2025-11-17 07:00:00,54,Silver,Bangkok,Supplement,GlowDrink,0,4.3,Express,1.5,0.01,No Promotion,0.0,TikTok,Bank_Transfer,1,1200.0,0.1,120.0,1080.0,1,1,7,117,6,0.0,59.06666666666667,11,0,0,6,0,0.0,-1,0,0,0.0,0.0,0,0.0,2,0.0,6,0.0,0,0,0,0.1,1080.0,6.985641817639208,Supplement_Bank_Transfer,Supplement_TikTok,Bangkok_Bank_Transfer,0.28761061946902655,0.26256983240223464,0.2653256704980843,price_q2,5-10%,4.2-4.6,0,0,0,0.0,0.296875,0.26256983240223464,0.25901328273244784,0.2738238841978287,0.2653256704980843,0
ORD03200,C0032,2025-11-17 07:00:00,40,Gold,Nonthaburi,Supplement,OmegaPlus,0,4.6,Standard,3.0,0.02,No Promotion,0.0,Shopee,Bank_Transfer,2,750.0,0.15,225.0,1275.0,1,1,7,33,12,0.08,19.866666666666667,11,0,0,12,1,0.08333333333333333,170,0,0,0.0,0.0,1,0.0,5,0.0,12,0.08333333333333333,0,0,0,0.15,637.5,7.151485463904735,Supplement_Bank_Transfer,Supplement_Shopee,Nonthaburi_Bank_Transfer,0.28718703976435933,0.2,0.27923844061650044,price_q3,10-15%,4.2-4.6,0,0,0,0.0,0.24358974358974358,0.2,0.25876777251184835,0.2824427480916031,0.27923844061650044,1
ORD03201,C0205,2025-11-17 08:00:00,48,Bronze,Songkhla,Cosmetics,AromaX,1,4.8,Eco,5.0,0.05,No Promotion,0.0,Shopee,COD,2,2800.0,0.05,280.0,5031.75,3,0,8,205,4,0.0,74.13333333333334,11,0,0,4,0,0.0,-1,0,0,0.0,0.0,0,0.0,0,0.0,4,0.0,1,0,0,0.05,2515.875,8.523721833378938,Cosmetics_COD,Cosmetics_Shopee,Songkhla_COD,0.2311178247734139,0.2073170731707317,0.285442435775452,price_q5,<=5%,>4.6,1,1,1,0.05,0.2962962962962963,0.2073170731707317,0.2920035938903863,0.2833545108005083,0.285442435775452,1
ORD03202,C0215,2025-11-17 09:00:00,69,Gold,Khon Kaen,Home_Appliance,CookEasy,1,4.3,Eco,5.0,0.05,No Promotion,0.0,TikTok,Credit_Card,2,1500.0,0.15,450.0,2550.0,1,0,9,36,13,0.15,21.4,11,0,0,13,2,0.15384615384615385,25,0,0,0.0,0.0,2,0.5,6,0.16666666666666666,13,0.15384615384615385,0,0,0,0.15,1275.0,7.844240718141811,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Khon Kaen_Credit_Card,0.28044871794871795,0.2564102564102564,0.28612167300380226,price_q4,10-15%,4.2-4.6,1,0,0,0.05,0.2875,0.2564102564102564,0.27837051406401553,0.27349397590361446,0.28612167300380226,1
ORD03203,C0342,2025-11-17 11:00:00,32,Bronze,Remote_Area,Cosmetics,GlowUp,1,4.9,Standard,3.0,0.02,No Promotion,0.0,TikTok,Credit_Card,2,450.0,0.05,45.0,855.0,2,1,11,87,6,0.17,32.46666666666667,11,0,0,6,1,0.16666666666666666,91,0,0,0.0,0.0,0,0.0,5,0.2,6,0.16666666666666666,0,0,0,0.05,427.5,6.752270376141742,Cosmetics_Credit_Card,Cosmetics_TikTok,Remote_Area_Credit_Card,0.23227752639517346,0.24043715846994534,0.2798913043478261,price_q2,<=5%,>4.6,0,0,0,0.02,0.2,0.24043715846994534,0.27906976744186046,0.2743682310469314,0.2798913043478261,0
ORD03204,C0410,2025-11-17 14:00:00,62,Bronze,Phuket,Home_Appliance,CookEasy,1,4.3,Standard,3.0,0.02,No Promotion,0.0,TikTok,COD,2,1500.0,0.05,150.0,2850.0,3,1,14,47,7,0.0,29.733333333333334,11,0,0,7,0,0.0,-1,0,0,0.0,0.0,1,0.0,4,0.0,7,0.0,1,0,0,0.05,1425.0,7.955425088912672,Home_Appliance_COD,Home_Appliance_TikTok,Phuket_COD,0.2816,0.2611464968152866,0.27963800904977376,price_q4,<=5%,4.2-4.6,1,1,1,0.02,0.3146067415730337,0.2611464968152866,0.2926391382405745,0.27403846153846156,0.27963800904977376,0
ORD03205,C0262,2025-11-17 15:00:00,19,Bronze,Chiang Mai,Fashion,RunFast,0,4.8,Standard,3.0,0.02,No Promotion,0.0,Shopee,COD,2,1990.0,0.05,199.0,3781.0,3,0,15,57,10,0.0,17.766666666666666,11,0,0,10,0,0.0,-1,0,0,0.0,0.0,1,0.0,3,0.0,10,0.0,1,0,0,0.05,1890.5,8.238008249218403,Fashion_COD,Fashion_Shopee,Chiang Mai_COD,0.28135048231511256,0.3081761006289308,0.2793851717902351,price_q5,<=5%,>4.6,1,0,0,0.0,0.2857142857142857,0.3081761006289308,0.29237668161434976,0.28426395939086296,0.2793851717902351,0
ORD03206,C0434,2025-11-17 19:00:00,41,Platinum,Phuket,Cosmetics,SkinLab,1,4.2,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Credit_Card,1,1200.0,0.2,240.0,960.0,3,0,19,63,9,0.0,11.9,11,0,0,9,0,0.0,-1,0,0,0.0,0.0,0,0.0,5,0.0,9,0.0,0,0,0,0.2,960.0,6.8679744089702925,Cosmetics_Credit_Card,Cosmetics_TV_Show,Phuket_Credit_Card,0.2319277108433735,0.24516129032258063,0.28679962013295346,price_q2,15-25%,3.8-4.2,0,0,0,0.05,0.1917808219178082,0.24516129032258063,0.2787996127783156,0.28746928746928746,0.28679962013295346,0
ORD03207,C0387,2025-11-17 19:00:00,30,Gold,Chiang Mai,Supplement,GlowDrink,0,4.3,Standard,3.0,0.02,No Promotion,0.0,Shopee,Bank_Transfer,1,1200.0,0.15,180.0,1020.0,1,1,19,55,5,0.2,12.633333333333333,11,0,0,5,1,0.2,247,0,0,0.0,0.0,1,0.0,3,0.0,5,0.2,0,0,0,0.15,1020.0,6.928537818164665,Supplement_Bank_Transfer,Supplement_Shopee,Chiang Mai_Bank_Transfer,0.28823529411764703,0.2611111111111111,0.2791327913279133,price_q2,10-15%,4.2-4.6,0,0,0,0.0,0.3333333333333333,0.2611111111111111,0.25946969696969696,0.28390367553865653,0.2791327913279133,0
ORD03208,C0353,2025-11-17 21:00:00,40,Silver,Nonthaburi,Home_Appliance,PureAir,1,4.6,Express,1.5,0.01,No Promotion,0.0,Mobile_App,Bank_Transfer,1,3850.0,0.1,450.0,4050.0,1,0,21,44,6,0.17,40.7,11,0,0,6,1,0.16666666666666666,34,0,0,0.0,0.0,1,1.0,4,0.25,6,0.16666666666666666,0,0,0,0.11688311688311688,4050.0,8.30671904320269,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Nonthaburi_Bank_Transfer,0.28115015974440893,0.28187919463087246,0.26507177033492824,price_q5,5-10%,4.2-4.6,1,0,0,0.01,0.2727272727272727,0.28187919463087246,0.25922421948912017,0.2626788036410923,0.26507177033492824,1
ORD03209,C0191,2025-11-17 23:00:00,66,Silver,Chonburi,Fashion,RunFast,0,4.8,Eco,5.0,0.05,No Promotion,0.0,TV_Show,Credit_Card,1,1990.0,0.1,199.0,1791.0,3,0,23,27,12,0.33,39.03333333333333,11,0,0,12,4,0.3333333333333333,19,1,1,1.0,3150.0,4,0.75,7,0.5714285714285714,12,0.3333333333333333,0,0,0,0.1,1791.0,7.491087593534876,Fashion_Credit_Card,Fashion_TV_Show,Chonburi_Credit_Card,0.2808988764044944,0.30625,0.286527514231499,price_q3,5-10%,>4.6,1,0,0,0.0,0.37349397590361444,0.30625,0.27852998065764023,0.2871165644171779,0.286527514231499,0
ORD03210,C0360,2025-11-18 08:00:00,28,Bronze,Nonthaburi,Cosmetics,SkinLab,1,4.2,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,Bank_Transfer,2,1200.0,0.05,120.0,2280.0,1,0,8,8,5,0.0,51.8,11,1,0,5,0,0.0,-1,1,0,0.0,665.0,1,0.0,1,0.0,5,0.0,0,0,0,0.05,1140.0,7.732369222284388,Cosmetics_Bank_Transfer,Cosmetics_Mobile_App,Nonthaburi_Bank_Transfer,0.23157894736842105,0.24358974358974358,0.2788808664259928,price_q4,<=5%,3.8-4.2,1,0,0,0.02,0.20481927710843373,0.24358974358974358,0.2599243856332703,0.2636363636363636,0.2788808664259928,0
ORD03211,C0413,2025-11-18 08:00:00,30,Platinum,Songkhla,Home_Appliance,PureAir,1,4.6,Standard,3.0,0.02,No Promotion,0.0,Mobile_App,Credit_Card,1,3850.0,0.2,562.5,3600.0,1,0,8,71,6,0.5,65.4,11,1,0,6,3,0.5,124,0,0,0.0,0.0,0,0.0,3,0.3333333333333333,6,0.5,0,0,0,0.1461038961038961,3600.0,8.188966863648876,Home_Appliance_Credit_Card,Home_Appliance_Mobile_App,Songkhla_Credit_Card,0.2822966507177033,0.2866666666666667,0.27862939585211904,price_q5,15-25%,4.2-4.6,1,0,0,0.02,0.3023255813953488,0.2866666666666667,0.2782608695652174,0.26329442282749677,0.27862939585211904,0
ORD03212,C0087,2025-11-18 08:00:00,51,Silver,Phuket,Electronics,TimeX,1,4.7,Standard,3.0,0.02,No Promotion,0.0,TV_Show,COD,2,3500.0,0.1,562.5,5031.75,1,0,8,15,9,0.33,22.6,11,1,0,9,3,0.3333333333333333,12,2,1,0.5,3825.0,3,0.3333333333333333,6,0.5,9,0.3333333333333333,1,0,0,0.08035714285714286,2515.875,8.523721833378938,Electronics_COD,Electronics_TV_Show,Phuket_COD,0.3055555555555556,0.2846715328467153,0.27837837837837837,price_q5,5-10%,>4.6,1,1,1,0.02,0.2804878048780488,0.2846715328467153,0.2921146953405018,0.2867647058823529,0.27837837837837837,1
