order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,order_hour,order_month,order_dayofweek,is_weekend,age_group,customer_tenure_months,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,days_since_last_order_pti,customer_avg_spend_before,customer_max_discount_before,customer_cod_rate_before,customer_high_discount_rate_before,customer_repurchase_rate_before,hist_spend_sum_7d,hist_order_count_7d,hist_return_count_7d,hist_return_rate_7d,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_90d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,category_return_rate_pti,product_return_rate_pti,brand_return_rate_pti,courier_return_rate_pti,courier_type_return_rate_pti,payment_return_rate_pti,channel_return_rate_pti,product_quality_score,product_rating_gap,damage_rating_gap,fragile_damage_risk,logistics_risk_score,remote_logistics_risk,product_price_index,category_price_index,category_avg_rating,supplier_return_rate_pti,is_returned
LGS1ORD0001814,C000589,2025-05-24 14:00:00,Female,45,Platinum,Web,Chiang Mai,1384,Electronics,ShieldCase,False,3.54,Eco,5.0,0.1118,Bangkok Only,No Promotion,0.0,TV_Show,COD,1,4984.18,0.1,498.42,4485.76,5,14,5,5,1,40-50,46.13333333333333,1.0,1.0,1.0,24,32,1604.12,0.15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1604.12,1,1,1.0,1604.12,1,1,1.0,1604.12,1,1,1.0,1604.12,1,1,1.0,0.4117647058823529,0.0,0.36428571428571427,0.3767313019390582,0.3767313019390582,0.4384017758046615,0.3,2.3544,0.96,0.10732799999999999,0.0,0.5,0.0,0.7151926786881586,1.2628585545065543,3.7915069860279442,0.32075471698113206,1
LGS1ORD0001815,C000293,2025-05-24 16:00:00,Female,31,Silver,Shopee,Remote_Area,1473,Cosmetics,FreshLook,False,4.22,Express,1.6,0.0692,Nationwide,Clearance,0.2,Shopee,Credit_Card,4,1536.22,0.25,1536.22,4608.65,1,16,5,5,1,30-40,49.1,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.1758957654723127,0.25,0.16393442622950818,0.271484375,0.271484375,0.18831168831168832,0.30528846153846156,1.3336000000000001,0.28000000000000025,0.019376000000000018,0.0,0.16,0.16,2.970026808960379,1.241960266567129,4.0904452466907335,0.4,0
LGS1ORD0001816,C000446,2025-05-24 18:00:00,Male,49,Bronze,Web,Nakhon Ratchasima,924,Home_Appliance,PureAir,True,4.2,Eco,5.0,0.0724,Bangkok Only,Campaign,0.05,Shopee,Credit_Card,1,11200.89,0.08,896.07,10304.82,5,18,5,5,1,40-50,30.8,3.0,1.0,0.3333333333333333,91,5,2242.5499999999997,0.28,0.6666666666666666,0.3333333333333333,0.0,1823.5,1,0,0.0,1823.5,1,0,0.0,1823.5,1,0,0.0,3603.92,2,0,0.0,6727.65,3,1,0.3333333333333333,6727.65,3,1,0.3333333333333333,0.23875432525951557,0.0,0.19658119658119658,0.3784530386740331,0.3784530386740331,0.1879049676025918,0.30455635491606714,1.3792,0.2999999999999998,0.02171999999999999,0.0724,0.5724,0.0,1.1928794099976732,1.27131169623393,4.018836158192091,0.16666666666666666,0
LGS1ORD0001817,C000228,2025-05-24 20:00:00,Female,50,Bronze,CallCenter,Phuket,1350,Fashion,FitStyle,False,3.44,Express,1.6,0.123,Nationwide,Campaign,0.15,Shopee,Bank_Transfer,1,846.94,0.18,152.45,694.49,1,20,5,5,1,40-50,45.0,1.0,1.0,1.0,49,58,15423.15,0.18,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,15423.15,1,1,1.0,15423.15,1,1,1.0,15423.15,1,1,1.0,15423.15,1,1,1.0,0.539440203562341,0.4444444444444444,0.5899280575539568,0.2709551656920078,0.2709551656920078,0.1564245810055866,0.3038277511961722,2.544,1.06,0.13038,0.0,0.16,0.16,0.48000635870710895,1.2418863516270875,3.602661737523105,0.3170731707317073,1
LGS1ORD0001818,C001026,2025-05-24 22:00:00,Female,35,Silver,Lazada,Chiang Mai,754,Home_Appliance,PureAir,True,4.11,Eco,5.0,0.0712,Bangkok Only,Campaign,0.05,Lazada,Credit_Card,4,3617.19,0.1,1446.88,13021.9,5,22,5,5,1,30-40,25.133333333333333,4.0,1.0,0.25,29,38,9599.5225,0.2,0.75,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,34277.07,3,1,0.3333333333333333,38398.09,4,1,0.25,38398.09,4,1,0.25,38398.09,4,1,0.25,0.23793103448275862,0.2857142857142857,0.19491525423728814,0.3774104683195592,0.3774104683195592,0.1875,0.28668941979522183,1.4595999999999996,0.3899999999999997,0.027767999999999977,0.0712,0.5712,0.0,1.5074068629096578,1.27131169623393,4.018836158192091,0.3125,0
LGS1ORD0001819,C000879,2025-05-25 00:00:00,Male,30,Bronze,TV,Phuket,680,Kitchen,KitchenMax,True,3.76,Express,1.6,0.0946,Nationwide,No Promotion,0.0,CallCenter,Bank_Transfer,3,3488.98,0.03,314.01,10152.93,1,0,5,6,1,20-30,22.666666666666668,4.0,1.0,0.25,74,65,7640.244999999999,0.13,0.75,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1800.42,2,1,0.5,30560.979999999996,4,1,0.25,30560.979999999996,4,1,0.25,0.17037037037037037,0.5714285714285714,0.17567567567567569,0.2723735408560311,0.2723735408560311,0.16111111111111112,0.34,1.9968000000000004,0.7400000000000002,0.07000400000000002,0.0946,0.2546,0.2546,2.7688311404974004,1.2468357728170119,4.044645892351275,0.4,0
LGS1ORD0001820,C000805,2025-05-25 02:00:00,Male,55,Silver,Shopee,Khon Kaen,1201,Kitchen,KitchenMax,True,3.89,Regional,4.2,0.0918,Regional,No Promotion,0.0,TV_Show,Credit_Card,3,3129.08,0.05,469.36,8917.87,4,2,5,6,1,>50,40.03333333333333,2.0,0.0,0.0,-1,85,2555.615,0.25,0.0,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3236.4,1,0,0.0,5111.23,2,0,0.0,5111.23,2,0,0.0,0.16974169741697417,0.4,0.17333333333333334,0.3037974683544304,0.3037974683544304,0.1870967741935484,0.3016627078384798,1.8443999999999998,0.6099999999999999,0.05599799999999999,0.0918,0.5118,0.0,2.432014813744166,1.2468357728170119,4.044645892351275,0.46875,0
LGS1ORD0001821,C000341,2025-05-25 04:00:00,Male,41,Gold,Lazada,Remote_Area,314,Cosmetics,FreshLook,False,4.12,Standard,3.0,0.0648,Nationwide,Campaign,0.1,TV_Show,PromptPay,1,192.19,0.18,34.59,157.59,3,4,5,6,1,40-50,10.466666666666667,2.0,0.0,0.0,-1,99,5154.85,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,10309.7,2,0,0.0,10309.7,2,0,0.0,0.17532467532467533,0.3333333333333333,0.16260162601626016,0.30288461538461536,0.30288461538461536,0.18450184501845018,0.3009478672985782,1.3983999999999999,0.3799999999999999,0.024623999999999993,0.0,0.3,0.3,0.10155827082205553,1.241960266567129,4.0904452466907335,0.3870967741935484,0
LGS1ORD0001822,C000885,2025-05-25 06:00:00,Male,38,Bronze,Shopee,Remote_Area,690,Cosmetics,SunSafe,False,4.17,Standard,3.0,0.0682,Nationwide,Clearance,0.2,TV_Show,Credit_Card,1,1878.97,0.23,432.16,1446.8,3,6,5,6,1,30-40,23.0,3.0,1.0,0.3333333333333333,100,74,8349.246666666668,0.28,1.0,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,5151.45,1,0,0.0,25047.74,3,1,0.3333333333333333,25047.74,3,1,0.3333333333333333,0.17475728155339806,0.0,0.2,0.3024,0.3024,0.18669527896995708,0.30023640661938533,1.3756,0.33000000000000007,0.022506000000000005,0.0,0.3,0.3,0.9323847085814451,1.241960266567129,4.0904452466907335,0.24489795918367346,0
LGS1ORD0001823,C000457,2025-05-25 08:00:00,Other,34,Bronze,Shopee,Nakhon Ratchasima,1130,Fashion,SilkTouch,False,3.86,Standard,3.0,0.0905,Nationwide,Campaign,0.05,Web,COD,4,553.19,0.08,177.02,2035.74,3,8,5,6,1,30-40,37.666666666666664,2.0,0.0,0.0,-1,4,15853.41,0.23,0.0,0.5,0.0,3592.39,1,0,0.0,3592.39,1,0,0.0,3592.39,1,0,0.0,3592.39,1,0,0.0,31706.82,2,0,0.0,31706.82,2,0,0.0,0.5406091370558376,0.3333333333333333,0.5,0.3019169329073482,0.3019169329073482,0.43902439024390244,0.31797235023041476,1.864,0.6400000000000001,0.057920000000000006,0.0,0.3,0.0,1.4070298271744877,1.2418863516270875,3.602661737523105,0.23809523809523808,0
LGS1ORD0001824,C001016,2025-05-25 09:00:00,Female,27,Bronze,Lazada,Bangkok,190,Electronics,NovaTech,True,3.64,Regional,4.2,0.119,Regional,Campaign,0.15,Lazada,COD,3,1493.49,0.18,806.49,3674.0,4,9,5,6,1,20-30,6.333333333333333,1.0,0.0,0.0,-1,31,2881.17,0.03,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2881.17,1,0,0.0,2881.17,1,0,0.0,2881.17,1,0,0.0,2881.17,1,0,0.0,0.41333333333333333,0.5,0.4264705882352941,0.3028391167192429,0.3028391167192429,0.43853820598006643,0.2857142857142857,2.312,0.8599999999999999,0.10233999999999999,0.119,0.539,0.0,0.5857687217997162,1.2628585545065543,3.7915069860279442,0.32142857142857145,1
LGS1ORD0001825,C001167,2025-05-25 11:00:00,Female,66,Bronze,Web,Khon Kaen,1314,Cosmetics,Beauty Lab,True,4.06,Express,1.6,0.079,Nationwide,No Promotion,0.0,Shopee,Credit_Card,1,855.03,0.03,25.65,829.38,1,11,5,6,1,>50,43.8,1.0,0.0,0.0,-1,45,2826.43,0.28,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2826.43,1,0,0.0,2826.43,1,0,0.0,2826.43,1,0,0.0,2826.43,1,0,0.0,0.17419354838709677,0.3086622807017544,0.16666666666666666,0.27184466019417475,0.27184466019417475,0.18629550321199143,0.3054892601431981,1.5720000000000005,0.4400000000000004,0.034760000000000034,0.079,0.239,0.0,0.534490758642023,1.241960266567129,4.0904452466907335,0.6,0
LGS1ORD0001826,C000736,2025-05-25 13:00:00,Male,22,Platinum,Lazada,Bangkok,1428,Health,WellPlus,True,4.22,Regional,4.2,0.0642,Regional,No Promotion,0.0,Shopee,PromptPay,1,3980.17,0.1,398.02,3582.16,4,13,5,6,1,20-30,47.6,1.0,0.0,0.0,-1,45,1126.93,0.35,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1126.93,1,0,0.0,1126.93,1,0,0.0,1126.93,1,0,0.0,1126.93,1,0,0.0,0.1388888888888889,0.0,0.14583333333333334,0.3050314465408805,0.3050314465408805,0.18382352941176472,0.3047619047619048,1.2936,0.28000000000000025,0.017976000000000013,0.0642,0.4842,0.0,1.3575884363796227,1.2049124746443798,4.26582995951417,0.25,0
LGS1ORD0001827,C000609,2025-05-25 15:00:00,Female,48,Bronze,TV,Chiang Mai,1475,Home_Appliance,HomePro,True,3.76,Express,1.6,0.0906,Nationwide,No Promotion,0.0,TV_Show,COD,1,12760.07,0.03,382.8,12377.27,1,15,5,6,1,40-50,49.166666666666664,1.0,0.0,0.0,-1,97,1377.89,0.08,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1377.89,1,0,0.0,1377.89,1,0,0.0,0.23711340206185566,0.375,0.3050847457627119,0.2713178294573643,0.2713178294573643,0.4391592920353982,0.29952830188679247,1.9648000000000003,0.7400000000000002,0.06704400000000002,0.0906,0.2506,0.0,1.432784904052851,1.27131169623393,4.018836158192091,0.42592592592592593,0
LGS1ORD0001828,C000250,2025-05-25 17:00:00,Male,40,Silver,TV,Chonburi,987,Health,VitaLife,True,4.67,Eco,5.0,0.0359,Bangkok Only,No Promotion,0.0,Web,COD,3,3641.37,0.05,546.21,10377.9,5,17,5,6,1,30-40,32.9,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.13812154696132597,0.0,0.0967741935483871,0.37637362637362637,0.37637362637362637,0.43867403314917125,0.31724137931034485,0.6172000000000001,0.0,0.0,0.0359,0.5359,0.0,3.9330786547513474,1.2049124746443798,4.26582995951417,0.13793103448275862,0
LGS1ORD0001829,C000021,2025-05-25 19:00:00,Male,27,Bronze,Shopee,Nakhon Ratchasima,653,Kitchen,KitchenMax,True,3.89,Express,1.6,0.0899,Nationwide,Clearance,0.25,CallCenter,COD,3,3853.36,0.28,3236.82,8323.25,1,19,5,6,1,20-30,21.766666666666666,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.16911764705882354,0.2,0.17105263157894737,0.27079303675048355,0.27079303675048355,0.4381898454746137,0.3386454183266932,1.8291999999999997,0.6099999999999999,0.054838999999999985,0.0899,0.2499,0.0,2.269854494234176,1.2468357728170119,4.044645892351275,0.24,0
LGS1ORD0001830,C000303,2025-05-25 21:00:00,Male,45,Silver,CallCenter,Bangkok,441,Kitchen,CookEasy,False,4.19,Standard,3.0,0.0718,Nationwide,Campaign,0.05,Shopee,Credit_Card,3,6039.34,0.1,1811.8,16306.22,3,21,5,6,1,40-50,14.7,3.0,0.0,0.0,-1,60,4707.116666666666,0.25,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,13297.65,2,0,0.0,14121.349999999999,3,0,0.0,14121.349999999999,3,0,0.0,0.1684981684981685,0.25,0.1282051282051282,0.3014354066985646,0.3014354066985646,0.1858974358974359,0.30403800475059384,1.3843999999999996,0.3099999999999996,0.022257999999999972,0.0,0.3,0.0,4.44691037166626,1.2468357728170119,4.044645892351275,0.35185185185185186,0
LGS1ORD0001831,C000314,2025-05-25 23:00:00,Female,53,Bronze,TV,Chiang Mai,748,Kitchen,CookEasy,False,4.01,Standard,3.0,0.0783,Nationwide,Clearance,0.2,TV_Show,COD,1,1853.13,0.23,426.22,1426.91,3,23,5,6,1,>50,24.933333333333334,2.0,0.0,0.0,-1,62,3559.1099999999997,0.18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3189.83,1,0,0.0,7118.219999999999,2,0,0.0,7118.219999999999,2,0,0.0,0.1678832116788321,0.0,0.12658227848101267,0.30095541401273884,0.30095541401273884,0.43770672546857775,0.2988235294117647,1.6164,0.4900000000000002,0.03836700000000001,0.0,0.3,0.0,0.3891362239951567,1.2468357728170119,4.044645892351275,0.16666666666666666,0
LGS1ORD0001832,C001074,2025-05-26 01:00:00,Female,30,Bronze,Web,Bangkok,534,Electronics,NovaTech,False,3.92,Express,1.6,0.0801,Nationwide,No Promotion,0.0,Web,Credit_Card,2,8575.81,0.03,514.55,16637.06,1,1,5,0,0,20-30,17.8,2.0,1.0,0.5,61,68,22601.21,0.18,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,45202.42,2,1,0.5,45202.42,2,1,0.5,45202.42,2,1,0.5,0.4148936170212766,0.42857142857142855,0.4306569343065693,0.2702702702702703,0.2702702702702703,0.18550106609808104,0.3165137614678899,1.7208,0.5800000000000001,0.046458000000000006,0.0,0.16,0.0,2.6525501825544873,1.2628585545065543,3.7915069860279442,0.14814814814814814,0
LGS1ORD0001833,C000815,2025-05-26 03:00:00,Female,45,Bronze,Shopee,Khon Kaen,606,Cosmetics,FreshLook,False,3.94,Express,1.6,0.0909,Nationwide,Campaign,0.15,Web,PromptPay,1,407.54,0.18,73.36,334.18,1,3,5,0,0,40-50,20.2,0.0,0.0,0.0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.17363344051446947,0.14285714285714285,0.16129032258064516,0.2697495183044316,0.2697495183044316,0.18315018315018314,0.3157894736842105,1.7872,0.56,0.050904000000000005,0.0,0.16,0.0,0.21536101874049443,1.241960266567129,4.0904452466907335,0.16279069767441862,1
LGS1ORD0001834,C001113,2025-05-26 04:00:00,Female,38,Bronze,Shopee,Chonburi,170,Health,MediCare,False,4.15,Express,1.6,0.0659,Nationwide,Campaign,0.05,TV_Show,PromptPay,1,4379.47,0.08,350.36,4029.12,1,4,5,0,0,30-40,5.666666666666667,2.0,1.0,0.5,97,18,7855.4349999999995,0.08,0.0,0.0,0.0,0.0,0,0,0.0,4441.37,1,0,0.0,4441.37,1,0,0.0,4441.37,1,0,0.0,15710.869999999999,2,1,0.5,15710.869999999999,2,1,0.5,0.13736263736263737,0.0,0.17142857142857143,0.27115384615384613,0.27115384615384613,0.18613138686131386,0.2981220657276995,1.3771999999999998,0.34999999999999964,0.023064999999999978,0.0,0.16,0.0,1.526980012279146,1.2049124746443798,4.26582995951417,0.30612244897959184,0
LGS1ORD0001835,C000015,2025-05-26 06:00:00,Female,46,Gold,Shopee,Chonburi,327,Health,VitaLife,False,4.35,Standard,3.0,0.0459,Nationwide,Campaign,0.15,TV_Show,COD,2,1657.85,0.2299999999999999,762.61,2553.09,3,6,5,0,0,40-50,10.9,1.0,1.0,1.0,103,116,2551.54,0.2299999999999999,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2551.54,1,1,1.0,2551.54,1,1,1.0,0.1366120218579235,0.0,0.09523809523809523,0.3004769475357711,0.3004769475357711,0.43722466960352424,0.297423887587822,1.0172000000000003,0.15000000000000036,0.006885000000000017,0.0,0.3,0.0,0.9675853286945449,1.2049124746443798,4.26582995951417,0.18181818181818182,0
LGS1ORD0001836,C000173,2025-05-26 08:00:00,Male,49,Bronze,Web,Chiang Mai,655,Kitchen,ChefHome,False,4.02,Standard,3.0,0.0749,Nationwide,Clearance,0.25,TV_Show,COD,1,636.86,0.28,178.32,458.54,3,8,5,0,0,40-50,21.833333333333332,3.0,2.0,0.6666666666666666,-3,10,4757.046666666667,0.18,0.6666666666666666,0.0,0.3333333333333333,0.0,0,0,0.0,724.93,1,1,1.0,13912.220000000001,2,1,0.5,14271.140000000001,3,2,0.6666666666666666,14271.140000000001,3,2,0.6666666666666666,14271.140000000001,3,2,0.6666666666666666,0.16727272727272727,0.14285714285714285,0.19491525423728814,0.3,0.3,0.4367436743674367,0.2967289719626168,1.5792000000000004,0.4800000000000004,0.03595200000000003,0.0,0.3,0.0,0.12504959958984038,1.2468357728170119,4.044645892351275,0.1875,0
LGS1ORD0001837,C000617,2025-05-26 10:00:00,Male,40,Bronze,TV,Khon Kaen,159,Fashion,FitStyle,False,3.55,Regional,4.2,0.098,Regional,Campaign,0.1,CallCenter,COD,1,843.8,0.13,109.69,734.11,4,10,5,0,0,30-40,5.3,1.0,1.0,1.0,118,134,1492.95,0.13,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1492.95,1,1,1.0,1492.95,1,1,1.0,0.5392405063291139,1.0,0.5928571428571429,0.30407523510971785,0.30407523510971785,0.43626373626373627,0.3373015873015873,2.234,0.9500000000000002,0.09310000000000002,0.0,0.42000000000000004,0.0,0.5073902691046318,1.2418863516270875,3.602661737523105,0.41818181818181815,1
LGS1ORD0001838,C000233,2025-05-26 12:00:00,Female,50,Silver,Web,Remote_Area,1301,Electronics,GadgetWorld,False,3.74,Standard,3.0,0.0918,Nationwide,Clearance,0.2,Web,Credit_Card,2,1515.4,0.25,757.7,2273.11,3,12,5,0,0,40-50,43.36666666666667,1.0,0.0,0.0,-1,77,2067.01,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2067.01,1,0,0.0,2067.01,1,0,0.0,2067.01,1,0,0.0,0.41379310344827586,0.4444444444444444,0.45918367346938777,0.29952456418383516,0.29952456418383516,0.1851063829787234,0.317351598173516,1.9943999999999997,0.7599999999999998,0.06976799999999998,0.0,0.3,0.3,0.362416096682132,1.2628585545065543,3.7915069860279442,0.2,0
LGS1ORD0001839,C000163,2025-05-26 14:00:00,Female,56,Bronze,Web,Nakhon Ratchasima,157,Home_Appliance,PureAir,True,4.2,Standard,3.0,0.06,Nationwide,Campaign,0.15,TV_Show,COD,1,11675.24,0.18,2101.54,9573.7,3,14,5,0,0,>50,5.233333333333333,3.0,0.0,0.0,-1,9,2918.72,0.23,1.0,0.3333333333333333,0.0,0.0,0,0,0.0,6334.73,2,0,0.0,8756.16,3,0,0.0,8756.16,3,0,0.0,8756.16,3,0,0.0,8756.16,3,0,0.0,0.2363013698630137,0.6666666666666666,0.19327731092436976,0.2990506329113924,0.2990506329113924,0.43688254665203075,0.29603729603729606,1.2799999999999998,0.2999999999999998,0.017999999999999988,0.06,0.36,0.0,1.1082454237429402,1.27131169623393,4.018836158192091,0.4583333333333333,0
LGS1ORD0001840,C000196,2025-05-26 16:00:00,Male,25,Silver,Lazada,Bangkok,1254,Fashion,FitStyle,False,3.53,Eco,5.0,0.1067,Bangkok Only,Campaign,0.15,CallCenter,Credit_Card,1,1794.33,0.2,358.87,1435.47,5,16,5,0,0,20-30,41.8,2.0,0.0,0.0,-1,52,8748.255000000001,0.05,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,15661.04,1,0,0.0,17496.510000000002,2,0,0.0,17496.510000000002,2,0,0.0,17496.510000000002,2,0,0.0,0.5404040404040404,1.0,0.5957446808510638,0.37534246575342467,0.37534246575342467,0.18471337579617833,0.33992094861660077,2.3236000000000003,0.9700000000000002,0.10349900000000002,0.0,0.5,0.0,0.9921449232289791,1.2418863516270875,3.602661737523105,0.375,1
LGS1ORD0001841,C000860,2025-05-26 18:00:00,Female,45,Silver,Lazada,Bangkok,163,Fashion,FitStyle,False,3.69,Regional,4.2,0.1008,Regional,Campaign,0.15,Web,COD,3,775.26,0.2,465.16,1860.63,4,18,5,0,0,40-50,5.433333333333334,4.0,0.0,0.0,-1,5,2191.1175000000003,0.25,0.75,0.25,0.0,4598.08,1,0,0.0,4598.08,1,0,0.0,6728.83,3,0,0.0,6728.83,3,0,0.0,8764.470000000001,4,0,0.0,8764.470000000001,4,0,0.0,0.5415617128463476,0.3333333333333333,0.5985915492957746,0.30625,0.30625,0.43640350877192985,0.31662870159453305,2.1164,0.81,0.08164800000000001,0.0,0.42000000000000004,0.0,1.2860001313211251,1.2418863516270875,3.602661737523105,0.2692307692307692,1
LGS1ORD0001842,C000735,2025-05-26 20:00:00,Female,38,Bronze,Web,Chonburi,1254,Fashion,SilkTouch,False,3.62,Eco,5.0,0.1136,Bangkok Only,Campaign,0.1,Web,COD,1,1649.6,0.13,214.45,1435.15,5,20,5,0,0,30-40,41.8,2.0,0.0,0.0,-1,104,4200.065,0.18,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,8400.13,2,0,0.0,8400.13,2,0,0.0,0.542713567839196,0.4,0.4948453608247423,0.3770491803278688,0.3770491803278688,0.4370208105147864,0.3181818181818182,2.2888,0.8799999999999999,0.09996799999999999,0.0,0.5,0.0,0.9919237508077977,1.2418863516270875,3.602661737523105,0.21875,1
LGS1ORD0001843,C000433,2025-05-26 22:00:00,Female,42,Bronze,Shopee,Remote_Area,1465,Home_Appliance,HomePro,False,4.29,Express,1.6,0.0596,Nationwide,Campaign,0.05,TV_Show,PromptPay,1,1575.63,0.08,126.05,1449.58,1,22,5,0,0,40-50,48.833333333333336,2.0,1.0,0.5,33,40,2565.105,0.08,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3608.33,1,1,1.0,3608.33,1,1,1.0,5130.21,2,1,0.5,5130.21,2,1,0.5,0.2354948805460751,0.16666666666666666,0.3,0.2706333973128599,0.2706333973128599,0.18545454545454546,0.29534883720930233,1.1867999999999999,0.20999999999999996,0.012515999999999998,0.0,0.16,0.16,0.16780245896041143,1.27131169623393,4.018836158192091,0.2727272727272727,0
LGS1ORD0001844,C000899,2025-05-27 00:00:00,Female,51,Bronze,TV,Songkhla,599,Kitchen,ChefHome,False,4.32,Standard,3.0,0.0637,Nationwide,No Promotion,0.0,TV_Show,PromptPay,3,4758.55,0.03,428.27,13847.37,3,0,5,1,0,>50,19.966666666666665,2.0,0.0,0.0,-1,88,7806.525,0.23,0.5,0.5,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,2626.14,1,0,0.0,15613.05,2,0,0.0,15613.05,2,0,0.0,0.16666666666666666,0.3333333333333333,0.19327731092436976,0.2985781990521327,0.2985781990521327,0.18478260869565216,0.29466357308584684,1.1895999999999998,0.17999999999999972,0.011465999999999983,0.0,0.3,0.3,3.7763511882766347,1.2468357728170119,4.044645892351275,0.1951219512195122,0
LGS1ORD0001845,C001061,2025-05-27 01:00:00,Female,28,Bronze,TV,Phuket,449,Electronics,ShieldCase,False,3.8,Eco,5.0,0.0929,Bangkok Only,Campaign,0.15,Web,PromptPay,1,7084.19,0.18,1275.15,5809.04,5,1,5,1,0,20-30,14.966666666666667,2.0,2.0,1.0,50,60,1602.81,0.28,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,3205.62,2,2,1.0,3205.62,2,2,1.0,3205.62,2,2,1.0,0.4126984126984127,0.0,0.36879432624113473,0.3787465940054496,0.3787465940054496,0.18411552346570398,0.3197278911564626,1.9432,0.7000000000000002,0.06503000000000002,0.0,0.5,0.5,0.9261714577254826,1.2628585545065543,3.7915069860279442,0.19148936170212766,1
LGS1ORD0001846,C001079,2025-05-27 03:00:00,Male,37,Bronze,TV,Nakhon Ratchasima,1537,Electronics,ShieldCase,False,3.82,Eco,5.0,0.0859,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,2,7399.27,0.03,443.96,14354.58,5,3,5,1,0,30-40,51.233333333333334,2.0,1.0,0.5,59,63,5499.545,0.18,0.5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,8025.6,1,1,1.0,10999.09,2,1,0.5,10999.09,2,1,0.5,0.41424802110817943,0.3333333333333333,0.3732394366197183,0.3804347826086957,0.3804347826086957,0.1864406779661017,0.3033175355450237,1.8672000000000002,0.6800000000000002,0.05841200000000002,0.0,0.5,0.0,2.288640168364662,1.2628585545065543,3.7915069860279442,0.24,0
