gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_id,promo_name,promo_type,promo_discount_rate,promo_start_date,promo_end_date,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,delivery_days,delay_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,is_returned,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,logistics_risk
Female,58,Bronze,App,Chonburi,1752,Cosmetics,GlowUp,True,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,2,450.0,0.05,0.0,0.05,45.0,855.0,1,3,2,1,1,43,10,0.1,0,51.93333333333333,11,4,0,>50,0.02
Female,61,Bronze,TV,Bangkok,2458,Supplement,GlowDrink,False,4.3,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,1,4,3,0,1,3,9,0.22,0,75.46666666666667,11,4,0,>50,0.0
Male,24,Silver,App,Remote_Area,1802,Supplement,GlowDrink,False,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Credit_Card,2,1200.0,0.1,0.0,0.1,240.0,2160.0,2,6,4,0,7,14,9,0.11,0,53.6,11,4,0,20-30,0.0
Female,22,Bronze,App,Songkhla,1895,Supplement,MuscleFuel,False,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,1800.0,0.05,0.0,0.05,90.0,1710.0,3,3,0,0,8,23,9,0.11,0,56.7,11,4,0,20-30,0.0
Female,53,Bronze,TV,Chonburi,950,Supplement,VitaBoost,False,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,2,890.0,0.05,0.0,0.05,89.0,1691.0,3,3,0,1,8,38,10,0.2,1,25.2,11,4,0,>50,0.0
Male,32,Silver,LINE,Phuket,802,Fashion,DenimCo,False,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,2,890.0,0.1,0.0,0.1,178.0,1602.0,3,6,3,0,9,136,3,0.0,0,20.266666666666666,11,4,0,30-40,0.0
Male,21,Bronze,Web,Chonburi,1969,Electronics,SoundMax,True,4.0,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,1200.0,0.05,0.0,0.05,60.0,1140.0,2,3,1,0,9,18,9,0.44,1,59.166666666666664,11,4,0,20-30,0.01
Female,54,Silver,App,Chonburi,2259,Supplement,MuscleFuel,False,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,1800.0,0.1,0.0,0.1,180.0,1620.0,2,2,0,0,11,227,2,0.5,0,68.83333333333333,11,4,0,>50,0.0
Female,54,Silver,LINE,Phuket,2352,Electronics,ShieldCase,False,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,350.0,0.1,0.0,0.1,35.0,315.0,1,4,3,1,11,200,5,0.6,1,71.93333333333334,11,4,0,>50,0.0
Female,48,Platinum,App,Chiang Mai,903,Electronics,BoomBox,True,3.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,990.0,0.2,0.0,0.2,198.0,792.0,2,2,0,1,18,6,4,0.5,0,23.633333333333333,11,4,0,40-50,0.01
Female,45,Silver,Web,Chonburi,1748,Electronics,BoomBox,True,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,1,990.0,0.1,0.0,0.1,99.0,891.0,1,1,0,0,19,119,2,0.5,1,51.8,11,4,0,40-50,0.05
Female,50,Bronze,Web,Phuket,916,Electronics,SoundMax,True,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,2,1200.0,0.05,0.0,0.05,120.0,2280.0,3,6,3,0,20,39,4,0.5,0,24.066666666666666,11,4,0,40-50,0.02
Male,25,Gold,Web,Chonburi,2233,Cosmetics,SkinLab,True,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,1200.0,0.15,0.0,0.15,180.0,1020.0,2,1,-1,0,6,33,3,0.0,0,68.0,11,5,1,20-30,0.02
Male,46,Silver,TV,Khon Kaen,591,Fashion,UniStyle,False,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,290.0,0.1,0.0,0.1,29.0,261.0,2,6,4,0,8,63,8,0.5,1,13.266666666666667,11,5,1,40-50,0.0
Male,18,Silver,TV,Nonthaburi,1207,Cosmetics,SunSafe,False,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,2,650.0,0.1,0.0,0.1,130.0,1170.0,1,2,1,0,14,76,7,0.29,1,33.8,11,5,1,<20,0.0
Female,67,Bronze,LINE,Bangkok,1123,Supplement,VitaBoost,False,3.7,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,1,890.0,0.05,0.0,0.05,44.5,845.5,1,3,2,0,0,5,6,0.5,0,31.033333333333335,11,6,1,>50,0.0
Female,45,Bronze,LINE,Chiang Mai,820,Cosmetics,SunSafe,False,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,650.0,0.05,0.0,0.05,32.5,617.5,1,5,4,0,6,131,3,0.33,0,20.933333333333334,11,6,1,40-50,0.0
Female,31,Gold,TV,Chonburi,1518,Fashion,UniStyle,False,4.5,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,2,290.0,0.15,0.0,0.15,87.0,493.0,3,4,1,0,7,62,6,0.17,0,44.2,11,6,1,30-40,0.0
Male,33,Bronze,TV,Remote_Area,2128,Fashion,UniStyle,False,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,1,290.0,0.05,0.0,0.05,14.5,275.5,2,2,0,1,8,33,6,0.5,0,64.53333333333333,11,6,1,30-40,0.0
Male,18,Silver,Web,Khon Kaen,917,Supplement,VitaBoost,False,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,2,890.0,0.1,0.0,0.1,178.0,1602.0,2,2,0,0,9,71,5,0.0,0,24.166666666666668,11,6,1,<20,0.0
Female,28,Bronze,LINE,Nonthaburi,1737,Electronics,ShieldCase,False,4.4,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,2,350.0,0.05,0.0,0.05,35.0,665.0,3,1,-2,1,11,176,4,0.0,0,51.5,11,6,1,20-30,0.0
Female,31,Gold,App,Chiang Mai,1141,Cosmetics,AromaX,True,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,2,2800.0,0.15,0.0,0.15,840.0,4760.0,3,6,3,0,16,3,5,0.4,0,31.633333333333333,11,6,1,30-40,0.05
Female,25,Silver,Web,Nonthaburi,2365,Home_Appliance,PureAir,True,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,2,4500.0,0.1,0.0,0.1,900.0,8100.0,2,1,-1,0,18,36,7,0.86,1,72.43333333333334,11,6,1,20-30,0.05
Female,21,Bronze,TV,Phuket,2253,Supplement,MuscleFuel,False,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,2,1800.0,0.05,0.0,0.05,180.0,3420.0,2,5,3,0,19,45,9,0.0,0,68.7,11,6,1,20-30,0.0
Male,65,Bronze,App,Bangkok,2049,Cosmetics,GlowUp,True,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,1,450.0,0.05,0.0,0.05,22.5,427.5,3,6,3,0,19,122,5,0.2,1,61.9,11,6,1,>50,0.05
Female,23,Silver,Web,Bangkok,2038,Supplement,GlowDrink,False,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,2,6,4,0,22,92,8,0.38,1,61.53333333333333,11,6,1,20-30,0.0
Female,66,Silver,TV,Remote_Area,901,Electronics,SoundMax,True,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,3,5,2,0,23,102,3,0.0,1,23.633333333333333,11,6,1,>50,0.02
Female,19,Bronze,App,Khon Kaen,771,Home_Appliance,HomePro,True,4.1,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,2,2200.0,0.05,0.0,0.05,220.0,4180.0,3,3,0,1,1,12,8,0.13,0,19.333333333333332,11,0,0,<20,0.01
Male,38,Gold,TV,Khon Kaen,736,Electronics,SoundMax,True,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,2,1200.0,0.15,0.0,0.15,360.0,2040.0,2,6,4,0,1,7,6,0.0,0,18.166666666666668,11,0,0,30-40,0.05
Male,45,Gold,TV,Phuket,1747,Home_Appliance,PureAir,True,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,2,4500.0,0.15,0.0,0.15,1350.0,7650.0,3,4,1,1,2,16,5,0.0,1,51.86666666666667,11,0,0,40-50,0.05
Female,63,Silver,TV,Bangkok,2168,Fashion,RunFast,False,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,1990.0,0.1,0.0,0.1,398.0,3582.0,3,5,2,0,4,88,8,0.0,0,65.9,11,0,0,>50,0.0
Male,54,Bronze,TV,Phuket,1422,Cosmetics,GlowUp,True,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,1,450.0,0.05,0.0,0.05,22.5,427.5,1,5,4,1,7,24,11,0.55,1,41.03333333333333,11,0,0,>50,0.05
Female,50,Bronze,TV,Phuket,605,Home_Appliance,BlendIt,True,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,1,1100.0,0.05,0.0,0.05,55.0,1045.0,3,3,0,0,8,104,3,0.67,0,13.8,11,0,0,40-50,0.02
Female,52,Bronze,TV,Khon Kaen,1559,Home_Appliance,BlendIt,True,3.9,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,1100.0,0.05,0.0,0.05,55.0,1045.0,3,5,2,0,8,36,8,0.13,1,45.6,11,0,0,>50,0.02
Female,23,Bronze,Web,Khon Kaen,882,Cosmetics,AromaX,True,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Credit_Card,1,2800.0,0.05,0.0,0.05,140.0,2660.0,2,5,3,1,12,41,5,0.0,0,23.033333333333335,11,0,0,20-30,0.05
Other,61,Platinum,LINE,Remote_Area,2083,Home_Appliance,PureAir,True,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Bank_Transfer,1,4500.0,0.2,0.0,0.2,900.0,3600.0,3,5,2,0,13,97,7,0.0,1,63.06666666666667,11,0,0,>50,0.05
Male,61,Bronze,LINE,Nonthaburi,1493,Supplement,GlowDrink,False,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,2,5,3,0,14,51,9,0.67,0,43.4,11,0,0,>50,0.0
Female,42,Platinum,Web,Songkhla,1508,Home_Appliance,HomePro,True,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,2200.0,0.2,0.0,0.2,440.0,1760.0,3,4,1,0,16,3,6,0.0,0,43.9,11,0,0,40-50,0.02
Male,65,Bronze,App,Bangkok,2049,Electronics,TimeX,True,4.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,2,3500.0,0.05,0.0,0.05,350.0,6650.0,1,4,3,1,17,0,6,0.33,0,61.93333333333333,11,0,0,>50,0.05
Male,40,Platinum,App,Remote_Area,2107,Cosmetics,GlowUp,True,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,2,450.0,0.2,0.0,0.2,180.0,720.0,3,4,1,0,18,6,10,0.3,1,63.86666666666667,11,0,0,30-40,0.02
Female,50,Platinum,App,Songkhla,1932,Electronics,TimeX,True,4.7,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,2,3500.0,0.2,0.0,0.2,1400.0,5600.0,3,1,-2,0,19,23,3,0.0,0,58.03333333333333,11,0,0,40-50,0.01
Female,28,Gold,Web,Chonburi,1554,Supplement,GlowDrink,False,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,1,1200.0,0.15,0.0,0.15,180.0,1020.0,2,2,0,0,6,85,6,0.33,1,45.46666666666667,11,1,0,20-30,0.0
Female,53,Bronze,TV,Khon Kaen,2068,Fashion,RunFast,False,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,1990.0,0.05,0.0,0.05,99.5,1890.5,3,5,2,1,8,75,12,0.5,0,62.6,11,1,0,>50,0.0
Female,21,Bronze,Web,Phuket,1144,Electronics,TimeX,True,4.7,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,3500.0,0.05,0.0,0.05,175.0,3325.0,2,4,2,0,9,136,3,0.0,1,31.8,11,1,0,20-30,0.01
Male,37,Silver,LINE,Nonthaburi,1979,Cosmetics,GlowUp,True,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,450.0,0.1,0.0,0.1,45.0,405.0,2,6,4,0,9,93,6,0.0,0,59.63333333333333,11,1,0,30-40,0.02
Female,53,Silver,App,Bangkok,2244,Supplement,OmegaPlus,False,4.6,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,750.0,0.1,0.0,0.1,75.0,675.0,2,2,0,1,10,27,10,0.2,0,68.46666666666667,11,1,0,>50,0.0
Male,46,Bronze,TV,Phuket,1794,Fashion,DenimCo,False,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,1,890.0,0.05,0.0,0.05,44.5,845.5,1,4,3,0,18,76,2,0.0,1,53.46666666666667,11,1,0,40-50,0.0
Male,54,Bronze,TV,Phuket,1422,Electronics,ShieldCase,False,4.4,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,350.0,0.05,0.0,0.05,17.5,332.5,3,4,1,0,21,1,12,0.58,1,41.06666666666667,11,1,0,>50,0.0
Other,41,Platinum,LINE,Chonburi,1389,Electronics,BoomBox,True,3.8,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,2,990.0,0.2,0.0,0.2,396.0,1584.0,3,4,1,1,2,95,6,0.5,0,40.0,11,2,0,40-50,0.02
Female,42,Silver,LINE,Phuket,1382,Cosmetics,SkinLab,True,4.2,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,2,1200.0,0.1,0.0,0.1,240.0,2160.0,2,6,4,0,8,64,5,0.2,0,39.766666666666666,11,2,0,40-50,0.01
Female,31,Gold,Web,Chonburi,2266,Fashion,UniStyle,False,4.5,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,2,290.0,0.15,0.0,0.15,87.0,493.0,2,1,-1,0,8,17,5,0.6,0,69.23333333333333,11,2,0,30-40,0.0
Female,26,Bronze,Web,Songkhla,2170,Fashion,DenimCo,False,4.2,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,1,890.0,0.05,0.0,0.05,44.5,845.5,1,6,5,1,8,138,5,0.2,0,66.03333333333333,11,2,0,20-30,0.0
Male,27,Bronze,TV,Chonburi,1385,Electronics,BoomBox,True,3.8,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,1,990.0,0.05,0.0,0.05,49.5,940.5,1,6,5,0,8,140,4,0.25,1,39.86666666666667,11,2,0,20-30,0.01
Female,36,Bronze,LINE,Chiang Mai,997,Cosmetics,SkinLab,True,4.2,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,2,2,0,1,8,66,7,0.0,0,26.933333333333334,11,2,0,30-40,0.01
Female,31,Silver,LINE,Songkhla,1272,Cosmetics,SunSafe,False,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,2,650.0,0.1,0.0,0.1,130.0,1170.0,2,4,2,0,9,65,8,0.13,1,36.1,11,2,0,30-40,0.0
Female,37,Bronze,LINE,Nonthaburi,2125,Electronics,SoundMax,True,4.0,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,1,3,2,0,22,70,6,0.33,1,64.53333333333333,11,2,0,30-40,0.02
Male,22,Bronze,TV,Remote_Area,962,Electronics,BoomBox,True,3.8,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,2,990.0,0.05,0.0,0.05,99.0,1881.0,3,6,3,0,7,16,3,0.0,0,25.8,11,3,0,20-30,0.02
Male,38,Silver,LINE,Chiang Mai,1259,Fashion,DenimCo,False,4.2,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,2,890.0,0.1,0.0,0.1,178.0,1602.0,2,3,1,0,8,102,1,0.0,0,35.7,11,3,0,30-40,0.0
Female,63,Bronze,TV,Khon Kaen,1161,Supplement,GlowDrink,False,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,2,-1,0,8,9,5,0.0,0,32.43333333333333,11,3,0,>50,0.0
Female,54,Silver,TV,Remote_Area,1878,Cosmetics,GlowUp,True,4.9,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Credit_Card,1,450.0,0.1,0.0,0.1,45.0,405.0,3,2,-1,0,8,8,6,0.5,0,56.333333333333336,11,3,0,>50,0.02
Female,30,Silver,LINE,Songkhla,2136,Supplement,OmegaPlus,False,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Bank_Transfer,2,750.0,0.1,0.0,0.1,150.0,1350.0,2,5,3,0,8,21,10,0.3,0,64.93333333333334,11,3,0,20-30,0.0
Other,41,Silver,Web,Chiang Mai,1014,Supplement,GlowDrink,False,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Bank_Transfer,2,1200.0,0.1,0.0,0.1,240.0,2160.0,3,5,2,0,9,10,6,0.17,0,27.533333333333335,11,3,0,40-50,0.0
Female,48,Platinum,App,Chiang Mai,903,Cosmetics,SunSafe,False,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,COD,2,650.0,0.2,0.0,0.2,260.0,1040.0,2,1,-1,0,9,5,5,0.4,0,23.833333333333332,11,3,0,40-50,0.0
Female,23,Silver,Web,Chiang Mai,848,Home_Appliance,HomePro,True,4.1,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,2200.0,0.1,0.0,0.1,440.0,3960.0,2,2,0,0,9,169,3,0.0,0,22.0,11,3,0,20-30,0.01
Male,52,Bronze,TV,Chiang Mai,1147,Home_Appliance,CookEasy,True,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,2,1500.0,0.05,0.0,0.05,150.0,2850.0,2,4,2,0,2,62,8,0.38,0,32.0,11,4,0,>50,0.02
Female,21,Bronze,TV,Phuket,1945,Home_Appliance,HomePro,True,4.1,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,COD,2,2200.0,0.05,0.0,0.05,220.0,4180.0,1,4,3,1,9,60,12,0.75,0,58.6,11,4,0,20-30,0.01
Female,39,Gold,App,Chonburi,1510,Cosmetics,SkinLab,True,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,2,1200.0,0.15,0.0,0.15,360.0,2040.0,3,4,1,1,11,219,4,0.0,1,44.1,11,4,0,30-40,0.05
Female,40,Silver,App,Chonburi,841,Electronics,BoomBox,True,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,Credit_Card,1,990.0,0.1,0.0,0.1,99.0,891.0,2,4,2,0,17,26,10,0.7,0,21.8,11,4,0,30-40,0.05
Male,46,Silver,Web,Chonburi,875,Fashion,DenimCo,False,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,1,890.0,0.1,0.0,0.1,89.0,801.0,2,2,0,0,18,12,6,0.17,0,22.933333333333334,11,4,0,40-50,0.0
Male,23,Bronze,TV,Phuket,1700,Home_Appliance,HomePro,True,4.1,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Mobile_App,COD,2,2200.0,0.05,0.0,0.05,220.0,4180.0,2,1,-1,0,22,38,3,0.0,0,50.43333333333333,11,4,0,20-30,0.01
Male,59,Gold,Web,Khon Kaen,1285,Supplement,VitaBoost,False,3.7,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,1,890.0,0.15,0.0,0.15,133.5,756.5,1,6,5,0,22,76,6,0.67,1,36.6,11,4,0,>50,0.0
Female,50,Gold,Web,Phuket,1420,Electronics,ShieldCase,False,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,Shopee,Credit_Card,1,350.0,0.15,0.0,0.15,52.5,297.5,1,4,3,0,23,245,1,0.0,0,41.1,11,4,0,40-50,0.0
Other,31,Silver,TV,Nonthaburi,1790,Home_Appliance,HomePro,True,4.1,FastShip,Express,1.5,0.01,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Credit_Card,1,2200.0,0.1,0.0,0.1,220.0,1980.0,1,3,2,0,23,201,1,0.0,0,53.43333333333333,11,4,0,30-40,0.01
Male,43,Bronze,LINE,Phuket,1291,Electronics,TimeX,True,4.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TV_Show,Bank_Transfer,1,3500.0,0.05,0.0,0.05,175.0,3325.0,1,6,5,1,0,21,5,0.0,0,36.833333333333336,11,5,1,40-50,0.05
Female,58,Bronze,App,Songkhla,1187,Fashion,UniStyle,False,4.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,Bank_Transfer,2,290.0,0.05,0.0,0.05,29.0,551.0,1,4,3,0,2,9,4,0.0,0,33.36666666666667,11,5,1,>50,0.0
Female,31,Silver,LINE,Songkhla,1272,Cosmetics,SunSafe,False,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,PROMO_NONE,No Promotion,,0.0,2020-01-01,2030-01-01,TikTok,COD,1,650.0,0.1,0.0,0.1,65.0,585.0,1,3,2,1,4,2,9,0.22,1,36.2,11,5,1,30-40,0.0
