order_hour,channel_type,payment_method,quantity,unit_price,log_unit_price,promo_discount_pct,total_amount,log_total_amount,is_repurchased_item,days_since_last_order,membership_tier,province,gender_province,customer_age_days,age,category,is_fragile,product_rating,is_peak_hour,is_fashion_tv,is_remote_area,low_rating_alert,is_cod,is_high_risk_customer,is_high_discount,is_first_order,order_dayofweek,is_weekend,return_rate_by_category,delivery_time_expected_days,is_long_distance_cod,is_impulse_buy,is_low_commitment,category_payment,category_channel,province_payment,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,hist_spend_sum_30d,hist_order_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_rate_60d,hist_spend_sum_180d,hist_order_count_180d,hist_return_rate_180d,is_returned
1,Mobile_App,Credit_Card,2,2200.0,7.696667081526462,0.2,3520.0,8.166500319155052,1,115,Platinum,Phuket,Female_Phuket,1329,64,Home_Appliance,True,4.1,0,0,0,0,0,1,0,0,0,0,0.36585365853658536,2,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_Mobile_App,Phuket_Credit_Card,5.0,2.0,0.4,122.0,7520.0,2.0,0.5,7520.0,2.0,0.5,11820.0,5.0,0.4,0
2,TV_Show,Credit_Card,2,2800.0,7.937731775260109,0.05,5320.0,8.579416534596369,0,53,Bronze,Remote_Area,Female_Remote_Area,2031,56,Cosmetics,True,4.8,0,0,1,0,0,1,0,0,0,0,0.21739130434782608,1,0,0,0,Cosmetics_Credit_Card,Cosmetics_TV_Show,Remote_Area_Credit_Card,6.0,3.0,0.5,53.0,332.5,1.0,1.0,2213.5,3.0,0.3333333333333333,3068.5,4.0,0.5,0
3,TikTok,COD,2,990.0,6.898714534329988,0.1,1782.0,7.48605261786314,1,79,Silver,Phuket,Female_Phuket,2282,31,Electronics,True,3.8,0,0,0,1,1,0,0,0,0,0,0.4022346368715084,1,1,0,0,Electronics_COD,Electronics_TikTok,Phuket_COD,3.0,0.0,0.0,-1.0,1971.0,2.0,0.0,1971.0,2.0,0.0,8271.0,3.0,0.0,0
8,Shopee,COD,2,1100.0,7.00397413672268,0.05,2090.0,7.645397699428633,0,55,Bronze,Phuket,Female_Phuket,725,22,Home_Appliance,True,3.9,0,0,0,1,1,0,0,0,0,0,0.3597560975609756,1,1,0,0,Home_Appliance_COD,Home_Appliance_Shopee,Phuket_COD,3.0,0.0,0.0,-1.0,2375.0,1.0,0.0,2707.5,2.0,0.0,4489.5,3.0,0.0,0
11,TV_Show,Credit_Card,2,1200.0,7.0909098220799835,0.05,2280.0,7.732369222284388,0,19,Bronze,Songkhla,Female_Songkhla,638,24,Cosmetics,True,4.2,0,0,0,0,0,0,0,0,0,0,0.2087912087912088,2,0,0,0,Cosmetics_Credit_Card,Cosmetics_TV_Show,Songkhla_Credit_Card,3.0,0.0,0.0,-1.0,1691.0,1.0,0.0,1691.0,1.0,0.0,3382.0,2.0,0.0,1
11,Shopee,Bank_Transfer,1,890.0,6.792344427470809,0.1,801.0,6.687108607866515,0,11,Silver,Nonthaburi,Male_Nonthaburi,1964,54,Supplement,False,3.7,0,0,0,1,0,0,0,0,0,0,0.32142857142857145,3,0,0,0,Supplement_Bank_Transfer,Supplement_Shopee,Nonthaburi_Bank_Transfer,6.0,1.0,0.16666666666666666,228.0,1602.0,2.0,0.0,1602.0,2.0,0.0,4932.0,4.0,0.0,1
20,TV_Show,Credit_Card,2,3500.0,8.160803920954665,0.05,6650.0,8.802522498284421,0,14,Bronze,Remote_Area,Female_Remote_Area,884,24,Electronics,True,4.7,0,0,1,0,0,0,0,0,0,0,0.4,1,0,0,0,Electronics_Credit_Card,Electronics_TV_Show,Remote_Area_Credit_Card,8.0,0.0,0.0,-1.0,1558.0,2.0,0.0,2698.0,3.0,0.0,5643.0,5.0,0.0,0
21,Mobile_App,COD,1,2800.0,7.937731775260109,0.05,2660.0,7.886457270977689,0,94,Bronze,Phuket,Male_Phuket,1825,60,Cosmetics,True,4.8,0,0,0,0,1,0,0,0,0,0,0.21311475409836064,3,1,0,0,Cosmetics_COD,Cosmetics_Mobile_App,Phuket_COD,4.0,0.0,0.0,-1.0,3125.5,2.0,0.0,3125.5,2.0,0.0,6707.0,4.0,0.0,0
23,TikTok,COD,1,450.0,6.111467339502679,0.05,427.5,6.060290738037835,0,67,Bronze,Bangkok,Male_Bangkok,1291,43,Cosmetics,True,4.9,1,0,0,0,1,1,0,0,0,0,0.21311475409836064,1,0,0,0,Cosmetics_COD,Cosmetics_TikTok,Bangkok_COD,5.0,3.0,0.6,209.0,712.5,1.0,0.0,712.5,1.0,0.0,4718.0,5.0,0.6,1
0,Mobile_App,COD,1,890.0,6.792344427470809,0.1,801.0,6.687108607866515,1,8,Silver,Khon Kaen,Female_Khon Kaen,803,23,Fashion,False,4.2,0,0,0,0,1,1,0,0,1,0,0.327683615819209,1,0,0,0,Fashion_COD,Fashion_Mobile_App,Khon Kaen_COD,8.0,2.0,0.25,97.0,585.0,1.0,0.0,1485.0,2.0,0.0,9315.0,6.0,0.16666666666666666,0
6,Mobile_App,Bank_Transfer,2,1200.0,7.0909098220799835,0.05,2280.0,7.732369222284388,0,189,Bronze,Phuket,Male_Phuket,1700,23,Supplement,False,4.3,0,0,0,0,0,0,0,0,1,0,0.32589285714285715,3,0,0,0,Supplement_Bank_Transfer,Supplement_Mobile_App,Phuket_Bank_Transfer,2.0,0.0,0.0,-1.0,1890.5,2.0,0.0,1890.5,2.0,0.0,1890.5,2.0,0.0,0
6,TV_Show,Credit_Card,2,1200.0,7.0909098220799835,0.15,2040.0,7.621195162809845,0,6,Gold,Bangkok,Female_Bangkok,1785,51,Supplement,False,4.3,0,0,0,0,0,1,0,0,1,0,0.3273542600896861,3,0,0,0,Supplement_Credit_Card,Supplement_TV_Show,Bangkok_Credit_Card,11.0,6.0,0.5454545454545454,37.0,1105.0,1.0,0.0,6001.0,3.0,0.6666666666666666,12144.0,6.0,0.6666666666666666,1
6,TV_Show,COD,2,290.0,5.673323267171493,0.1,522.0,6.259581464064923,1,17,Silver,Khon Kaen,Male_Khon Kaen,1822,27,Fashion,False,4.5,0,1,0,0,1,0,0,0,1,0,0.3160919540229885,1,0,0,0,Fashion_COD,Fashion_TV_Show,Khon Kaen_COD,6.0,0.0,0.0,-1.0,1350.0,1.0,0.0,2241.0,2.0,0.0,2763.0,3.0,0.0,1
8,Shopee,COD,2,890.0,6.792344427470809,0.05,1691.0,7.433666540166168,0,7,Bronze,Remote_Area,Male_Remote_Area,2128,33,Supplement,False,3.7,0,0,1,1,1,1,0,0,1,0,0.33035714285714285,2,0,0,0,Supplement_COD,Supplement_Shopee,Remote_Area_COD,5.0,2.0,0.4,76.0,332.5,1.0,0.0,332.5,1.0,0.0,6507.5,3.0,0.3333333333333333,1
9,Mobile_App,COD,2,750.0,6.621405651764134,0.15,1275.0,7.151485463904735,0,81,Gold,Nonthaburi,Male_Nonthaburi,1567,36,Supplement,False,4.6,0,0,0,0,1,0,0,0,1,0,0.33482142857142855,3,0,0,0,Supplement_COD,Supplement_Mobile_App,Nonthaburi_COD,9.0,0.0,0.0,-1.0,5244.5,4.0,0.0,5244.5,4.0,0.0,15427.5,8.0,0.0,0
12,TikTok,COD,2,2800.0,7.937731775260109,0.1,5040.0,8.525359754082631,0,4,Silver,Songkhla,Female_Songkhla,1669,65,Cosmetics,True,4.8,0,0,0,0,1,1,0,0,1,0,0.21739130434782608,3,1,0,0,Cosmetics_COD,Cosmetics_TikTok,Songkhla_COD,6.0,2.0,0.3333333333333333,57.0,1476.0,2.0,0.0,2556.0,4.0,0.5,2556.0,4.0,0.5,0
14,TV_Show,COD,1,2800.0,7.937731775260109,0.1,2520.0,7.83241092718792,0,28,Silver,Chonburi,Female_Chonburi,1182,64,Cosmetics,True,4.8,0,0,0,0,1,1,0,0,1,0,0.21739130434782608,1,0,0,0,Cosmetics_COD,Cosmetics_TV_Show,Chonburi_COD,9.0,3.0,0.3333333333333333,28.0,4005.0,2.0,1.0,4266.0,3.0,1.0,7956.0,5.0,0.6,0
15,TikTok,Bank_Transfer,2,2800.0,7.937731775260109,0.05,5320.0,8.579416534596369,0,74,Bronze,Chonburi,Male_Chonburi,725,39,Cosmetics,True,4.8,0,0,0,0,0,0,0,0,1,0,0.21621621621621623,3,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Chonburi_Bank_Transfer,5.0,1.0,0.2,112.0,1786.0,2.0,0.0,6536.0,3.0,0.3333333333333333,13186.0,4.0,0.25,0
15,TikTok,COD,1,1800.0,7.496097345175956,0.1,1620.0,7.390798521735676,0,90,Silver,Bangkok,Female_Bangkok,603,53,Supplement,False,4.0,0,0,0,0,1,0,0,0,1,0,0.3333333333333333,1,0,0,0,Supplement_COD,Supplement_TikTok,Bangkok_COD,4.0,0.0,0.0,-1.0,1062.0,2.0,0.0,1062.0,2.0,0.0,1584.0,3.0,0.0,0
16,Mobile_App,Bank_Transfer,1,1990.0,7.596392304064196,0.05,1890.5,7.545125444073084,1,2,Bronze,Phuket,Male_Phuket,979,38,Fashion,False,4.8,0,0,0,0,0,1,0,0,1,0,0.32,1,0,0,0,Fashion_Bank_Transfer,Fashion_Mobile_App,Phuket_Bank_Transfer,10.0,4.0,0.4,2.0,665.0,1.0,1.0,1520.0,2.0,0.5,5911.0,5.0,0.6,0
16,TikTok,Bank_Transfer,1,1200.0,7.0909098220799835,0.2,960.0,6.8679744089702925,0,22,Platinum,Remote_Area,Male_Remote_Area,710,38,Electronics,True,4.0,0,0,1,0,0,1,0,0,1,0,0.4022346368715084,2,0,0,0,Electronics_Bank_Transfer,Electronics_TikTok,Remote_Area_Bank_Transfer,8.0,3.0,0.375,22.0,4887.0,3.0,0.6666666666666666,8071.0,4.0,0.75,16871.0,7.0,0.42857142857142855,1
19,TV_Show,Credit_Card,1,2200.0,7.696667081526462,0.15,1870.0,7.534228326274089,0,97,Gold,Nonthaburi,Female_Nonthaburi,1201,60,Home_Appliance,True,4.1,0,0,0,0,0,1,0,0,1,0,0.3575757575757576,3,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_TV_Show,Nonthaburi_Credit_Card,4.0,1.0,0.25,97.0,875.5,2.0,0.5,875.5,2.0,0.5,8355.5,4.0,0.25,0
23,TikTok,Credit_Card,2,1100.0,7.00397413672268,0.05,2090.0,7.645397699428633,1,57,Bronze,Chonburi,Female_Chonburi,1676,62,Home_Appliance,True,3.9,1,0,0,1,0,1,0,0,1,0,0.35365853658536583,2,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Chonburi_Credit_Card,8.0,5.0,0.625,57.0,6744.0,2.0,0.5,10164.0,3.0,0.6666666666666666,17386.0,7.0,0.5714285714285714,0
0,Shopee,COD,1,1100.0,7.00397413672268,0.05,1045.0,6.952728644624869,0,3,Bronze,Remote_Area,Female_Remote_Area,1983,41,Home_Appliance,True,3.9,0,0,1,1,1,0,0,0,2,0,0.3515151515151515,3,0,0,0,Home_Appliance_COD,Home_Appliance_Shopee,Remote_Area_COD,7.0,0.0,0.0,-1.0,2536.5,2.0,0.0,2536.5,2.0,0.0,7619.0,6.0,0.0,0
8,TikTok,Bank_Transfer,1,4500.0,8.412054873292933,0.1,4050.0,8.30671904320269,1,37,Silver,Nonthaburi,Female_Nonthaburi,1335,26,Home_Appliance,True,4.6,0,0,0,0,0,0,0,0,2,0,0.3493975903614458,1,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_TikTok,Nonthaburi_Bank_Transfer,6.0,0.0,0.0,-1.0,5040.0,1.0,0.0,5040.0,1.0,0.0,11700.0,3.0,0.0,0
9,Shopee,COD,1,1990.0,7.596392304064196,0.05,1890.5,7.545125444073084,0,27,Bronze,Khon Kaen,Male_Khon Kaen,1033,21,Fashion,False,4.8,0,0,0,0,1,0,0,0,2,0,0.3181818181818182,1,0,0,0,Fashion_COD,Fashion_Shopee,Khon Kaen_COD,6.0,1.0,0.16666666666666666,27.0,1947.5,2.0,0.5,1947.5,2.0,0.5,18477.5,6.0,0.16666666666666666,1
10,Mobile_App,COD,1,3500.0,8.160803920954665,0.05,3325.0,8.109525659752872,1,8,Bronze,Khon Kaen,Male_Khon Kaen,1163,21,Electronics,True,4.7,0,0,0,0,1,0,0,0,2,0,0.40782122905027934,2,0,0,0,Electronics_COD,Electronics_Mobile_App,Khon Kaen_COD,7.0,0.0,0.0,-1.0,8056.0,3.0,0.0,8056.0,3.0,0.0,20026.0,6.0,0.0,0
10,TV_Show,Credit_Card,1,1500.0,7.313886831633462,0.1,1350.0,7.208600337960199,0,118,Silver,Khon Kaen,Male_Khon Kaen,1019,67,Home_Appliance,True,4.3,1,0,0,0,0,0,0,0,2,0,0.3433734939759036,2,0,0,0,Home_Appliance_Credit_Card,Home_Appliance_TV_Show,Khon Kaen_Credit_Card,6.0,0.0,0.0,-1.0,5364.0,2.0,0.0,6877.0,3.0,0.0,13922.0,6.0,0.0,0
11,Mobile_App,Credit_Card,1,1800.0,7.496097345175956,0.1,1620.0,7.390798521735676,0,82,Silver,Phuket,Female_Phuket,2292,53,Supplement,False,4.0,0,0,0,0,0,1,0,0,2,0,0.33482142857142855,2,0,0,0,Supplement_Credit_Card,Supplement_Mobile_App,Phuket_Credit_Card,4.0,2.0,0.5,126.0,990.0,2.0,0.0,6030.0,3.0,0.3333333333333333,10530.0,4.0,0.5,0
17,TikTok,Bank_Transfer,1,1800.0,7.496097345175956,0.2,1440.0,7.273092595999522,0,138,Platinum,Remote_Area,Male_Remote_Area,1032,50,Supplement,False,4.0,0,0,1,0,0,0,0,0,2,0,0.33783783783783783,2,0,0,0,Supplement_Bank_Transfer,Supplement_TikTok,Remote_Area_Bank_Transfer,2.0,0.0,0.0,-1.0,1760.0,1.0,0.0,3184.0,2.0,0.0,3184.0,2.0,0.0,0
19,TV_Show,Credit_Card,1,350.0,5.860786223465865,0.05,332.5,5.809642865355678,0,175,Bronze,Khon Kaen,Male_Khon Kaen,1089,53,Electronics,False,4.4,0,0,0,0,0,0,0,0,2,0,0.4101123595505618,3,0,0,0,Electronics_Credit_Card,Electronics_TV_Show,Khon Kaen_Credit_Card,3.0,0.0,0.0,-1.0,12280.0,2.0,0.0,12280.0,2.0,0.0,15605.0,3.0,0.0,1
20,TV_Show,Credit_Card,1,750.0,6.621405651764134,0.05,712.5,6.570182436916891,1,8,Bronze,Phuket,Female_Phuket,1662,64,Supplement,False,4.6,0,0,0,0,0,1,0,0,2,0,0.336322869955157,2,0,0,0,Supplement_Credit_Card,Supplement_TV_Show,Phuket_Credit_Card,11.0,4.0,0.36363636363636365,8.0,2280.0,1.0,1.0,2280.0,1.0,1.0,17774.5,8.0,0.5,1
21,TikTok,Bank_Transfer,1,650.0,6.478509642208569,0.1,585.0,6.373319789577012,0,47,Silver,Remote_Area,Male_Remote_Area,2006,47,Cosmetics,False,4.5,1,0,1,0,0,1,0,0,2,0,0.21505376344086022,3,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Remote_Area_Bank_Transfer,2.0,1.0,0.5,47.0,4500.0,2.0,0.5,4500.0,2.0,0.5,4500.0,2.0,0.5,1
9,Shopee,Credit_Card,2,3500.0,8.160803920954665,0.05,6650.0,8.802522498284421,0,36,Bronze,Nonthaburi,Female_Nonthaburi,1408,60,Electronics,True,4.7,0,0,0,0,0,0,0,0,3,0,0.4101123595505618,2,0,0,0,Electronics_Credit_Card,Electronics_Shopee,Nonthaburi_Credit_Card,3.0,0.0,0.0,-1.0,427.5,1.0,0.0,427.5,1.0,0.0,427.5,1.0,0.0,0
9,TikTok,COD,2,1800.0,7.496097345175956,0.05,3420.0,8.137688184977605,1,62,Bronze,Songkhla,Male_Songkhla,1754,52,Supplement,False,4.0,0,0,0,0,1,0,0,0,3,0,0.3392857142857143,1,1,0,0,Supplement_COD,Supplement_TikTok,Songkhla_COD,6.0,1.0,0.16666666666666666,215.0,1567.5,2.0,0.0,6887.5,3.0,0.0,8930.0,5.0,0.2,0
10,TV_Show,COD,2,1200.0,7.0909098220799835,0.1,2160.0,7.6783263565068856,0,67,Silver,Chonburi,Male_Chonburi,1355,66,Cosmetics,True,4.2,1,0,0,0,1,0,0,0,3,0,0.22282608695652173,1,0,0,0,Cosmetics_COD,Cosmetics_TV_Show,Chonburi_COD,8.0,1.0,0.125,67.0,667.5,1.0,1.0,2647.5,3.0,0.3333333333333333,14797.5,8.0,0.125,1
11,Mobile_App,Credit_Card,2,890.0,6.792344427470809,0.05,1691.0,7.433666540166168,0,77,Bronze,Remote_Area,Female_Remote_Area,2005,41,Supplement,False,3.7,0,0,1,1,0,0,0,0,3,0,0.336322869955157,1,0,0,0,Supplement_Credit_Card,Supplement_Mobile_App,Remote_Area_Credit_Card,2.0,0.0,0.0,-1.0,551.0,1.0,0.0,551.0,1.0,0.0,3876.0,2.0,0.0,0
11,TikTok,Bank_Transfer,2,1500.0,7.313886831633462,0.05,2850.0,7.955425088912672,0,20,Bronze,Chonburi,Male_Chonburi,2245,66,Home_Appliance,True,4.3,0,0,0,0,0,1,0,0,3,0,0.3433734939759036,3,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_TikTok,Chonburi_Bank_Transfer,5.0,3.0,0.6,53.0,1691.0,1.0,0.0,4875.0,2.0,0.5,7535.0,3.0,0.3333333333333333,0
13,Shopee,Bank_Transfer,2,4500.0,8.412054873292933,0.1,8100.0,8.999742789830492,1,49,Silver,Remote_Area,Female_Remote_Area,1629,58,Home_Appliance,True,4.6,0,0,1,0,0,0,0,0,3,0,0.3393939393939394,2,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_Shopee,Remote_Area_Bank_Transfer,4.0,0.0,0.0,-1.0,2353.5,2.0,0.0,2353.5,2.0,0.0,3373.5,3.0,0.0,0
17,Shopee,COD,1,1800.0,7.496097345175956,0.15,1530.0,7.333676395657684,1,70,Gold,Khon Kaen,Male_Khon Kaen,1161,56,Supplement,False,4.0,0,0,0,0,1,0,0,0,3,0,0.33482142857142855,2,0,0,0,Supplement_COD,Supplement_Shopee,Khon Kaen_COD,2.0,0.0,0.0,-1.0,1530.0,1.0,0.0,1530.0,1.0,0.0,2125.0,2.0,0.0,0
17,Mobile_App,COD,1,1500.0,7.313886831633462,0.05,1425.0,7.262628600974241,0,31,Bronze,Chiang Mai,Male_Chiang Mai,2089,58,Home_Appliance,True,4.3,0,0,0,0,1,1,0,0,3,0,0.3373493975903614,3,1,0,0,Home_Appliance_COD,Home_Appliance_Mobile_App,Chiang Mai_COD,5.0,2.0,0.4,80.0,1890.5,1.0,0.0,4845.5,4.0,0.25,6536.5,5.0,0.4,0
20,TV_Show,Bank_Transfer,1,2200.0,7.696667081526462,0.05,2090.0,7.645397699428633,0,9,Bronze,Nonthaburi,Female_Nonthaburi,955,35,Home_Appliance,True,4.1,0,0,0,0,0,0,0,0,3,0,0.33532934131736525,3,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Nonthaburi_Bank_Transfer,6.0,0.0,0.0,-1.0,2802.5,2.0,0.0,5082.5,3.0,0.0,8863.5,4.0,0.0,0
21,Mobile_App,COD,2,450.0,6.111467339502679,0.05,855.0,6.752270376141742,0,4,Bronze,Songkhla,Male_Songkhla,1885,53,Cosmetics,True,4.9,0,0,0,0,1,1,0,0,3,0,0.22826086956521738,2,1,0,0,Cosmetics_COD,Cosmetics_Mobile_App,Songkhla_COD,6.0,4.0,0.6666666666666666,4.0,1757.5,2.0,1.0,2470.0,3.0,0.6666666666666666,8170.0,5.0,0.8,0
22,Mobile_App,COD,2,750.0,6.621405651764134,0.05,1425.0,7.262628600974241,0,16,Bronze,Remote_Area,Male_Remote_Area,1208,28,Supplement,False,4.6,0,0,1,0,1,0,0,0,3,0,0.33183856502242154,3,0,0,0,Supplement_COD,Supplement_Mobile_App,Remote_Area_COD,4.0,0.0,0.0,-1.0,1140.0,1.0,0.0,1140.0,1.0,0.0,2850.0,2.0,0.0,0
23,Shopee,Credit_Card,2,290.0,5.673323267171493,0.1,522.0,6.259581464064923,0,122,Silver,Remote_Area,Male_Remote_Area,1118,25,Fashion,False,4.5,0,0,1,0,0,0,0,0,3,0,0.32,2,0,0,0,Fashion_Credit_Card,Fashion_Shopee,Remote_Area_Credit_Card,3.0,0.0,0.0,-1.0,2160.0,1.0,0.0,2160.0,1.0,0.0,6417.5,3.0,0.0,1
8,TV_Show,Bank_Transfer,2,1800.0,7.496097345175956,0.1,3240.0,8.083637203141548,0,0,Silver,Chonburi,Male_Chonburi,1355,66,Supplement,False,4.0,1,0,0,0,0,1,0,0,4,0,0.33035714285714285,3,0,0,0,Supplement_Bank_Transfer,Supplement_TV_Show,Chonburi_Bank_Transfer,9.0,2.0,0.2222222222222222,0.0,2160.0,1.0,1.0,2160.0,1.0,1.0,12277.5,7.0,0.2857142857142857,0
8,Shopee,Bank_Transfer,2,2500.0,7.824445930877619,0.1,4500.0,8.412054873292933,0,14,Silver,Remote_Area,Other_Remote_Area,662,52,Fashion,True,3.5,0,0,1,1,0,0,0,0,4,0,0.3218390804597701,1,0,0,0,Fashion_Bank_Transfer,Fashion_Shopee,Remote_Area_Bank_Transfer,6.0,0.0,0.0,-1.0,1710.0,2.0,0.0,5760.0,3.0,0.0,7155.0,5.0,0.0,1
11,TV_Show,Bank_Transfer,2,4500.0,8.412054873292933,0.2,7200.0,8.881975184248867,0,9,Platinum,Khon Kaen,Female_Khon Kaen,2251,48,Home_Appliance,True,4.6,0,0,0,0,0,1,0,0,4,0,0.3333333333333333,1,0,0,0,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Khon Kaen_Bank_Transfer,6.0,2.0,0.3333333333333333,147.0,4720.0,2.0,0.0,4720.0,2.0,0.0,7720.0,5.0,0.2,0
12,TV_Show,Credit_Card,1,1200.0,7.0909098220799835,0.1,1080.0,6.985641817639208,0,17,Silver,Khon Kaen,Female_Khon Kaen,642,53,Supplement,False,4.3,0,0,0,0,0,1,0,0,4,0,0.33035714285714285,3,0,0,0,Supplement_Credit_Card,Supplement_TV_Show,Khon Kaen_Credit_Card,6.0,4.0,0.6666666666666666,17.0,2493.0,2.0,1.0,7173.0,4.0,0.5,9333.0,5.0,0.6,0
13,TikTok,COD,1,1200.0,7.0909098220799835,0.15,1020.0,6.928537818164665,1,11,Gold,Remote_Area,Female_Remote_Area,2490,23,Supplement,False,4.3,0,0,1,0,1,1,0,0,4,0,0.3273542600896861,2,0,0,0,Supplement_COD,Supplement_TikTok,Remote_Area_COD,7.0,5.0,0.7142857142857143,11.0,6176.5,3.0,1.0,14666.5,5.0,0.8,16791.5,6.0,0.8333333333333334,0
13,TV_Show,Bank_Transfer,2,350.0,5.860786223465865,0.05,665.0,6.501289670540389,0,14,Bronze,Nonthaburi,Male_Nonthaburi,539,26,Electronics,False,4.4,0,0,0,0,0,1,0,0,4,0,0.4044943820224719,1,0,0,0,Electronics_Bank_Transfer,Electronics_TV_Show,Nonthaburi_Bank_Transfer,3.0,1.0,0.3333333333333333,37.0,4265.5,2.0,0.5,4265.5,2.0,0.5,4693.0,3.0,0.3333333333333333,0
15,TV_Show,Bank_Transfer,2,1200.0,7.0909098220799835,0.1,2160.0,7.6783263565068856,0,42,Silver,Bangkok,Male_Bangkok,952,50,Supplement,False,4.3,0,0,0,0,0,0,0,0,4,0,0.32589285714285715,1,0,0,0,Supplement_Bank_Transfer,Supplement_TV_Show,Bangkok_Bank_Transfer,3.0,0.0,0.0,-1.0,522.0,1.0,0.0,522.0,1.0,0.0,4372.0,3.0,0.0,0
22,Shopee,Bank_Transfer,1,2800.0,7.937731775260109,0.1,2520.0,7.83241092718792,0,29,Silver,Nonthaburi,Male_Nonthaburi,1194,60,Cosmetics,True,4.8,0,0,0,0,0,1,0,0,4,0,0.22404371584699453,1,0,0,0,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Nonthaburi_Bank_Transfer,7.0,2.0,0.2857142857142857,29.0,5010.0,3.0,0.6666666666666666,5010.0,3.0,0.6666666666666666,7050.0,4.0,0.5,1
7,TV_Show,Credit_Card,1,1990.0,7.596392304064196,0.1,1791.0,7.491087593534876,0,227,Silver,Remote_Area,Female_Remote_Area,1430,39,Fashion,False,4.8,0,1,1,0,0,0,0,0,5,1,0.32947976878612717,1,0,0,0,Fashion_Credit_Card,Fashion_TV_Show,Remote_Area_Credit_Card,1.0,0.0,0.0,-1.0,1602.0,1.0,0.0,1602.0,1.0,0.0,1602.0,1.0,0.0,1
11,Shopee,Bank_Transfer,1,890.0,6.792344427470809,0.05,845.5,6.74111020157319,1,81,Bronze,Chiang Mai,Male_Chiang Mai,1839,32,Fashion,False,4.2,0,0,0,0,0,0,0,0,5,1,0.3391812865497076,1,0,0,0,Fashion_Bank_Transfer,Fashion_Shopee,Chiang Mai_Bank_Transfer,5.0,0.0,0.0,-1.0,5985.0,2.0,0.0,5985.0,2.0,0.0,13575.5,5.0,0.0,0
11,Mobile_App,COD,2,890.0,6.792344427470809,0.05,1691.0,7.433666540166168,1,12,Bronze,Khon Kaen,Other_Khon Kaen,993,21,Fashion,False,4.2,0,0,0,0,1,1,0,0,5,1,0.3372093023255814,3,0,0,0,Fashion_COD,Fashion_Mobile_App,Khon Kaen_COD,7.0,2.0,0.2857142857142857,56.0,1425.0,1.0,0.0,3185.0,2.0,0.5,6550.5,5.0,0.4,0
19,Mobile_App,Credit_Card,1,450.0,6.111467339502679,0.15,382.5,5.949339620807311,0,6,Gold,Chiang Mai,Male_Chiang Mai,2007,67,Cosmetics,True,4.9,0,0,0,0,0,1,0,0,5,1,0.23076923076923078,1,0,0,0,Cosmetics_Credit_Card,Cosmetics_Mobile_App,Chiang Mai_Credit_Card,5.0,3.0,0.6,6.0,1870.0,1.0,1.0,4156.5,3.0,1.0,4156.5,3.0,1.0,1
4,Shopee,Credit_Card,1,350.0,5.860786223465865,0.15,297.5,5.698769932832657,0,13,Gold,Khon Kaen,Male_Khon Kaen,826,69,Electronics,False,4.4,0,0,0,0,0,0,0,0,6,1,0.4090909090909091,3,0,0,0,Electronics_Credit_Card,Electronics_Shopee,Khon Kaen_Credit_Card,12.0,1.0,0.08333333333333333,162.0,1861.5,2.0,0.0,5261.5,4.0,0.0,12444.0,7.0,0.14285714285714285,1
8,TV_Show,Bank_Transfer,1,1990.0,7.596392304064196,0.05,1890.5,7.545125444073084,0,14,Bronze,Nonthaburi,Male_Nonthaburi,1103,42,Fashion,False,4.8,1,1,0,0,0,1,0,0,6,1,0.3352601156069364,1,0,1,0,Fashion_Bank_Transfer,Fashion_TV_Show,Nonthaburi_Bank_Transfer,8.0,4.0,0.5,57.0,4180.0,1.0,0.0,7780.0,2.0,0.5,10772.5,4.0,0.5,1
8,Mobile_App,Credit_Card,1,2800.0,7.937731775260109,0.05,2660.0,7.886457270977689,1,62,Bronze,Phuket,Male_Phuket,783,45,Cosmetics,True,4.8,0,0,0,0,0,1,0,0,6,1,0.23076923076923078,1,0,0,0,Cosmetics_Credit_Card,Cosmetics_Mobile_App,Phuket_Credit_Card,8.0,3.0,0.375,62.0,9262.5,2.0,0.5,9595.0,3.0,0.6666666666666666,14335.5,6.0,0.5,1
8,TikTok,Bank_Transfer,2,750.0,6.621405651764134,0.05,1425.0,7.262628600974241,0,20,Bronze,Chiang Mai,Female_Chiang Mai,685,35,Supplement,False,4.6,0,0,0,0,0,1,0,0,6,1,0.3244444444444444,3,0,0,0,Supplement_Bank_Transfer,Supplement_TikTok,Chiang Mai_Bank_Transfer,3.0,2.0,0.6666666666666666,153.0,1881.0,1.0,0.0,1881.0,1.0,0.0,4161.0,2.0,0.5,0
