order_id,customer_id,order_date,gender,age,membership_tier,preferred_channel,province,customer_age_days,category,brand,is_fragile,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,coverage_region,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,total_orders_before,total_returns_before,customer_return_ratio,days_since_last_return,hist_spend_sum_30d,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_60d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_180d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_365d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,is_returned
ORD01823,C0015,2025-07-01 03:00:00,Male,37,Silver,LINE,Nonthaburi,1979,Home_Appliance,CookEasy,1,4.3,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,COD,1,1500.0,0.1,0.0,0.1,150.0,1350.0,2,0,3,47,3,0.0,55.2,7,1,0,30-40,3,0,0.0,-1,0.0,0,0,0.0,2682.0,2,0,0.0,3146.0,3,0,0.0,3146.0,3,0,0.0,0
ORD01824,C0279,2025-07-01 08:00:00,Male,63,Gold,Web,Nonthaburi,1839,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,1,1200.0,0.15,0.0,0.15,180.0,1020.0,3,0,8,27,3,0.0,50.53333333333333,7,1,0,>50,3,0,0.0,-1,2975.0,1,0,0.0,2975.0,1,0,0.0,4805.5,3,0,0.0,4805.5,3,0,0.0,0
ORD01825,C0323,2025-07-01 08:00:00,Female,20,Silver,Web,Bangkok,2026,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,1,450.0,0.1,0.0,0.1,45.0,405.0,2,1,8,32,3,0.0,56.766666666666666,7,1,0,<20,3,0,0.0,-1,0.0,0,0,0.0,4320.0,2,0,0.0,4725.0,3,0,0.0,4725.0,3,0,0.0,0
ORD01826,C0031,2025-07-01 08:00:00,Female,29,Bronze,LINE,Phuket,1245,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,1,450.0,0.05,0.0,0.05,22.5,427.5,1,0,8,62,7,0.0,30.733333333333334,7,1,0,20-30,7,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,17064.75,7,0,0.0,17064.75,7,0,0.0,1
ORD01827,C0003,2025-07-01 09:00:00,Female,23,Silver,LINE,Khon Kaen,803,Home_Appliance,BlendIt,1,3.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,2,1100.0,0.1,0.0,0.1,220.0,1980.0,2,0,9,34,4,0.25,16.0,7,1,0,20-30,4,1,0.25,155,0.0,0,0,0.0,1170.0,1,0,0.0,5834.0,4,1,0.25,5834.0,4,1,0.25,1
ORD01828,C0124,2025-07-01 10:00:00,Female,19,Silver,LINE,Remote_Area,2024,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,1,890.0,0.1,0.0,0.1,89.0,801.0,3,0,10,67,2,0.0,56.7,7,1,0,<20,2,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,3473.5,2,0,0.0,3473.5,2,0,0.0,0
ORD01829,C0137,2025-07-01 14:00:00,Female,53,Bronze,TV,Chonburi,950,Fashion,RunFast,0,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,COD,1,1990.0,0.05,0.0,0.05,99.5,1890.5,1,0,14,63,5,0.2,20.9,7,1,0,>50,5,1,0.2,96,0.0,0,0,0.0,0.0,0,0,0.0,6133.5,5,1,0.2,6133.5,5,1,0.2,1
ORD01830,C0020,2025-07-01 14:00:00,Female,33,Gold,LINE,Chiang Mai,2008,Supplement,GlowDrink,0,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,2,1200.0,0.15,0.0,0.15,360.0,2040.0,1,0,14,172,1,1.0,56.166666666666664,7,1,0,30-40,1,1,1.0,164,0.0,0,0,0.0,0.0,0,0,0.0,1125.0,1,1,1.0,1125.0,1,1,1.0,1
ORD01831,C0269,2025-07-01 15:00:00,Female,65,Bronze,Web,Chiang Mai,1070,Home_Appliance,BlendIt,1,3.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,1100.0,0.05,0.0,0.05,110.0,2090.0,3,0,15,34,5,0.4,24.9,7,1,0,>50,5,2,0.4,27,0.0,0,0,0.0,10260.0,3,2,0.6666666666666666,11818.0,5,2,0.4,11818.0,5,2,0.4,0
ORD01832,C0468,2025-07-01 17:00:00,Male,42,Bronze,App,Nonthaburi,1103,Supplement,OmegaPlus,0,4.6,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,750.0,0.05,0.0,0.05,37.5,712.5,2,0,17,30,5,0.6,26.0,7,1,0,40-50,5,3,0.6,22,0.0,0,0,0.0,2280.0,1,1,1.0,7628.0,5,3,0.6,7628.0,5,3,0.6,0
ORD01833,C0186,2025-07-01 19:00:00,Male,52,Bronze,TV,Chiang Mai,1147,Cosmetics,GlowUp,1,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,1,450.0,0.05,0.0,0.05,22.5,427.5,2,0,19,34,3,0.33,27.466666666666665,7,1,0,>50,3,1,0.3333333333333333,27,0.0,0,0,0.0,7691.75,2,1,0.5,8771.75,3,1,0.3333333333333333,8771.75,3,1,0.3333333333333333,0
ORD01834,C0207,2025-07-01 21:00:00,Female,60,Gold,LINE,Nonthaburi,1201,Cosmetics,GlowUp,1,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,Bank_Transfer,1,450.0,0.15,0.0,0.15,67.5,382.5,2,0,21,28,3,0.0,29.266666666666666,7,1,0,>50,3,0,0.0,-1,493.0,1,0,0.0,493.0,1,0,0.0,7054.75,3,0,0.0,7054.75,3,0,0.0,1
ORD01835,C0440,2025-07-02 02:00:00,Male,35,Silver,Web,Remote_Area,2210,Electronics,ShieldCase,0,4.4,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,350.0,0.1,0.0,0.1,35.0,315.0,1,0,2,3,4,0.0,62.93333333333333,7,2,0,30-40,4,0,0.0,-1,2151.0,2,0,0.0,4311.0,3,0,0.0,5481.0,4,0,0.0,5481.0,4,0,0.0,0
ORD01836,C0137,2025-07-02 03:00:00,Female,53,Bronze,TV,Chonburi,950,Supplement,MuscleFuel,0,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,1,1800.0,0.05,0.0,0.05,90.0,1710.0,2,0,3,0,6,0.33,20.933333333333334,7,2,0,>50,6,2,0.3333333333333333,-6,1890.5,1,1,1.0,1890.5,1,1,1.0,8024.0,6,2,0.3333333333333333,8024.0,6,2,0.3333333333333333,0
ORD01837,C0447,2025-07-02 08:00:00,Female,64,Platinum,TV,Nonthaburi,1307,Cosmetics,SunSafe,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,Credit_Card,1,650.0,0.2,0.0,0.2,130.0,520.0,3,1,8,36,5,0.0,32.833333333333336,7,2,0,>50,5,0,0.0,-1,0.0,0,0,0.0,2800.0,2,0,0.0,7087.0,5,0,0.0,7087.0,5,0,0.0,0
ORD01838,C0422,2025-07-02 08:00:00,Other,27,Gold,Web,Songkhla,1294,Electronics,BoomBox,1,3.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,Bank_Transfer,2,990.0,0.15,0.0,0.15,297.0,1683.0,2,1,8,7,10,0.1,32.4,7,2,0,20-30,10,1,0.1,122,9902.5,4,0,0.0,9902.5,4,0,0.0,15485.5,10,1,0.1,15485.5,10,1,0.1,0
ORD01839,C0022,2025-07-02 08:00:00,Female,23,Gold,Web,Phuket,2200,Home_Appliance,HomePro,1,4.1,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,2,2200.0,0.15,0.0,0.15,562.5,3740.0,1,0,8,21,6,0.0,62.6,7,2,0,20-30,6,0,0.0,-1,3060.0,1,0,0.0,3060.0,1,0,0.0,11410.0,6,0,0.0,11410.0,6,0,0.0,0
ORD01840,C0057,2025-07-02 15:00:00,Female,27,Bronze,App,Phuket,1299,Home_Appliance,BlendIt,1,3.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,2,1100.0,0.05,0.0,0.05,110.0,2090.0,3,0,15,14,5,0.0,32.56666666666667,7,2,0,20-30,5,0,0.0,-1,1235.0,1,0,0.0,1235.0,1,0,0.0,11719.75,5,0,0.0,11719.75,5,0,0.0,0
ORD01841,C0367,2025-07-02 17:00:00,Female,36,Bronze,TV,Khon Kaen,538,Fashion,UniStyle,0,4.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,290.0,0.05,0.0,0.05,14.5,275.5,2,0,17,135,3,0.33,7.2,7,2,0,30-40,3,1,0.3333333333333333,122,0.0,0,0,0.0,0.0,0,0,0.0,9167.5,3,1,0.3333333333333333,9167.5,3,1,0.3333333333333333,1
ORD01842,C0486,2025-07-02 17:00:00,Male,55,Silver,TV,Chiang Mai,1806,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,1800.0,0.1,0.0,0.1,360.0,3240.0,2,0,17,27,3,0.0,49.46666666666667,7,2,0,>50,3,0,0.0,-1,4500.0,1,0,0.0,4500.0,1,0,0.0,5616.0,3,0,0.0,5616.0,3,0,0.0,0
ORD01843,C0460,2025-07-02 18:00:00,Female,45,Silver,App,Bangkok,948,Supplement,MuscleFuel,0,4.0,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,1800.0,0.1,0.0,0.1,180.0,1620.0,2,0,18,55,2,0.0,20.866666666666667,7,2,0,40-50,2,0,0.0,-1,0.0,0,0,0.0,2160.0,1,0,0.0,3951.0,2,0,0.0,3951.0,2,0,0.0,0
ORD01844,C0276,2025-07-02 20:00:00,Male,21,Bronze,LINE,Khon Kaen,1163,Cosmetics,AromaX,1,4.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,Bank_Transfer,1,2800.0,0.05,0.0,0.05,140.0,2660.0,2,0,20,25,2,0.0,28.033333333333335,7,2,0,20-30,2,0,0.0,-1,5031.75,1,0,0.0,5031.75,1,0,0.0,5877.25,2,0,0.0,5877.25,2,0,0.0,0
ORD01845,C0308,2025-07-03 04:00:00,Female,49,Silver,Web,Phuket,716,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,2,2500.0,0.1,0.0,0.1,500.0,4500.0,2,0,4,-1,0,0.0,13.166666666666666,7,3,0,40-50,0,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
ORD01846,C0381,2025-07-03 13:00:00,Male,59,Gold,Web,Khon Kaen,1285,Fashion,RunFast,0,4.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Bank_Transfer,1,1990.0,0.15,0.0,0.15,298.5,1691.5,2,0,13,7,3,0.33,32.13333333333333,7,3,0,>50,3,1,0.3333333333333333,-6,2125.0,2,1,0.5,2125.0,2,1,0.5,4165.0,3,1,0.3333333333333333,4165.0,3,1,0.3333333333333333,1
ORD01847,C0069,2025-07-03 14:00:00,Male,41,Silver,App,Remote_Area,2183,Electronics,BoomBox,1,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Bank_Transfer,2,990.0,0.1,0.0,0.1,198.0,1782.0,1,1,14,166,3,0.67,62.06666666666667,7,3,0,40-50,3,2,0.6666666666666666,159,0.0,0,0,0.0,0.0,0,0,0.0,5578.0,3,2,0.6666666666666666,5578.0,3,2,0.6666666666666666,1
ORD01848,C0299,2025-07-03 15:00:00,Other,29,Silver,Web,Phuket,695,Home_Appliance,HomePro,1,4.1,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,1,2200.0,0.1,0.0,0.1,220.0,1980.0,3,0,15,57,5,0.0,12.466666666666667,7,3,0,20-30,5,0,0.0,-1,0.0,0,0,0.0,801.0,1,0,0.0,8461.0,5,0,0.0,8461.0,5,0,0.0,0
ORD01849,C0162,2025-07-03 23:00:00,Male,60,Bronze,TV,Phuket,1825,Fashion,DenimCo,0,4.2,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,1,890.0,0.05,0.0,0.05,44.5,845.5,2,0,23,18,3,0.0,50.13333333333333,7,3,0,>50,3,0,0.0,-1,2280.0,1,0,0.0,2280.0,1,0,0.0,5861.5,3,0,0.0,5861.5,3,0,0.0,0
ORD01850,C0373,2025-07-04 00:00:00,Female,63,Silver,Web,Chiang Mai,589,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,1,450.0,0.1,0.0,0.1,45.0,405.0,1,0,0,68,3,0.0,8.966666666666667,7,4,0,>50,3,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,3393.0,3,0,0.0,3393.0,3,0,0.0,0
ORD01851,C0339,2025-07-04 01:00:00,Female,32,Bronze,TV,Chiang Mai,1423,Electronics,SoundMax,1,4.0,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,3,0,1,65,2,0.0,36.766666666666666,7,4,0,30-40,2,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,2190.0,2,0,0.0,2190.0,2,0,0.0,1
ORD01852,C0306,2025-07-04 04:00:00,Female,50,Gold,App,Khon Kaen,620,Home_Appliance,BlendIt,1,3.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,1,1100.0,0.15,0.0,0.15,165.0,935.0,2,0,4,3,5,0.0,10.0,7,4,0,40-50,5,0,0.0,-1,756.5,1,0,0.0,756.5,1,0,0.0,5187.0,5,0,0.0,5187.0,5,0,0.0,0
ORD01853,C0152,2025-07-04 05:00:00,Female,58,Gold,App,Songkhla,673,Home_Appliance,CookEasy,1,4.3,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,2,1500.0,0.15,0.0,0.15,450.0,2550.0,3,0,5,79,4,0.25,11.766666666666667,7,4,0,>50,4,1,0.25,76,0.0,0,0,0.0,0.0,0,0,0.0,8585.0,4,1,0.25,8585.0,4,1,0.25,0
ORD01854,C0404,2025-07-04 08:00:00,Female,53,Silver,LINE,Phuket,2292,Cosmetics,GlowUp,1,4.9,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,1,450.0,0.1,0.0,0.1,45.0,405.0,1,0,8,30,2,1.0,65.73333333333333,7,4,0,>50,2,2,1.0,19,0.0,0,0,0.0,5031.75,1,1,1.0,9531.75,2,2,1.0,9531.75,2,2,1.0,0
ORD01855,C0495,2025-07-04 08:00:00,Female,50,Bronze,App,Bangkok,552,Supplement,VitaBoost,0,3.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,2,890.0,0.05,0.0,0.05,89.0,1691.0,1,0,8,32,3,0.0,7.733333333333333,7,4,0,40-50,3,0,0.0,-1,0.0,0,0,0.0,665.0,1,0,0.0,3496.0,3,0,0.0,3496.0,3,0,0.0,1
ORD01856,C0201,2025-07-04 20:00:00,Female,42,Bronze,App,Khon Kaen,1672,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TikTok,Credit_Card,2,290.0,0.05,0.0,0.05,29.0,551.0,2,1,20,29,3,0.33,45.06666666666667,7,4,0,40-50,3,1,0.3333333333333333,19,1710.0,1,1,1.0,5890.0,2,1,0.5,6441.0,3,1,0.3333333333333333,6441.0,3,1,0.3333333333333333,0
ORD01857,C0128,2025-07-05 04:00:00,Female,42,Gold,LINE,Khon Kaen,1737,Fashion,RunFast,0,4.8,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,2,1990.0,0.15,0.0,0.15,562.5,3383.0,3,0,4,69,4,0.0,47.266666666666666,7,5,1,40-50,4,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,9282.5,4,0,0.0,9282.5,4,0,0.0,0
ORD01858,C0340,2025-07-05 09:00:00,Female,61,Bronze,TV,Bangkok,2458,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,1,2500.0,0.05,0.0,0.05,125.0,2375.0,2,0,9,91,3,0.0,71.3,7,5,1,>50,3,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,8246.75,3,0,0.0,8246.75,3,0,0.0,1
ORD01859,C0117,2025-07-05 09:00:00,Female,62,Bronze,Web,Chonburi,1728,Electronics,TimeX,1,4.7,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,3500.0,0.05,0.0,0.05,350.0,5031.75,2,0,9,9,5,0.0,46.96666666666667,7,5,1,>50,5,0,0.0,-1,1691.0,1,0,0.0,1691.0,1,0,0.0,6992.0,5,0,0.0,6992.0,5,0,0.0,0
ORD01860,C0067,2025-07-05 11:00:00,Female,38,Gold,LINE,Phuket,1172,Home_Appliance,PureAir,1,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,Credit_Card,2,3850.0,0.15,0.0,0.15,562.5,5031.75,1,0,11,81,2,0.0,28.433333333333334,7,5,1,30-40,2,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,1402.5,2,0,0.0,1402.5,2,0,0.0,0
ORD01861,C0233,2025-07-05 11:00:00,Male,43,Silver,TV,Songkhla,1233,Electronics,TimeX,1,4.7,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Credit_Card,2,3500.0,0.1,0.0,0.1,562.5,5031.75,1,1,11,62,4,0.0,30.466666666666665,7,5,1,40-50,4,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,12664.5,4,0,0.0,12664.5,4,0,0.0,0
ORD01862,C0372,2025-07-05 15:00:00,Male,69,Bronze,TV,Remote_Area,1082,Home_Appliance,CookEasy,1,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,1,1500.0,0.05,0.0,0.05,75.0,1425.0,3,0,15,82,3,0.33,25.433333333333334,7,5,1,>50,3,1,0.3333333333333333,153,0.0,0,0,0.0,0.0,0,0,0.0,9639.25,3,1,0.3333333333333333,9639.25,3,1,0.3333333333333333,0
ORD01863,C0192,2025-07-05 19:00:00,Male,68,Bronze,TV,Songkhla,2269,Electronics,ShieldCase,0,4.4,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,COD,2,350.0,0.05,0.0,0.05,35.0,665.0,3,0,19,81,2,0.5,65.0,7,5,1,>50,2,1,0.5,154,0.0,0,0,0.0,0.0,0,0,0.0,1777.5,2,1,0.5,1777.5,2,1,0.5,0
ORD01864,C0278,2025-07-05 20:00:00,Male,55,Gold,App,Songkhla,1630,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,2,1200.0,0.15,0.0,0.15,360.0,2040.0,2,0,20,-1,0,0.0,43.7,7,5,1,>50,0,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
ORD01865,C0060,2025-07-05 22:00:00,Female,46,Bronze,TV,Phuket,2153,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,2,290.0,0.05,0.0,0.05,29.0,551.0,1,0,22,18,8,0.63,61.13333333333333,7,5,1,40-50,8,5,0.625,14,2612.5,2,1,0.5,7644.25,3,2,0.6666666666666666,16792.75,8,5,0.625,16792.75,8,5,0.625,1
ORD01866,C0440,2025-07-06 08:00:00,Male,35,Silver,Web,Remote_Area,2210,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,1,450.0,0.1,0.0,0.1,45.0,405.0,2,0,8,4,5,0.0,63.06666666666667,7,6,1,30-40,5,0,0.0,-1,2466.0,3,0,0.0,4626.0,4,0,0.0,5796.0,5,0,0.0,5796.0,5,0,0.0,0
ORD01867,C0108,2025-07-06 08:00:00,Female,40,Bronze,TV,Nonthaburi,1404,Fashion,RunFast,0,4.8,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,COD,1,1990.0,0.05,0.0,0.05,99.5,1890.5,3,0,8,124,2,0.5,36.2,7,6,1,30-40,2,1,0.5,119,0.0,0,0,0.0,0.0,0,0,0.0,5120.5,2,1,0.5,5120.5,2,1,0.5,1
ORD01868,C0469,2025-07-06 08:00:00,Other,19,Silver,LINE,Khon Kaen,2374,Home_Appliance,PureAir,1,4.6,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,1,3850.0,0.1,0.0,0.1,450.0,4050.0,1,0,8,9,5,0.4,68.53333333333333,7,6,1,<20,5,2,0.4,-2,7020.0,3,2,0.6666666666666666,7020.0,3,2,0.6666666666666666,12060.0,5,2,0.4,12060.0,5,2,0.4,0
ORD01869,C0034,2025-07-06 10:00:00,Male,30,Bronze,TV,Remote_Area,2387,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,COD,1,2500.0,0.05,0.0,0.05,125.0,2375.0,3,0,10,66,4,0.75,68.96666666666667,7,6,1,20-30,4,3,0.75,60,0.0,0,0,0.0,0.0,0,0,0.0,3021.0,4,3,0.75,3021.0,4,3,0.75,0
ORD01870,C0487,2025-07-06 10:00:00,Female,59,Bronze,LINE,Chonburi,1059,Supplement,GlowDrink,0,4.3,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,2,1200.0,0.05,0.0,0.05,120.0,2280.0,2,0,10,-1,0,0.0,24.7,7,6,1,>50,0,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0
ORD01871,C0369,2025-07-06 12:00:00,Male,31,Bronze,LINE,Bangkok,1794,Fashion,DenimCo,0,4.2,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Mobile_App,COD,1,890.0,0.05,0.0,0.05,44.5,845.5,1,0,12,91,3,0.0,49.2,7,6,1,30-40,3,0,0.0,-1,0.0,0,0,0.0,0.0,0,0,0.0,9297.5,3,0,0.0,9297.5,3,0,0.0,0
ORD01872,C0261,2025-07-06 12:00:00,Female,45,Platinum,App,Phuket,1445,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TikTok,COD,1,2500.0,0.2,0.0,0.2,500.0,2000.0,1,0,12,17,8,0.38,37.56666666666667,7,6,1,40-50,8,3,0.375,101,880.0,1,0,0.0,880.0,1,0,0.0,10280.0,8,3,0.375,10280.0,8,3,0.375,0
ORD01873,C0236,2025-07-06 13:00:00,Female,47,Bronze,TV,Chonburi,1743,Supplement,OmegaPlus,0,4.6,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,Shopee,Bank_Transfer,2,750.0,0.05,0.0,0.05,75.0,1425.0,2,0,13,14,4,0.25,47.5,7,6,1,40-50,4,1,0.25,15,2042.5,2,1,0.5,2042.5,2,1,0.5,5709.0,4,1,0.25,5709.0,4,1,0.25,0
ORD01874,C0108,2025-07-06 14:00:00,Female,40,Bronze,TV,Nonthaburi,1404,Fashion,SilkTouch,1,3.5,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,TV_Show,Credit_Card,1,2500.0,0.05,0.0,0.05,125.0,2375.0,3,0,14,0,3,0.67,36.2,7,6,1,30-40,3,2,0.6666666666666666,-4,1890.5,1,1,1.0,1890.5,1,1,1.0,7011.0,3,2,0.6666666666666666,7011.0,3,2,0.6666666666666666,0
ORD01875,C0192,2025-07-06 19:00:00,Male,68,Bronze,TV,Songkhla,2269,Fashion,UniStyle,0,4.5,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,Mobile_App,Bank_Transfer,1,290.0,0.05,0.0,0.05,14.5,275.5,3,0,19,1,3,0.33,65.03333333333333,7,6,1,>50,3,1,0.3333333333333333,155,665.0,1,0,0.0,665.0,1,0,0.0,2442.5,3,1,0.3333333333333333,2442.5,3,1,0.3333333333333333,0
ORD01876,C0270,2025-07-06 22:00:00,Male,30,Bronze,LINE,Remote_Area,2068,Cosmetics,GlowUp,1,4.9,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Mobile_App,COD,1,450.0,0.05,0.0,0.05,22.5,427.5,1,0,22,46,5,0.4,58.333333333333336,7,6,1,20-30,5,2,0.4,39,0.0,0,0,0.0,2280.0,1,1,1.0,8280.0,4,2,0.5,9810.0,5,2,0.4,1
ORD01877,C0039,2025-07-06 22:00:00,Female,63,Silver,TV,Bangkok,2168,Home_Appliance,HomePro,1,4.1,SafeLogistics,Standard,3.0,0.02,Nationwide,No Promotion,0.0,TV_Show,Bank_Transfer,1,2200.0,0.1,0.0,0.1,220.0,1980.0,2,1,22,56,6,0.0,61.666666666666664,7,6,1,>50,6,0,0.0,-1,0.0,0,0,0.0,2700.0,1,0,0.0,15881.0,6,0,0.0,15881.0,6,0,0.0,0
ORD01878,C0092,2025-07-07 01:00:00,Female,68,Gold,Web,Nonthaburi,1232,Fashion,SilkTouch,1,3.5,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TV_Show,COD,1,2500.0,0.15,0.0,0.15,375.0,2125.0,1,0,1,9,5,0.6,30.5,7,0,0,>50,5,3,0.6,3,4658.0,2,1,0.5,4658.0,2,1,0.5,6802.5,4,2,0.5,8842.5,5,3,0.6,0
ORD01879,C0441,2025-07-07 04:00:00,Male,36,Platinum,App,Nonthaburi,1190,Electronics,ShieldCase,0,4.4,FastShip,Express,1.5,0.01,Nationwide,No Promotion,0.0,Shopee,COD,1,350.0,0.2,0.0,0.2,70.0,280.0,3,0,4,17,3,0.67,29.1,7,0,0,30-40,3,2,0.6666666666666666,10,3184.0,1,1,1.0,6064.0,2,1,0.5,7744.0,3,2,0.6666666666666666,7744.0,3,2,0.6666666666666666,0
ORD01880,C0366,2025-07-07 05:00:00,Male,39,Bronze,LINE,Chonburi,725,Electronics,BoomBox,1,3.8,EcoDelivery,Eco,5.0,0.05,Bangkok Only,No Promotion,0.0,TikTok,Credit_Card,1,990.0,0.05,0.0,0.05,49.5,940.5,2,0,5,19,3,0.33,13.6,7,0,0,30-40,3,1,0.3333333333333333,10,4750.0,1,1,1.0,4750.0,1,1,1.0,13562.75,3,1,0.3333333333333333,13562.75,3,1,0.3333333333333333,0
